lamA thr
13820.0 0.987
13830.0 0.987
13840.0 0.987
13850.0 0.987
13860.0 0.987
13870.0 0.987
13880.0 0.987
13890.0 0.987
13900.0 0.987
13910.0 0.987
13920.0 0.987
13930.0 0.987
13940.0 0.987
13950.0 0.987
13960.0 0.987
13970.0 0.987
13980.0 0.987
13990.0 0.987
14000.0 0.987
14010.0 0.987
14020.0 0.987
14030.0 0.987
14040.0 0.987
14050.0 0.987
14060.0 0.987
14070.0 0.987
14080.0 0.987
14090.0 0.987
14100.0 0.987
14110.0 0.987
14120.0 0.987
14130.0 0.987
14140.0 0.987
14150.0 0.987
14160.0 0.987
14170.0 0.987
14180.0 0.987
14190.0 0.987
14200.0 0.987
14210.0 0.987
14220.0 0.987
14230.0 0.987
14240.0 0.987
14250.0 0.987
14260.0 0.987
14270.0 0.987
14280.0 0.987
14290.0 0.987
14300.0 0.987
14310.0 0.987
14320.0 0.987
14330.0 0.987
14340.0 0.987
14350.0 0.987
14360.0 0.987
14370.0 0.987
14380.0 0.987
14390.0 0.987
14400.0 0.987
14410.0 0.987
14420.0 0.987
14430.0 0.987
14440.0 0.987
14450.0 0.987
14460.0 0.987
14470.0 0.987
14480.0 0.987
14490.0 0.987
14500.0 0.987
14510.0 0.987
14520.0 0.987
14530.0 0.987
14540.0 0.987
14550.0 0.987
14560.0 0.987
14570.0 0.987
14580.0 0.987
14590.0 0.987
14600.0 0.987
14610.0 0.987
14620.0 0.987
14630.0 0.987
14640.0 0.987
14650.0 0.987
14660.0 0.987
14670.0 0.987
14680.0 0.987
14690.0 0.987
14700.0 0.987
14710.0 0.987
14720.0 0.987
14730.0 0.987
14740.0 0.987
14750.0 0.987
14760.0 0.987
14770.0 0.987
14780.0 0.987
14790.0 0.987
14800.0 0.987
14810.0 0.987
14820.0 0.987
14830.0 0.987
14840.0 0.987
14850.0 0.987
14860.0 0.987
14870.0 0.987
14880.0 0.987
14890.0 0.987
14900.0 0.987
14910.0 0.987
14920.0 0.987
14930.0 0.987
14940.0 0.987
14950.0 0.987
14960.0 0.987
14970.0 0.987
14980.0 0.987
14990.0 0.987
15000.0 0.987
15010.0 0.987
15020.0 0.987
15030.0 0.987
15040.0 0.987
15050.0 0.987
15060.0 0.987
15070.0 0.987
15080.0 0.987
15090.0 0.987
15100.0 0.987
15110.0 0.987
15120.0 0.987
15130.0 0.987
15140.0 0.987
15150.0 0.987
15160.0 0.987
15170.0 0.987
15180.0 0.987
15190.0 0.987
15200.0 0.987
15210.0 0.987
15220.0 0.987
15230.0 0.987
15240.0 0.987
15250.0 0.987
15260.0 0.987
15270.0 0.987
15280.0 0.987
15290.0 0.987
15300.0 0.987
15310.0 0.987
15320.0 0.987
15330.0 0.987
15340.0 0.987
15350.0 0.987
15360.0 0.987
15370.0 0.987
15380.0 0.987
15390.0 0.987
15400.0 0.987
15410.0 0.987
15420.0 0.987
15430.0 0.987
15440.0 0.987
15450.0 0.987
15460.0 0.987
15470.0 0.987
15480.0 0.987
15490.0 0.987
15500.0 0.987
15510.0 0.987
15520.0 0.987
15530.0 0.987
15540.0 0.987
15550.0 0.987
15560.0 0.987
15570.0 0.987
15580.0 0.987
15590.0 0.987
15600.0 0.987
15610.0 0.987
15620.0 0.987
15630.0 0.987
15640.0 0.987
15650.0 0.987
15660.0 0.987
15670.0 0.987
15680.0 0.987
15690.0 0.987
15700.0 0.987
15710.0 0.987
15720.0 0.987
15730.0 0.987
15740.0 0.987
15750.0 0.987
15760.0 0.987
15770.0 0.987
15780.0 0.987
15790.0 0.987
15800.0 0.987
15810.0 0.987
15820.0 0.987
15830.0 0.987
15840.0 0.987
15850.0 0.987
15860.0 0.987
15870.0 0.987
15880.0 0.987
15890.0 0.987
15900.0 0.987
15910.0 0.987
15920.0 0.987
15930.0 0.987
15940.0 0.987
15950.0 0.987
15960.0 0.987
15970.0 0.987
15980.0 0.987
15990.0 0.987
16000.0 0.987
16010.0 0.987
16020.0 0.987
16030.0 0.987
16040.0 0.987
16050.0 0.987
16060.0 0.987
16070.0 0.987
16080.0 0.987
16090.0 0.987
16100.0 0.987
16110.0 0.987
16120.0 0.987
16130.0 0.987
16140.0 0.987
16150.0 0.987
16160.0 0.987
16170.0 0.987
16180.0 0.987
16190.0 0.987
16200.0 0.987
16210.0 0.987
16220.0 0.987
16230.0 0.987
16240.0 0.987
16250.0 0.987
16260.0 0.987
16270.0 0.987
16280.0 0.987
16290.0 0.987
16300.0 0.987
16310.0 0.987
16320.0 0.987
16330.0 0.987
16340.0 0.987
16350.0 0.987
16360.0 0.987
16370.0 0.987
16380.0 0.987
16390.0 0.987
16400.0 0.987
16410.0 0.987
16420.0 0.987
16430.0 0.987
16440.0 0.987
16450.0 0.987
16460.0 0.987
16470.0 0.987
16480.0 0.987
16490.0 0.987
16500.0 0.987
16510.0 0.987
16520.0 0.987
16530.0 0.987
16540.0 0.987
16550.0 0.987
16560.0 0.987
16570.0 0.987
16580.0 0.987
16590.0 0.987
16600.0 0.987
16610.0 0.987
16620.0 0.987
16630.0 0.987
16640.0 0.987
16650.0 0.987
16660.0 0.987
16670.0 0.987
16680.0 0.987
16690.0 0.987
16700.0 0.987
16710.0 0.987
16720.0 0.987
16730.0 0.987
16740.0 0.987
16750.0 0.987
16760.0 0.987
16770.0 0.987
16780.0 0.987
16790.0 0.987
16800.0 0.987
16810.0 0.987
16820.0 0.987
16830.0 0.987
16840.0 0.987
16850.0 0.987
16860.0 0.987
16870.0 0.987
16880.0 0.987
16890.0 0.987
16900.0 0.987
16910.0 0.987
16920.0 0.987
16930.0 0.987
16940.0 0.987
16950.0 0.987
16960.0 0.987
16970.0 0.987
16980.0 0.987
16990.0 0.987
17000.0 0.987
17010.0 0.987
17020.0 0.987
17030.0 0.987
17040.0 0.987
17050.0 0.987
17060.0 0.987
17070.0 0.987
17080.0 0.987
17090.0 0.987
17100.0 0.987
17110.0 0.987
17120.0 0.987
17130.0 0.987
17140.0 0.987
17150.0 0.987
17160.0 0.987
17170.0 0.987
17180.0 0.987
17190.0 0.987
17200.0 0.987
17210.0 0.987
17220.0 0.987
17230.0 0.987
17240.0 0.987
17250.0 0.987
17260.0 0.987
17270.0 0.987
17280.0 0.987
17290.0 0.987
17300.0 0.987
17310.0 0.987
17320.0 0.987
17330.0 0.987
17340.0 0.987
17350.0 0.987
17360.0 0.987
17370.0 0.987
17380.0 0.987
17390.0 0.987
17400.0 0.987
17410.0 0.987
17420.0 0.987
17430.0 0.987
17440.0 0.987
17450.0 0.987
17460.0 0.987
17470.0 0.987
17480.0 0.987
17490.0 0.987
17500.0 0.987
17510.0 0.987
17520.0 0.987
17530.0 0.987
17540.0 0.987
17550.0 0.987
17560.0 0.987
17570.0 0.987
17580.0 0.987
17590.0 0.987
17600.0 0.987
17610.0 0.987
17620.0 0.987
17630.0 0.987
17640.0 0.987
17650.0 0.987
17660.0 0.987
17670.0 0.987
17680.0 0.987
17690.0 0.987
17700.0 0.987
17710.0 0.987
17720.0 0.987
17730.0 0.987
17740.0 0.987
17750.0 0.987
17760.0 0.987
17770.0 0.987
17780.0 0.987
17790.0 0.987
17800.0 0.987
17810.0 0.987
17820.0 0.987
17830.0 0.987
17840.0 0.987
17850.0 0.987
17860.0 0.987
17870.0 0.987
17880.0 0.987
17890.0 0.987
17900.0 0.987
17910.0 0.987
17920.0 0.987
17930.0 0.987
17940.0 0.987
17950.0 0.987
17960.0 0.987
17970.0 0.987
17980.0 0.987
17990.0 0.987
18000.0 0.987
18010.0 0.987
18020.0 0.987
18030.0 0.987
18040.0 0.987
18050.0 0.987
18060.0 0.987
18070.0 0.987
18080.0 0.987
18090.0 0.987
18100.0 0.987
18110.0 0.987
18120.0 0.987
18130.0 0.987
18140.0 0.987
18150.0 0.987
18160.0 0.987
18170.0 0.987
18180.0 0.987
18190.0 0.987
18200.0 0.987
18210.0 0.987
18220.0 0.987
18230.0 0.987
18240.0 0.987
18250.0 0.987
18260.0 0.987
18270.0 0.987
18280.0 0.987
18290.0 0.987
18300.0 0.987
18310.0 0.987
18320.0 0.987
18330.0 0.987
18340.0 0.987
18350.0 0.987
18360.0 0.987
18370.0 0.987
18380.0 0.987
18390.0 0.987
18400.0 0.987
18410.0 0.987
18420.0 0.987
18430.0 0.987
18440.0 0.987
18450.0 0.987
18460.0 0.987
18470.0 0.987
18480.0 0.987
18490.0 0.987
