|  RAJ2000|  DEJ2000|  umag|  gmag|  rmag|  imag|  zmag|priority|repeat|
|   double|   double|double|double|double|double|double|  double|double|
|      deg|      deg|   mag|   mag|   mag|   mag|   mag|        |      |
|     null|     null|  null|  null|  null|  null|  null|    null|  null|
 29.424347 62.029787  19.67 17.817 16.857 16.362 16.021      1.0    1.0 
 29.458979 62.121332 19.806 17.798 16.744 16.266 15.937      1.0    1.0 
 29.491704 61.838567 19.652 17.768   16.9 16.463 16.043      1.0    1.0 
 30.302404    62.416 19.638 16.685 15.048  14.22 13.626      1.0    1.0 
 29.916268 62.376045 19.747 17.479 16.531 16.021 15.629      1.0    1.0 
 29.428203 61.921974 19.875 18.104 17.309 16.898 16.677      1.0    1.0 
 29.409952 62.031012  19.82  17.98  17.01 16.542  16.19      1.0    1.0 
 29.532687 61.787899 19.593 17.764 16.848  16.44 16.131      1.0    1.0 
 29.408236 61.982349 19.512   16.8 15.442 14.806 14.349      1.0    1.0 
 29.429825 62.100718 19.618 17.454 16.374 15.875 15.528      1.0    1.0 
 29.412855 62.058059 19.825 17.863 16.784 16.288 15.949      1.0    1.0 
 29.407486 61.958332 19.799 17.714 16.854 16.392  16.03      1.0    1.0 
 29.420792 61.917035 19.962 18.254 17.327  16.88 16.776      1.0    1.0 
 29.400027 62.011367 19.875 17.873 16.774 16.184 15.773      1.0    1.0 
 30.100628 62.412711  19.68  17.85 17.192 16.852 16.539      1.0    1.0 
  29.50344 62.204101 19.807 17.616 16.773 16.325 15.982      1.0    1.0 
 29.418122 61.901197 19.574 17.607 16.854 16.463 16.133      1.0    1.0 
 29.516902 62.218206 19.919 17.738 16.597 15.993 15.568      1.0    1.0 
 29.396185 62.047728 19.729 18.067 17.176 16.707   16.4      1.0    1.0 
 29.644505 62.297555 19.757 17.577 16.416 15.867 15.605      1.0    1.0 
 29.395547 61.956468  19.96 18.083 17.197 16.762 16.508      1.0    1.0 
 29.966934 62.398796 19.799 17.847 16.809 16.273 15.915      1.0    1.0 
 29.953425 62.396475 19.683  17.71 16.508 15.884 15.462      1.0    1.0 
 29.404333 62.090274  19.82 17.568 16.597 16.158 15.855      1.0    1.0 
 29.384507 61.990958 19.688 17.741  16.97 16.541 16.158      1.0    1.0 
 29.385506 61.961503 19.697 17.694 16.612 16.117 15.897      1.0    1.0 
 29.574707 62.266832 19.687 16.986 15.753  15.26 14.905      1.0    1.0 
 29.390064 61.934579 19.708 17.865 17.047 16.627  16.35      1.0    1.0 
 29.384601 62.054354 19.735 17.902 16.863 16.358 16.006      1.0    1.0 
 29.446081 62.167394 19.877 17.679 16.876 16.473 16.132      1.0    1.0 
 29.673782 62.320076 19.937  17.83 16.621 16.002 15.564      1.0    1.0 
 29.391183 61.925272 19.631 17.587 16.741 16.314 16.011      1.0    1.0 
 30.060186 62.419251 19.639 17.682  16.92 16.549 16.296      1.0    1.0 
 29.375697 61.983418 19.775 17.933 17.074 16.644 16.363      1.0    1.0 
 30.194595 62.431944 19.817 17.832 17.024 16.604 16.271      1.0    1.0 
 29.505888 62.226269  19.62 17.416 16.169 15.541 15.122      1.0    1.0 
 29.392113 62.090924 19.816 17.675 16.881 16.496 16.178      1.0    1.0 
 30.003038 62.412636  19.61 17.462 16.358  15.83 15.574      1.0    1.0 
 29.408781 61.877716 19.794 18.061 17.386 17.048 16.734      1.0    1.0 
 29.393229 61.902073 19.692 17.984 17.135 16.731 16.445      1.0    1.0 
 29.386237 62.095839 19.883 17.772 16.695 16.172 15.778      1.0    1.0 
 30.151221 62.434375 19.835 17.911 17.093 16.638 16.245      1.0    1.0 
 29.397973 62.125146 19.546 17.621 16.613 16.113 15.789      1.0    1.0 
 29.431251 61.834903 19.932 18.121 17.178 16.705 16.363      1.0    1.0 
 30.044822 62.425514 19.562  17.46 16.532 16.058 15.694      1.0    1.0 
 30.245019 62.441599 19.813 17.803 16.909 16.451   16.1      1.0    1.0 
 29.729031 62.353213 19.709 17.316 16.179 15.562 15.052      1.0    1.0 
 29.736331 62.355941 19.604 17.191 15.775 15.075  14.57      1.0    1.0 
 29.383297 61.896016  19.63 17.552 16.489 15.935 15.526      1.0    1.0 
 29.403887 62.149824 19.969 18.001 17.046 16.573 16.255      1.0    1.0 
 30.262906  62.44556 19.635 17.447 16.402 15.924 15.566      1.0    1.0 
 29.438649 61.814478 19.621  17.98 17.109 16.724 16.415      1.0    1.0 
 30.280656 62.446699 19.894  17.93 17.142  16.73  16.38      1.0    1.0 
 30.269087 62.447811 19.546  17.62 16.884  16.52 16.184      1.0    1.0 
 29.381299 61.880679 19.778 17.848 17.102 16.785  16.43      1.0    1.0 
 30.085632 62.437135 19.654 17.722  17.02 16.673 16.396      1.0    1.0 
 29.344049 61.979795 19.846 18.036 17.292 17.672 16.327      1.0    1.0 
 30.256962 62.450461 19.693 17.848 16.899 16.412 16.047      1.0    1.0 
 29.381468 62.138186 19.781 17.641 16.792 16.365 15.991      1.0    1.0 
 30.341249 62.452105 19.734 17.442 16.293 15.784 15.437      1.0    1.0 
 30.256322 62.452327 19.973 18.082 17.104 16.613 16.273      1.0    1.0 
 30.203722 62.450709 19.522 17.586 16.723 16.274 15.923      1.0    1.0 
 29.603671 62.318574 19.693 17.409 16.477 15.988 15.583      1.0    1.0 
 29.424504 62.198938 19.619 17.697 16.672 16.132 15.783      1.0    1.0 
  29.34477 62.084209   19.7 17.633 16.553  16.04 15.723      1.0    1.0 
 30.086954 62.446965 19.728  17.73 16.713 16.241 15.934      1.0    1.0 
 29.329157  62.04869 19.873 17.893 17.079  16.67 16.363      1.0    1.0 
 29.399811 61.822129 19.582 17.648 16.981 16.618  16.32      1.0    1.0 
 29.372323 61.855061 19.791 18.032 17.034 16.543 16.193      1.0    1.0 
 29.365174 61.864119  19.76  17.99 17.129 16.704 16.398      1.0    1.0 
 29.331341 61.929403  19.96 18.274 17.366 16.951 16.678      1.0    1.0 
 29.438296 62.227582  19.77 17.752 16.672 16.117 15.774      1.0    1.0 
 29.373391 61.841808 19.706 17.726 16.695 16.229 15.932      1.0    1.0 
 29.314227 61.965783 19.826 18.067 17.187 16.756 16.494      1.0    1.0 
 30.053691 62.450056 19.716 17.697 16.893 16.482 16.233      1.0    1.0 
 29.490897 62.269824 19.867 17.478 16.101 15.354 14.837      1.0    1.0 
 29.324147 62.081539  19.51 17.274  16.28 15.751 15.325      1.0    1.0 
 29.319119 61.937323 19.577 17.727 16.913 16.512 16.225      1.0    1.0 
 29.407751 61.800174 19.667 17.697   17.0 16.643  16.35      1.0    1.0 
 29.309027 62.033259 19.502 17.645 16.669 16.141 15.796      1.0    1.0 
 29.326169 61.908178 19.643 17.071  15.77 15.181 14.775      1.0    1.0 
 29.343262 62.136026 19.883 17.037 15.595 15.009 14.656      1.0    1.0 
 29.354721 61.852379 19.503 17.714 16.772 16.291 15.996      1.0    1.0 
 29.353227 61.854192 19.774 17.762 16.707 16.166 15.824      1.0    1.0 
 29.413951 61.782631 19.841 17.826 16.939 16.479 16.029      1.0    1.0 
 29.329066 62.124063 19.953 17.953 16.813 16.229 15.822      1.0    1.0 
 29.497028 62.286065 19.501 16.946 15.694 15.004 14.472      1.0    1.0 
 29.624764 62.351342 19.732 17.629 16.416 15.808 15.364      1.0    1.0 
 30.371709 62.471208 19.755 17.709 16.886 16.456 16.111      1.0    1.0 
 30.435376 62.468354 19.895 16.717  14.75 13.768 13.035      1.0    1.0 
 30.043829 62.457308 19.805 17.909 17.016 16.578 16.313      1.0    1.0 
 29.295952 61.966858  19.63  17.17 16.058 15.605 15.325      1.0    1.0 
 29.751642 62.397712 19.789 17.669 16.472 15.878 15.463      1.0    1.0 
 29.938857 62.442567 19.622  17.58 16.454 15.884 15.494      1.0    1.0 
 29.302629 62.074179 19.714 16.849 15.238 14.424 13.838      1.0    1.0 
 30.373242 62.472871 19.695 17.756 16.689 16.163   15.8      1.0    1.0 
 29.293544 61.963359 19.698 17.706 16.765  16.28 15.952      1.0    1.0 
 29.304725 61.916355 19.791   17.7 16.946 16.549 16.202      1.0    1.0 
 29.959399 62.448292 19.502 17.655 16.662 16.162 15.815      1.0    1.0 
 30.206699 62.474419 19.993 18.106 16.996 16.585 16.135      1.0    1.0 
 29.910698  62.44078 19.866  17.17 15.897 15.377 15.068      1.0    1.0 
 30.096056 62.467471 19.761 18.003  17.14 16.711 16.441      1.0    1.0 
 30.441361 62.472639 19.586 17.622 16.632 16.113 15.725      1.0    1.0 
 29.379441 62.206912 19.997 18.129 17.078 16.519 16.198      1.0    1.0 
 29.381074 61.797424 19.765 18.106 17.317 16.918 16.622      1.0    1.0 
 29.472942 62.284135 19.758 17.203 15.943 15.213 14.632      1.0    1.0 
 29.616671 62.358574 19.802 17.622 16.442 15.843 15.426      1.0    1.0 
 30.001487 62.460661 19.614  17.86 16.939  16.47 16.147      1.0    1.0 
 29.275798 62.031068 19.844 17.895 16.888 16.344 15.995      1.0    1.0 
 29.307064 61.882079  19.67 16.846 15.289 14.483 13.917      1.0    1.0 
 29.953359  62.45385 19.781 17.797 16.683 16.136 15.778      1.0    1.0 
 29.278505 62.053374 19.715 17.601 16.856 16.459 16.116      1.0    1.0 
 29.272983 62.018124 19.502  17.45 16.771 16.383 16.069      1.0    1.0 
 29.382694 62.222286  19.76 16.561 14.718  13.84 13.206      1.0    1.0 
 29.326459 62.161566 19.824 17.675 16.506 15.974 15.611      1.0    1.0 
 29.278126 62.067062 19.906 18.135 17.179 16.713 16.375      1.0    1.0 
 29.674687 62.388279 19.613  17.49 16.301 15.744  15.36      1.0    1.0 
 30.134163 62.480056 19.831 16.871  15.17 14.299 13.663      1.0    1.0 
 29.324963 62.167472 19.859  18.03 17.096 16.632 16.301      1.0    1.0 
 30.022769 62.469522 19.659 16.558 14.804 13.944 13.322      1.0    1.0 
 30.402184 62.485355 19.629 17.706 16.677 16.163 15.842      1.0    1.0 
 29.270858 61.932562 19.527  17.85 16.989 16.589 16.318      1.0    1.0 
 29.293839 61.872969  19.51 17.809 16.938 16.478 16.164      1.0    1.0 
 29.881497 62.449701 19.961 17.859 16.623 16.007 15.728      1.0    1.0 
 30.426524 62.488038  19.92 17.208 15.627 14.782 14.278      1.0    1.0 
 29.257149 62.051058 19.792 17.816 16.912 16.445 16.139      1.0    1.0 
 30.383388 62.490815 19.554 17.526  16.76  16.33 16.021      1.0    1.0 
 30.233721 62.492058 19.844 17.665 16.547 15.998 15.599      1.0    1.0 
 29.255948 61.946778 19.905 17.891 17.157 16.786 16.473      1.0    1.0 
 29.305641 62.163602 19.603 17.515 16.401 15.879 15.539      1.0    1.0 
 29.309889 62.170126 19.942 17.828 16.636 16.054 15.649      1.0    1.0 
 30.288326 62.494474 19.598 17.631 16.695 16.206 15.836      1.0    1.0 
 29.537752 62.343434 19.702 17.266 16.118 15.501  15.03      1.0    1.0 
 29.258331 61.928751 19.612   17.8 16.886 16.476 16.173      1.0    1.0 
 29.885462 62.455553 19.502 17.597 16.549 16.032 15.659      1.0    1.0 
 29.266748 62.105704 19.723 17.818 17.017 16.612 16.328      1.0    1.0 
 29.245213 61.968307 19.759 18.056 17.207 16.799 16.512      1.0    1.0 
 29.346416 62.219321 19.878 17.704 16.766  16.26 15.918      1.0    1.0 
 29.245641 62.050638 19.982 17.403 16.251 15.763 15.474      1.0    1.0 
 30.196803 62.495056 19.851 16.898 15.283 14.489 13.887      1.0    1.0 
 29.613071 62.380564 19.603 17.292 16.368 15.886 15.498      1.0    1.0 
 29.758789 62.429201 19.932 17.818 16.569 15.944 15.499      1.0    1.0 
 29.880013 62.459317  19.89  17.77  16.83 16.362 16.003      1.0    1.0 
 29.683749 62.408288   20.0 17.896 16.828 16.279 15.888      1.0    1.0 
 29.529298 62.347346  19.84 17.375 16.105 15.546 15.177      1.0    1.0 
 29.309739 62.190092 19.775 16.951 15.421 14.746 14.355      1.0    1.0 
 30.107566 62.492907 19.617 17.379 16.312 15.844 15.553      1.0    1.0 
 30.351829 62.500516 19.994 17.203 15.615 14.786 14.202      1.0    1.0 
 30.376858 62.500043 19.775 18.009 17.045 16.526  16.23      1.0    1.0 
 30.141008 62.495848 19.759 17.666 16.819 16.396 16.068      1.0    1.0 
 29.309314 61.816057 19.704 17.921  17.04 16.575 16.289      1.0    1.0 
 30.076898 62.491229 19.807 17.763 16.837  16.37 16.029      1.0    1.0 
 29.230324 62.028313 19.896 17.865 16.863 16.345 16.081      1.0    1.0 
 29.330141 61.789715  19.83 17.659 16.687 16.178 15.781      1.0    1.0 
 30.473293 62.497103 19.547 17.651 16.788 16.263 15.937      1.0    1.0 
 30.364563 62.503795 19.728 16.505  14.82 13.973 13.357      1.0    1.0 
 29.240152  62.09004 19.911  18.07 17.142 16.694 16.422      1.0    1.0 
 30.446271 62.501725 19.554 17.794  16.87  16.34 16.071      1.0    1.0 
 29.244365 62.110251 19.609 17.793 16.817 16.339 16.052      1.0    1.0 
  30.27607 62.506858 19.617 17.529 16.807 16.444 16.131      1.0    1.0 
  29.26466 62.148665 19.562 17.581 16.431 15.919 15.563      1.0    1.0 
 30.415117 62.506013 19.502 17.584 16.641 16.121 15.806      1.0    1.0 
 29.798193 62.453032 19.616 17.376 16.212 15.606 15.167      1.0    1.0 
 30.408802 62.511226 19.995 17.941 16.938 16.419 16.111      1.0    1.0 
 29.747464 62.445304 19.667  17.53 16.598 16.101 15.735      1.0    1.0 
 29.248847 61.856696 19.795 18.002 17.041 16.582 16.285      1.0    1.0 
 29.969361 62.491862 19.744 18.042 17.154 16.722 16.457      1.0    1.0 
 29.792697 62.459958 19.829 17.515  16.17 15.532 15.081      1.0    1.0 
 29.943809 62.489853 19.663 17.886 16.997 16.557 16.234      1.0    1.0 
 29.207832 61.933409 19.833 18.412 17.602 17.204 16.838      1.0    1.0 
 29.237058 62.141753 19.526 17.349 16.293 15.817 15.534      1.0    1.0 
 29.714331 62.440517 19.742 17.931 16.844   16.3 15.905      1.0    1.0 
 29.219455 61.892138 19.572 17.057 15.614 14.859 14.292      1.0    1.0 
 29.988139 62.499977 19.776 17.867 17.081 16.693 16.395      1.0    1.0 
 29.995761 62.502154 19.945 17.663 16.537 16.047 15.728      1.0    1.0 
 29.189678 62.041246 19.746 17.756 16.798 16.263 15.958      1.0    1.0 
  29.18486 61.984045 19.795 17.252 15.915 15.263  14.81      1.0    1.0 
 29.189605 61.950928 19.779 18.042 17.139 16.728 16.451      1.0    1.0 
  29.68543 62.439716  19.69  17.67 16.527 15.941 15.546      1.0    1.0 
 29.285139 62.224538 19.754  18.08 17.176 16.672 16.296      1.0    1.0 
