PID,RAJ2000,DECJ2000,spectro,umag,gmag,rmag,imag,zmag,Jmag,Hmag,Nobsreq,Nrepeat,priority,surveypriority,Nobsdone,xpos,ypos,fov
cosmo_lbg,179.802152,-0.037311,LR,24.265003204345703,23.963394165039062,24.01894187927246,23.20462417602539,23.339963912963867,22.651554107666016,23.242677688598633,1.0,1.0,7.0,1.0,0.0,-2998.77577777933,-163.87683913845157,0
cosmo_lbg,179.689329,-0.037226,LR,24.000459671020508,23.713098526000977,23.928152084350586,23.315032958984375,23.513364791870117,22.576818466186523,21.98505401611328,1.0,1.0,3.0,1.0,0.0,-2592.5381904436126,-163.56722957837954,1
cosmo_lbg,179.934689,-0.035804,LR,23.59796142578125,23.433916091918945,23.451763153076172,23.592105865478516,22.579774856567383,22.653343200683594,22.132287979125977,1.0,1.0,7.0,1.0,0.0,-3476.0267658581333,-158.4557427990486,0
cosmo_lbg,179.731109,-0.034999,LR,24.168493270874023,24.078571319580078,24.220598220825195,24.072843551635742,23.562870025634766,23.949560165405273,23.206100463867188,1.0,1.0,3.0,1.0,0.0,-2742.971357481891,-155.5505799253715,1
cosmo_lbg,179.970204,-0.034755,LR,24.933616638183594,24.261009216308594,24.24765396118164,23.932144165039062,25.19156837463379,24.27719497680664,22.592723846435547,1.0,1.0,8.0,1.0,0.0,-3603.9184318261514,-154.68013562922735,0
cosmo_lbg,179.967856,-0.032605,LR,24.074398040771484,23.96250343322754,24.020986557006836,23.74003791809082,23.629207611083984,22.560361862182617,nan,1.0,1.0,6.0,1.0,0.0,-3595.463037248953,-146.9388661849588,0
cosmo_lbg,179.869047,-0.029297,LR,25.041467666625977,23.372737884521484,23.168495178222656,22.99362564086914,23.023468017578125,22.68915557861328,23.891477584838867,1.0,1.0,2.0,1.0,0.0,-3239.6528378423586,-135.02523746480642,0
cosmo_lbg,179.600579,-0.028364,LR,24.301301956176758,24.12811279296875,24.30858612060547,23.154003143310547,24.44508934020996,22.89118003845215,22.485858917236328,1.0,1.0,1.0,1.0,0.0,-2272.9935983815994,-131.65962764260848,1
cosmo_lbg,179.969946,-0.027971,LR,23.581979751586914,23.459991455078125,23.46048355102539,23.140779495239258,22.79477310180664,22.781030654907227,22.304018020629883,1.0,1.0,7.0,1.0,0.0,-3602.989287152716,-130.2539884664569,0
cosmo_lbg,179.971457,-0.025131,LR,24.184316635131836,23.996673583984375,24.187244415283203,nan,23.50663185119629,23.26515007019043,nan,1.0,1.0,2.0,1.0,0.0,-3608.4305242247005,-120.02846674336989,0
cosmo_lbg,179.818733,-0.01922,LR,24.529258728027344,23.53337860107422,23.495920181274414,23.23680877685547,23.202587127685547,22.37696647644043,22.004785537719727,1.0,1.0,1.0,1.0,0.0,-3058.4801153407884,-98.74262369107731,0
cosmo_lbg,179.859455,-0.017102,LR,24.250478744506836,24.09572410583496,24.22467041015625,23.521936416625977,24.027313232421875,22.649967193603516,22.36602210998535,1.0,1.0,4.0,1.0,0.0,-3205.113109328846,-91.11764836688792,0
cosmo_lbg,179.741848,-0.013657,LR,24.534387588500977,24.11254119873047,24.20951271057129,23.517677307128906,24.20732307434082,22.80181121826172,22.377939224243164,1.0,1.0,2.0,1.0,0.0,-2781.6385465666303,-78.71268438346198,1
cosmo_lbg,179.692129,-0.012107,LR,24.915719985961914,24.022058486938477,23.901527404785156,23.799720764160156,23.653650283813477,23.097261428833008,22.727163314819336,1.0,1.0,5.0,1.0,1.0,-2602.6196266779184,-73.13168256338291,1
cosmo_lbg,179.601596,-0.011468,LR,24.10948371887207,23.98565673828125,24.2846622467041,23.56324577331543,23.518030166625977,23.550161361694336,24.156326293945312,1.0,1.0,5.0,1.0,1.0,-2276.6551478309875,-70.83032754418298,1
cosmo_lbg,179.627924,-0.01098,LR,24.047182083129883,23.77496910095215,23.7929630279541,23.059850692749023,23.615081787109375,22.581626892089844,22.10805892944336,1.0,1.0,4.0,1.0,1.0,-2371.447982954002,-69.07362499959272,1
cosmo_lbg,179.704951,-0.006862,LR,24.465219497680664,24.056293487548828,24.342601776123047,nan,23.90231704711914,23.485599517822266,23.22608757019043,1.0,1.0,6.0,1.0,1.0,-2648.7862739672505,-54.24824808427524,1
cosmo_lbg,179.716966,-0.005778,LR,23.567041397094727,23.435462951660156,23.529943466186523,23.44859504699707,23.080488204956055,22.407238006591797,23.416013717651367,1.0,1.0,9.0,1.0,1.0,-2692.0475179514146,-50.34558255369836,1
cosmo_lbg,179.750284,-0.004307,LR,23.473302841186523,23.069406509399414,23.10515022277832,23.353031158447266,22.958066940307617,22.55106544494629,22.704849243164062,1.0,1.0,3.0,1.0,0.0,-2812.0136659078676,-45.04965157435793,1
cosmo_lbg,179.717227,-0.002293,LR,24.199804306030273,23.982410430908203,24.115385055541992,nan,24.059036254882812,23.186573028564453,nan,1.0,1.0,6.0,1.0,0.0,-2692.98725461847,-37.79851397426216,1
cosmo_lbg,179.508888,-0.000846,LR,24.581518173217773,23.95425796508789,24.054317474365234,22.067819595336914,23.33606719970703,22.441425323486328,22.01566505432129,1.0,1.0,2.0,1.0,1.0,-1942.8712934500652,-32.58874540732135,1
cosmo_lbg,179.601291,-0.000407,LR,24.111156463623047,24.017038345336914,24.130550384521484,23.285913467407227,23.720304489135742,22.228740692138672,23.027667999267578,1.0,1.0,2.0,1.0,1.0,-2275.556951162663,-31.00829942667944,1
cosmo_lbg,179.929095,0.00069,LR,24.658527374267578,23.889623641967773,23.94940948486328,23.863698959350586,24.507396697998047,22.669464111328125,23.17654800415039,1.0,1.0,1.0,1.0,0.0,-3455.8823623369067,-27.05866156132305,0
cosmo_lbg,179.744303,0.002315,LR,25.189613342285156,23.67424201965332,23.235328674316406,23.058300018310547,22.77323341369629,22.467449188232422,22.25293731689453,1.0,1.0,7.0,1.0,1.0,-2790.4780479769847,-21.208247481823154,1
cosmo_lbg,179.666885,0.004476,LR,25.177793502807617,23.814367294311523,23.6919002532959,nan,23.816423416137695,22.280059814453125,21.84622573852539,1.0,1.0,6.0,1.0,1.0,-2511.727149506877,-13.428215399016446,1
cosmo_lbg,179.927235,0.007886,LR,24.218069076538086,23.8449764251709,23.99051284790039,24.769290924072266,24.167360305786133,22.677085876464844,23.87529945373535,1.0,1.0,1.0,1.0,0.0,-3449.1844241894514,-1.1494410277270781,0
cosmo_lbg,179.697072,0.013082,LR,25.208274841308594,24.04863739013672,23.88763999938965,23.57350730895996,23.527313232421875,22.638259887695312,22.217073440551758,1.0,1.0,1.0,1.0,0.0,-2620.4171149173276,17.555990327201933,1
cosmo_lbg,179.677055,0.014322,LR,24.428348541259766,23.77513885498047,24.128204345703125,24.09878921508789,23.2774658203125,22.62748146057129,22.65053939819336,1.0,1.0,9.0,1.0,1.0,-2548.3445952549996,22.020124879431744,1
cosmo_lbg,179.729112,0.021734,LR,24.981733322143555,23.852907180786133,23.67440414428711,23.253252029418945,23.266447067260742,22.670143127441406,23.000869750976562,1.0,1.0,5.0,1.0,0.0,-2735.7805007090474,48.706272725526986,1
cosmo_lbg,179.508984,0.024195,LR,24.914064407348633,24.224435806274414,24.182254791259766,23.767789840698242,23.768590927124023,23.859905242919922,22.91197967529297,1.0,1.0,2.0,1.0,0.0,-1943.216802476136,57.56285674108319,1
cosmo_lbg,179.944396,0.02647,LR,24.822370529174805,24.304407119750977,24.310516357421875,24.162490844726562,23.956954956054688,23.310745239257812,22.910486221313477,1.0,1.0,9.0,1.0,0.0,-3510.9814472171406,65.76279609626243,0
cosmo_lbg,179.540027,0.027176,LR,23.979694366455078,23.503599166870117,23.69507598876953,23.47606658935547,23.533498764038086,22.14618682861328,23.416839599609375,1.0,1.0,5.0,1.0,1.0,-2054.982081753555,68.29544773084213,1
cosmo_lbg,179.701294,0.033004,LR,23.546722412109375,23.441545486450195,23.487512588500977,23.43705940246582,23.006860733032227,22.22330665588379,22.798511505126953,1.0,1.0,8.0,1.0,1.0,-2635.6186506445415,89.28109475093258,1
cosmo_lbg,179.966035,0.038279,LR,24.368000030517578,24.038877487182617,24.160879135131836,23.494285583496094,23.296335220336914,22.726856231689453,22.513099670410156,1.0,1.0,8.0,1.0,0.0,-3588.904812320486,108.282257969591,0
cosmo_lbg,179.745082,0.043834,LR,24.4816837310791,23.76569366455078,23.963878631591797,23.60946273803711,24.019405364990234,22.63346290588379,23.500120162963867,1.0,1.0,8.0,1.0,0.0,-2793.282671836547,128.27387565867247,0
cosmo_lbg,179.758197,0.045033,LR,24.33544158935547,23.647703170776367,23.739030838012695,23.43318748474121,23.443185806274414,22.042163848876953,22.119985580444336,1.0,1.0,5.0,1.0,0.0,-2840.505464491007,132.59117999535374,0
cosmo_lbg,179.714697,0.047556,LR,23.337759017944336,23.33556365966797,23.48743438720703,23.271278381347656,23.566099166870117,22.58135986328125,22.404518127441406,1.0,1.0,6.0,1.0,1.0,-2683.87737270945,141.673104450454,1
cosmo_lbg,179.528632,0.051621,LR,25.288227081298828,24.27696990966797,24.282691955566406,23.958154678344727,24.4968318939209,23.554922103881836,23.20414161682129,1.0,1.0,4.0,1.0,1.0,-2013.9559700293435,156.30147793540186,1
cosmo_lbg,179.527463,0.053535,LR,24.594863891601562,24.034175872802734,24.054407119750977,23.44478416442871,23.65052032470703,23.381269454956055,26.89107322692871,1.0,1.0,1.0,1.0,1.0,-2009.747160545466,163.19217215182093,1
cosmo_lbg,179.744751,0.060629,LR,25.283353805541992,23.653844833374023,23.20846176147461,23.183734893798828,22.621002197265625,22.464948654174805,22.53894805908203,1.0,1.0,2.0,1.0,0.0,-2792.0907362838207,188.74143857667084,0
cosmo_lbg,179.68261,0.060921,LR,23.943111419677734,23.535310745239258,23.65198516845703,23.51555824279785,22.756088256835938,22.66953468322754,22.537092208862305,1.0,1.0,6.0,1.0,1.0,-2568.3453720366924,189.789644709682,1
cosmo_lbg,179.721906,0.062692,LR,24.238529205322266,23.77986717224121,23.963584899902344,23.465906143188477,22.827146530151367,22.440017700195312,21.967029571533203,1.0,1.0,8.0,1.0,0.0,-2709.8341039057136,196.167725159763,1
cosmo_lbg,179.726409,0.063177,LR,24.200092315673828,23.732662200927734,23.771812438964844,23.188480377197266,22.875436782836914,22.300312042236328,22.119924545288086,1.0,1.0,9.0,1.0,0.0,-2726.0477129476426,197.91411297989563,1
cosmo_lbg,179.725895,0.063271,LR,24.691984176635742,23.943103790283203,24.151405334472656,23.720426559448242,23.672636032104492,22.944713592529297,23.442726135253906,1.0,1.0,6.0,1.0,0.0,-2724.196989592148,198.25251584578064,1
cosmo_lbg,179.718226,0.064735,LR,24.11219596862793,23.700252532958984,24.015602111816406,22.879871368408203,22.43747329711914,22.075759887695312,22.62578010559082,1.0,1.0,4.0,1.0,0.0,-2696.5838166606313,203.52297056567414,1
cosmo_lbg,179.974094,0.066142,LR,24.691186904907227,24.215497970581055,24.2600154876709,24.033349990844727,24.463783264160156,22.642763137817383,22.925495147705078,1.0,1.0,5.0,1.0,0.0,-3617.925812313333,208.60488673057188,0
cosmo_lbg,179.879446,0.067477,LR,24.402992248535156,23.695066452026367,23.72726821899414,23.19891357421875,23.2911319732666,21.966938018798828,22.050695419311523,1.0,1.0,3.0,1.0,0.0,-3277.0977903211606,213.404923077393,0
cosmo_lbg,179.734332,0.067569,LR,24.830793380737305,23.893939971923828,23.79458236694336,24.04886817932129,23.198772430419922,22.796977996826172,24.493202209472656,1.0,1.0,5.0,1.0,0.0,-2754.5755128663695,213.72715645499954,0
cosmo_lbg,179.881475,0.069364,LR,24.964799880981445,23.790029525756836,23.55198860168457,22.689598083496094,22.179834365844727,21.42838478088379,21.284961700439453,1.0,1.0,3.0,1.0,0.0,-3284.4040215794316,220.19912857614108,0
cosmo_lbg,179.660582,0.069596,LR,24.42080307006836,24.03227996826172,24.104284286499023,24.07327651977539,23.378496170043945,22.677886962890625,23.111881256103516,1.0,1.0,9.0,1.0,1.0,-2489.0326099385734,221.02091568458331,1
cosmo_lbg,179.707041,0.069847,LR,24.73504066467285,24.1192569732666,24.230504989624023,23.609209060668945,23.605377197265625,22.69567108154297,22.525352478027344,1.0,1.0,7.0,1.0,1.0,-2656.3110090638484,221.9271257727742,1
cosmo_lbg,179.882072,0.070296,LR,24.509557723999023,23.952457427978516,24.044981002807617,24.28562355041504,23.775503158569336,23.488265991210938,23.07794952392578,1.0,1.0,2.0,1.0,0.0,-3286.5537588562324,223.55479979194124,0
cosmo_lbg,179.571291,0.073693,LR,23.810102462768555,23.12514877319336,23.18122100830078,23.18083953857422,22.906763076782227,22.41744613647461,21.735103607177734,1.0,1.0,5.0,1.0,1.0,-2167.5440178278395,235.7665404328644,1
cosmo_lbg,179.596318,0.074134,LR,25.620868682861328,24.057376861572266,23.885419845581055,23.783523559570312,23.28684425354004,22.386207580566406,22.638835906982422,1.0,1.0,4.0,1.0,1.0,-2257.6515684039377,237.35548074921834,1
cosmo_lbg,179.923527,0.074561,LR,24.28938102722168,24.055728912353516,24.175106048583984,23.534793853759766,24.14666748046875,22.59062957763672,22.213048934936523,1.0,1.0,2.0,1.0,0.0,-3435.831333286185,238.91393316939684,0
cosmo_lbg,179.952705,0.074897,LR,24.28389549255371,23.785179138183594,24.26116180419922,nan,26.291757583618164,23.643280029296875,nan,1.0,1.0,9.0,1.0,0.0,-3540.902157680368,240.12602511933034,0
cosmo_lbg,179.521444,0.078013,LR,23.793472290039062,23.723350524902344,23.77918243408203,24.25609016418457,23.00825309753418,22.495656967163086,23.018592834472656,1.0,1.0,5.0,1.0,1.0,-1988.0766065487144,251.31695935947073,1
cosmo_lbg,179.561446,0.079337,LR,24.443511962890625,23.567371368408203,23.482940673828125,23.366832733154297,23.38823699951172,23.07795524597168,23.442337036132812,1.0,1.0,6.0,1.0,0.0,-2132.098143718072,256.08557964495,1
cosmo_lbg,179.9883,0.080105,LR,24.453516006469727,24.109594345092773,24.1626033782959,23.777587890625,23.68115997314453,22.804973602294922,24.768728256225586,1.0,1.0,3.0,1.0,0.0,-3669.0832339735093,258.8807466334383,0
cosmo_lbg,179.927618,0.080504,LR,24.7127685546875,24.017019271850586,24.274526596069336,24.2254695892334,24.770469665527344,25.23357391357422,22.5581111907959,1.0,1.0,8.0,1.0,0.0,-3450.5629834104243,260.31207798019256,0
cosmo_lbg,179.601798,0.080491,LR,25.64751625061035,24.027868270874023,23.665414810180664,23.77558708190918,23.30024528503418,22.977140426635742,nan,1.0,1.0,6.0,1.0,0.0,-2277.3819129235258,260.2423895615366,1
cosmo_lbg,179.704098,0.082465,LR,23.989561080932617,23.514625549316406,23.55722427368164,23.31919288635254,22.85736656188965,23.0327205657959,22.61628532409668,1.0,1.0,9.0,1.0,1.0,-2645.7143772299682,267.3555604738428,1
cosmo_lbg,179.636241,0.082596,LR,25.33906364440918,23.69998550415039,23.18588638305664,22.596385955810547,22.14235496520996,21.607736587524414,21.489091873168945,1.0,1.0,8.0,1.0,1.0,-2401.392630221479,267.82289128822947,1
cosmo_lbg,179.599866,0.082745,LR,24.374605178833008,24.04633903503418,24.051916122436523,nan,24.4084529876709,22.918100357055664,22.820568084716797,1.0,1.0,7.0,1.0,1.0,-2270.4258561716665,268.3571867229184,1
cosmo_lbg,179.575462,0.083359,LR,23.350160598754883,23.036968231201172,23.129384994506836,23.17962646484375,22.811479568481445,22.210342407226562,23.909839630126953,1.0,1.0,1.0,1.0,0.0,-2182.561232156581,270.5663446015737,1
cosmo_lbg,179.977262,0.086822,LR,24.499866485595703,23.72844123840332,23.71784019470215,23.146257400512695,23.545597076416016,22.746328353881836,22.828235626220703,1.0,1.0,6.0,1.0,0.0,-3629.333942753103,283.06474832795385,0
cosmo_lbg,179.687056,0.087576,LR,24.07144546508789,23.940914154052734,23.979801177978516,24.089542388916016,23.298839569091797,22.457067489624023,22.44123077392578,1.0,1.0,4.0,1.0,0.0,-2584.353294628539,285.75551813213104,1
cosmo_lbg,179.680585,0.087839,LR,23.866268157958984,23.779373168945312,23.99358367919922,23.96038818359375,23.50589942932129,23.29491424560547,nan,1.0,1.0,7.0,1.0,0.0,-2561.0540736563444,286.7019487788149,1
cosmo_lbg,179.597066,0.089962,LR,24.495399475097656,24.153379440307617,24.16196632385254,24.40769386291504,23.238037109375,22.797914505004883,23.826602935791016,1.0,1.0,5.0,1.0,0.0,-2260.3446014794285,294.3398351684518,1
cosmo_lbg,179.942562,0.089948,LR,24.067657470703125,23.850805282592773,23.943035125732422,23.27962303161621,23.14057731628418,22.602622985839844,22.64107894897461,1.0,1.0,9.0,1.0,0.0,-3504.3765820447643,294.3167205347975,0
cosmo_lbg,179.597893,0.090166,LR,24.765357971191406,23.70850372314453,23.88350486755371,24.140432357788086,23.172393798828125,22.569190979003906,22.269086837768555,1.0,1.0,1.0,1.0,0.0,-2263.322157682731,295.0743321420049,1
cosmo_lbg,179.502289,0.090604,LR,25.291690826416016,23.704395294189453,23.310697555541992,23.219539642333984,23.163488388061523,22.713987350463867,22.18757438659668,1.0,1.0,4.0,1.0,1.0,-1919.112372335871,296.6457120791544,1
cosmo_lbg,179.709893,0.0908,LR,23.346269607543945,23.09781837463379,23.26103973388672,22.670469284057617,22.5259952545166,22.680883407592773,22.75075912475586,1.0,1.0,3.0,1.0,0.0,-2666.5797770681856,297.3645108160714,1
cosmo_lbg,179.559562,0.090835,LR,25.33449935913086,23.831533432006836,24.097915649414062,23.54881477355957,24.58222198486328,22.69861602783203,23.223737716674805,1.0,1.0,9.0,1.0,1.0,-2125.314961523874,297.4805546353478,1
cosmo_lbg,179.746449,0.091929,LR,24.977109909057617,23.87123680114746,23.678720474243164,23.250802993774414,23.64713478088379,22.502084732055664,23.09575080871582,1.0,1.0,6.0,1.0,0.0,-2798.204438990959,301.43205636291975,0
cosmo_lbg,179.74433,0.092716,LR,24.166851043701172,23.641002655029297,23.849523544311523,24.310163497924805,23.11203384399414,22.841083526611328,22.719751358032227,1.0,1.0,8.0,1.0,0.0,-2790.574635080759,304.26535591638896,0
cosmo_lbg,179.96116,0.092882,LR,24.31894302368164,23.88426971435547,23.908550262451172,23.77154541015625,23.548837661743164,22.413925170898438,22.951007843017578,1.0,1.0,2.0,1.0,0.0,-3571.3490390811203,304.8825290302309,0
cosmo_lbg,179.724025,0.094378,LR,24.838272094726562,23.549060821533203,23.23309326171875,23.315086364746094,23.106325149536133,22.753849029541016,22.76105499267578,1.0,1.0,3.0,1.0,0.0,-2717.4636078771478,310.24750892906627,0
cosmo_lbg,179.603761,0.094456,LR,25.11653709411621,24.355016708374023,24.27645492553711,23.52329444885254,24.856233596801758,23.199045181274414,nan,1.0,1.0,6.0,1.0,1.0,-2284.44949597355,310.5196791096937,1
cosmo_lbg,179.687523,0.098827,LR,24.23369789123535,23.26205062866211,23.090728759765625,23.095203399658203,23.279491424560547,23.163665771484375,23.07015609741211,1.0,1.0,7.0,1.0,1.0,-2586.034685630708,326.262422819293,1
cosmo_lbg,179.690768,0.104068,LR,25.616601943969727,24.41836166381836,24.417112350463867,24.899227142333984,24.628137588500977,23.314788818359375,nan,1.0,1.0,6.0,1.0,0.0,-2597.7184934023967,345.13182226868673,1
cosmo_lbg,179.617756,0.106748,LR,25.595422744750977,24.386709213256836,24.143388748168945,23.513153076171875,23.816356658935547,22.902883529663086,23.166046142578125,1.0,1.0,6.0,1.0,1.0,-2334.8377301561663,354.7747594052039,1
cosmo_lbg,179.932209,0.107037,LR,24.129638671875,23.362773895263672,23.476303100585938,23.611251831054688,23.304838180541992,23.394176483154297,23.5438232421875,1.0,1.0,3.0,1.0,0.0,-3467.094997747756,355.8449752354167,0
cosmo_lbg,179.695296,0.108146,LR,24.44369888305664,24.07281494140625,24.091350555419922,24.696632385253906,23.313268661499023,22.701364517211914,23.2307186126709,1.0,1.0,2.0,1.0,0.0,-2614.021864428886,359.81421810444135,1
cosmo_lbg,179.553441,0.108472,LR,24.057010650634766,23.904376983642578,23.943769454956055,23.787845611572266,nan,22.976306915283203,23.460098266601562,1.0,1.0,9.0,1.0,1.0,-2103.2769582497467,360.9768596461958,1
cosmo_lbg,179.98449,0.109234,LR,23.720327377319336,23.421476364135742,23.435895919799805,23.118749618530273,22.800487518310547,22.351877212524414,22.90956687927246,1.0,1.0,4.0,1.0,0.0,-3655.3626465478724,363.7615126988141,0
cosmo_lbg,179.629694,0.109901,LR,25.400949478149414,24.38920021057129,24.22353172302246,23.677404403686523,23.842845916748047,22.709163665771484,23.54347038269043,1.0,1.0,4.0,1.0,1.0,-2377.8201091553246,366.1272630417502,1
cosmo_lbg,179.996542,0.111082,LR,24.11538314819336,23.93731117248535,24.16815948486328,23.8833065032959,25.48933219909668,22.775970458984375,23.33238983154297,1.0,1.0,7.0,1.0,0.0,-3698.7636066026867,370.4168781512424,0
cosmo_lbg,179.717853,0.111569,LR,25.455322265625,24.1573429107666,23.93296241760254,24.5057373046875,24.698657989501953,23.823257446289062,24.365915298461914,1.0,1.0,6.0,1.0,0.0,-2695.2404718993403,372.140081692531,0
cosmo_lbg,179.753974,0.111971,LR,24.251953125,23.696361541748047,23.7133731842041,23.529098510742188,23.321678161621094,22.953102111816406,22.18571662902832,1.0,1.0,7.0,1.0,0.0,-2825.2993255117244,373.5908109996287,0
cosmo_lbg,179.669977,0.112653,LR,25.0742130279541,23.716033935546875,23.613697052001953,23.523483276367188,23.600709915161133,22.755203247070312,22.86072540283203,1.0,1.0,4.0,1.0,1.0,-2522.859325114966,376.0385408716272,1
cosmo_lbg,179.80271,0.112739,LR,24.430801391601562,24.26343536376953,24.313011169433594,24.075422286987305,23.413942337036133,22.760101318359375,22.4221248626709,1.0,1.0,3.0,1.0,0.0,-3000.7838771626093,376.3607555513315,0
cosmo_lbg,179.572924,0.113184,LR,25.21796989440918,23.70572853088379,23.284637451171875,23.190994262695312,23.656042098999023,23.172983169555664,23.447282791137695,1.0,1.0,6.0,1.0,0.0,-2173.4232531884786,377.94243243110077,1
cosmo_lbg,179.779293,0.116324,LR,24.04134178161621,23.66560173034668,23.996440887451172,23.311643600463867,23.277462005615234,22.921735763549805,23.714073181152344,1.0,1.0,4.0,1.0,0.0,-2916.4653281888254,389.265710493309,0
cosmo_lbg,179.578092,0.118,LR,25.51948356628418,23.601613998413086,23.220542907714844,23.0206298828125,22.995941162109375,23.07402801513672,23.754545211791992,1.0,1.0,1.0,1.0,0.0,-2192.0301051397914,395.2814613061957,1
cosmo_lbg,179.73164,0.118056,LR,25.046178817749023,24.157943725585938,24.031356811523438,nan,23.48600959777832,22.622499465942383,22.529205322265625,1.0,1.0,3.0,1.0,0.0,-2744.882245651619,395.49670493691224,0
cosmo_lbg,179.749299,0.118403,LR,24.92762565612793,24.060808181762695,24.0664119720459,24.67369270324707,23.897886276245117,23.11821746826172,23.26988983154297,1.0,1.0,7.0,1.0,0.0,-2808.4661460240104,396.7477888260962,0
cosmo_lbg,179.564673,0.120484,LR,25.1530818939209,24.227205276489258,24.197471618652344,23.833444595336914,nan,23.24644660949707,22.581159591674805,1.0,1.0,8.0,1.0,1.0,-2143.7163690629745,404.22333211791346,1
cosmo_lbg,179.985455,0.121062,LR,24.174774169921875,24.06479835510254,24.10540199279785,nan,23.40082550048828,22.683940887451172,24.173343658447266,1.0,1.0,6.0,1.0,0.0,-3658.8376295108974,406.34927728806525,0
cosmo_lbg,179.558797,0.121731,LR,25.54024887084961,24.33009147644043,24.17499351501465,23.259780883789062,22.787277221679688,23.160459518432617,22.33123016357422,1.0,1.0,6.0,1.0,0.0,-2122.560506167963,408.71232717869344,1
cosmo_lbg,179.748278,0.123911,LR,25.489320755004883,24.18913459777832,23.844623565673828,23.649980545043945,23.423982620239258,23.02657127380371,22.99822425842285,1.0,1.0,5.0,1.0,0.0,-2804.789827920828,416.57839568937794,0
cosmo_lbg,179.774997,0.124335,LR,23.579029083251953,23.401611328125,23.40717315673828,23.27101707458496,22.94261932373047,22.554279327392578,22.23346519470215,1.0,1.0,8.0,1.0,0.0,-2900.996598863519,418.10783037786956,0
cosmo_lbg,179.633983,0.124807,LR,23.7898006439209,23.638687133789062,23.690433502197266,24.472253799438477,22.613140106201172,22.50025177001953,23.690418243408203,1.0,1.0,8.0,1.0,1.0,-2393.262481189497,419.79301266198695,1
cosmo_lbg,179.662973,0.126024,LR,25.527143478393555,23.758731842041016,23.642507553100586,23.51762580871582,24.407386779785156,22.685470581054688,21.94269561767578,1.0,1.0,7.0,1.0,1.0,-2497.641113936611,424.1772476392984,1
cosmo_lbg,179.722743,0.126077,LR,24.180761337280273,23.42873764038086,23.37457847595215,23.595048904418945,23.12369728088379,22.18341636657715,22.19744110107422,1.0,1.0,4.0,1.0,0.0,-2712.847394224358,424.3740432094475,0
cosmo_lbg,179.60164,0.126805,LR,25.387365341186523,23.817556381225586,23.44349479675293,23.212310791015625,23.049161911010742,23.072446823120117,24.18610382080078,1.0,1.0,4.0,1.0,1.0,-2276.8127800923357,426.9834097359781,1
cosmo_lbg,179.741423,0.127331,LR,24.5157527923584,23.973894119262695,24.28836441040039,24.185680389404297,23.65752410888672,23.038049697875977,22.539474487304688,1.0,1.0,5.0,1.0,0.0,-2780.107288476604,428.890843085931,0
cosmo_lbg,179.74066,0.12803,LR,25.335289001464844,23.90719223022461,23.527612686157227,23.25572395324707,22.74954605102539,22.427963256835938,22.53828239440918,1.0,1.0,8.0,1.0,0.0,-2777.3599859629717,431.4073998952179,0
cosmo_lbg,179.654218,0.13145,LR,25.14468765258789,24.080509185791016,24.000137329101562,24.133569717407227,34.718650817871094,22.292789459228516,22.548795700073242,1.0,1.0,9.0,1.0,1.0,-2466.1185268250965,443.7114959839542,1
cosmo_lbg,179.641416,0.132586,LR,25.224714279174805,23.657323837280273,23.477109909057617,23.896583557128906,25.329204559326172,23.98424530029297,23.014976501464844,1.0,1.0,7.0,1.0,1.0,-2420.0248689278346,447.8001440975981,1
cosmo_lbg,179.726101,0.133231,LR,25.462209701538086,24.255422592163086,24.07632827758789,23.930700302124023,23.665313720703125,22.394495010375977,24.537155151367188,1.0,1.0,5.0,1.0,0.0,-2724.938242278142,450.13115696264555,0
cosmo_lbg,179.769643,0.134947,LR,23.761585235595703,23.666322708129883,23.721887588500977,23.928699493408203,23.397106170654297,23.0784969329834,23.223203659057617,1.0,1.0,2.0,1.0,0.0,-2881.718340850073,456.3143439618887,0
cosmo_lbg,179.792521,0.13807,LR,24.510963439941406,24.128629684448242,24.143207550048828,23.488126754760742,22.9489688873291,22.429264068603516,22.191919326782227,1.0,1.0,6.0,1.0,0.0,-2964.09563051767,467.56111027388266,0
cosmo_lbg,179.559236,0.141103,LR,25.63159942626953,24.391204833984375,24.104045867919922,23.571504592895508,23.238027572631836,22.81629753112793,22.32741928100586,1.0,1.0,8.0,1.0,1.0,-2124.140970311835,478.45558279909955,1
cosmo_lbg,179.729933,0.141575,LR,25.142120361328125,24.14022445678711,24.128620147705078,23.480405807495117,23.29263687133789,23.32408332824707,22.968820571899414,1.0,1.0,1.0,1.0,0.0,-2738.7358005424644,480.1727824097453,0
cosmo_lbg,179.746157,0.143331,LR,25.054874420166016,23.67915916442871,23.547523498535156,23.44650650024414,23.40433692932129,22.592327117919922,22.40048599243164,1.0,1.0,4.0,1.0,0.0,-2797.1526863778818,486.49693521502803,0
cosmo_lbg,179.782784,0.143545,LR,24.614730834960938,24.00623321533203,24.040340423583984,23.683475494384766,23.621623992919922,23.018062591552734,22.713144302368164,1.0,1.0,9.0,1.0,0.0,-2929.0352487293385,487.27199621853447,0
cosmo_lbg,179.751043,0.144672,LR,24.962535858154297,24.305278778076172,24.401134490966797,24.004419326782227,23.863832473754883,23.95672607421875,24.24628448486328,1.0,1.0,2.0,1.0,0.0,-2814.745525936439,491.32561045890213,0
