wave targetflux
580.4922933561724 5.142894053040426e-19
580.5767156408986 5.141692765641414e-19
580.6611377305157 5.140941017460592e-19
580.7455596250245 5.14037062143939e-19
580.8299813244251 5.14010835594096e-19
580.9144028287183 5.13964608761344e-19
580.9988241379042 5.139125421100159e-19
581.0832452519834 5.138385542822678e-19
581.1676661709564 5.137764840665562e-19
581.2520868948237 5.137000756055267e-19
581.3365074235855 5.13623682258152e-19
581.4209277572426 5.135449818378318e-19
581.5053478957951 5.134104747114622e-19
581.5897678392437 5.133695625438044e-19
581.6741875875888 5.132945306986554e-19
581.7586071408307 5.132198449048027e-19
581.8430264989701 5.131264545895901e-19
581.9274456620072 5.130678876967583e-19
582.0118646299427 5.130037652875728e-19
582.0962834027767 5.129246253069978e-19
582.1807019805101 5.128271459920688e-19
582.2651203631431 5.127262806481973e-19
582.349538550676 5.126102384292128e-19
582.4339565431096 5.125419980374129e-19
582.5183743404441 5.124380211726462e-19
582.60279194268 5.123731362812018e-19
582.6872093498179 5.122826614455915e-19
582.771626561858 5.121855308054466e-19
582.856043578801 5.120814657487559e-19
582.940460400647 5.118067523633888e-19
583.0248770273969 5.118627027833462e-19
583.1092934590508 5.117693564794532e-19
583.1937096956094 5.116525103840004e-19
583.278125737073 5.11537837926715e-19
583.362541583442 5.114472816449443e-19
583.4469572347169 5.11348613765388e-19
583.5313726908983 5.112407472604739e-19
583.6157879519865 5.11136214969298e-19
583.700203017982 5.11027655213213e-19
583.7846178888851 5.1093833270925735e-19
583.8690325646966 5.10823321587592e-19
583.9534470454166 5.107084613355138e-19
584.0378613310457 5.105096103053454e-19
584.1222754215844 5.104337183686029e-19
584.2066893170331 5.103687897336507e-19
584.2911030173923 5.102521849884126e-19
584.3755165226623 5.101348178083924e-19
584.4599298328437 5.100305324661838e-19
584.5443429479368 5.09865481850883e-19
584.6287558679422 5.097954504768584e-19
584.7131685928604 5.093883886958611e-19
584.7975811226916 5.095532984436542e-19
584.8819934574365 5.094345610620545e-19
584.9664055970953 5.093144458927923e-19
585.0508175416687 5.091667799270435e-19
585.1352292911571 5.090534240037478e-19
585.2196408455609 5.089201091640226e-19
585.3040522048805 5.087887578379736e-19
585.3884633691164 5.087263135027496e-19
585.4728743382691 5.086051234808469e-19
585.5572858114658 5.084808574308918e-19
585.6416979590433 5.078801071890548e-19
585.7261107810067 5.082372006587508e-19
585.8105242773615 5.081066704845818e-19
585.8949384481132 5.079984776116671e-19
585.979353293267 5.078813788215365e-19
586.0637688128284 5.076087275947677e-19
586.1481850068028 5.074305807851028e-19
586.2326018751954 5.0749053681487235e-19
586.3170194180118 5.070095321394895e-19
586.4014376352574 5.072084964750074e-19
586.4858565269375 5.06983532126786e-19
586.5702760930574 5.069594910337277e-19
586.6546963336226 5.068114328925838e-19
586.7391172486385 5.061923272832515e-19
586.8235388381106 5.065820882538645e-19
586.907961102044 5.060746598790948e-19
586.9923840404442 5.0632067753475e-19
587.0768076533167 5.061783742673074e-19
587.1612319406668 5.0591197389058505e-19
587.2456569024998 5.057141041850564e-19
587.3300825388213 5.0572880866351185e-19
587.4145088496366 5.056245755314552e-19
587.498935834951 5.053082513678338e-19
587.5833634947701 5.053297480487483e-19
587.667791829099 5.049065709476589e-19
587.7522208379432 5.049239014007844e-19
587.8366505213082 5.049257675793485e-19
587.9210808791994 5.044118898514153e-19
588.0055119116221 5.046682295349116e-19
588.0899436185816 5.040276860715844e-19
588.1743760000834 5.041906750909747e-19
588.2588090561328 5.012829685032142e-19
588.3432427867353 5.02206551036093e-19
588.4276771918962 5.03263174816471e-19
588.512112271621 5.036519360969241e-19
588.596548025915 5.028272415982946e-19
588.6809844547837 5.0353583613644e-19
588.7654215582323 4.956650698969716e-19
588.8498593362664 5.024714684713117e-19
588.9342977888912 4.969284535004978e-19
589.0187369161123 5.022990207636488e-19
589.1031767179348 5.025165878661427e-19
589.1876171943643 4.994530228326387e-19
589.2720583454062 5.0134870942665e-19
589.3565001710658 5.019308716747904e-19
589.4409426713485 5.018701803182809e-19
589.5253858462597 5.000658311826788e-19
589.6098296958048 5.002504594490762e-19
589.6942742199892 5.013985521558163e-19
589.7787194188184 5.013974327199247e-19
589.8631652922975 5.002049272582622e-19
589.947611840432 4.996933345977936e-19
590.0320590632275 5.0057602823021615e-19
590.1165069606893 5.009123016238154e-19
590.2009555328226 5.0029467216666815e-19
590.2854047796329 4.981244290210767e-19
590.3698547011257 4.970518012922342e-19
590.4543052973064 5.00422412729981e-19
590.5387565681801 4.987619858592062e-19
590.6232085137525 5.002903544502223e-19
590.7076611340289 4.987202014469657e-19
590.7921144290145 4.996805396111083e-19
590.876568398715 4.994227230129481e-19
590.9610230431356 4.984508743531283e-19
591.0454783622816 4.987044163675803e-19
591.1299343561587 4.997461537881622e-19
591.2143910247721 4.977675759073835e-19
591.2988483681271 4.993354821501273e-19
591.3833063862292 4.992943057022652e-19
591.4677650790838 4.943396215364344e-19
591.5522244466963 4.991345946562306e-19
591.6366844890721 4.987070200625818e-19
591.7211452062165 4.95863294265515e-19
591.805606598135 4.985727358140748e-19
591.8900686648328 4.9787694943231415e-19
591.9745314063156 4.978949085957495e-19
592.0589948225886 4.926911213620593e-19
592.1434589136571 4.925087099527429e-19
592.2279236795267 4.951527252779686e-19
592.3123891202027 4.980732158803469e-19
592.3968552356905 4.961371692727461e-19
592.4813220259955 4.970488587140766e-19
592.565789491123 4.963162800233039e-19
592.6502576310784 4.959447127051458e-19
592.7347264458673 4.977047024237829e-19
592.8191959354948 4.971395825398481e-19
592.9036660999666 4.975287586630113e-19
592.9881369392878 4.924473229408383e-19
593.0726084534639 4.962107230880438e-19
593.1570806425004 4.971496654229958e-19
593.2415535064026 4.966678659195126e-19
593.3260270451758 4.968374802651428e-19
593.4105012588255 4.964972209542925e-19
593.4949761473572 4.965913423168813e-19
593.5794517107761 4.956006258649611e-19
593.6639279490876 4.961589313397843e-19
593.7484048622972 4.933398816673115e-19
593.8328824504102 4.962182101185162e-19
593.917360713432 4.957046759505537e-19
594.0018396513681 4.957646175839665e-19
594.0863192642239 4.958431305418546e-19
594.1707995520045 4.944851025641632e-19
594.2552805147157 4.920265856299464e-19
594.3397621523625 4.917868234855802e-19
594.4242444649506 4.858649926038817e-19
594.5087274524852 4.952319658819305e-19
594.593211114972 4.904313816490172e-19
594.677695452416 4.937421392153453e-19
594.7621804648227 4.847858539136776e-19
594.8466661521976 4.892461904417109e-19
594.931152514546 4.945080002773609e-19
595.0156395518734 4.943723123578705e-19
595.1001272641851 4.927259036104988e-19
595.1846156514865 4.92443857158463e-19
595.269104713783 4.930282219872309e-19
595.3535944510801 4.938788540311218e-19
595.438084863383 4.933885691736867e-19
595.5225759506973 4.929843503708378e-19
595.6070677130281 4.931838613754601e-19
595.6915601503811 4.931891789424636e-19
595.7760532627615 4.928584852787457e-19
595.8605470501749 4.926290684930392e-19
595.9450415126264 4.862885765504753e-19
596.0295366501216 4.878700981142793e-19
596.1140324626659 4.924902350004674e-19
596.1985289502646 4.923958912534196e-19
596.2830261129232 4.921585191865678e-19
596.3675239506468 4.919875869804336e-19
596.4520224634413 4.919581283630175e-19
596.5365216513117 4.916740421304814e-19
596.6210215142634 4.916742106229809e-19
596.7055220523018 4.914207068147928e-19
596.7900232654326 4.895772985010301e-19
596.8745251536609 4.909548748516307e-19
596.9590277169922 4.8756510056658e-19
597.0435309554318 4.906861045859004e-19
597.1280348689853 4.90749526020814e-19
597.2125394576578 4.904952144648962e-19
597.297044721455 4.86955433417442e-19
597.381550660382 4.903320431573012e-19
597.4660572744444 4.902110042942404e-19
597.5505645636475 4.900480470911494e-19
597.6350725279968 4.898798280184828e-19
597.7195811674976 4.897127961999416e-19
597.8040904821553 4.890505218940914e-19
597.8886004719752 4.883920094283826e-19
597.9731111369629 4.885993336476062e-19
598.0576224771237 4.890587994729637e-19
598.1421344924629 4.890313926170321e-19
598.226647182986 4.884696503578286e-19
598.3111605486985 4.88673196683079e-19
598.3956745896055 4.885191991076862e-19
598.4801893057127 4.883593233414781e-19
598.5647046970253 4.882178078816623e-19
598.6492207635487 4.878851859232054e-19
598.7337375052883 4.879024799092753e-19
598.8182549222497 4.87957945878725e-19
598.9027730144381 4.877456735078007e-19
598.987291781859 4.871472461558924e-19
599.0718112245175 4.873224517957843e-19
599.1563313424194 4.873965547183925e-19
599.2408521355699 4.855934280711567e-19
599.3253736039744 4.870747552135592e-19
599.4098957476383 4.869833854431067e-19
599.494418566567 4.868389000690955e-19
599.5789420607658 4.866499867288502e-19
599.6634662302403 4.865856416330955e-19
599.7479910749958 4.864719793611533e-19
599.8325165950375 4.862198158940603e-19
599.9170427903712 4.8585002083644e-19
600.0015696610019 4.8592625068051015e-19
600.0860972069352 4.858663656416878e-19
600.1706254281764 4.853900404724568e-19
600.255154324731 4.854797984109353e-19
600.3396838966044 4.852720319756284e-19
600.4242141438019 4.843651353859554e-19
600.5087450663289 4.849419028591765e-19
600.5932766641909 4.847219219447642e-19
600.6778089373931 4.84566093028087e-19
600.7623418859413 4.843448851731304e-19
600.8468755098404 4.841612763457336e-19
600.9314098090961 4.840141855125799e-19
601.0159447837137 4.83735378193038e-19
601.1004804336986 4.829083642360361e-19
601.1850167590562 4.834523678832233e-19
601.2695537597918 4.832848129776313e-19
601.3540914359111 4.829335032762645e-19
601.4386297874191 4.826790322436667e-19
601.5231688143215 4.827303979991353e-19
601.6077085166236 4.825491594306396e-19
601.6922488943308 4.822567917956981e-19
601.7767899474483 4.819079145765108e-19
601.8613316759818 4.82020848691655e-19
601.9458740799365 4.81849199547125e-19
602.0304171593178 4.816184763367971e-19
602.1149609141313 4.814998596944214e-19
602.1995053443823 4.813306366842914e-19
602.2840504500759 4.811567741469449e-19
602.3685962312179 4.809812853832045e-19
602.4531426878136 4.808114812905726e-19
602.5376898198682 4.806052704263419e-19
602.6222376273873 4.804691092992713e-19
602.7067861103762 4.803069109838889e-19
602.7913352688404 4.800585347943172e-19
602.8758851027852 4.799640143519619e-19
602.9604356122161 4.796816421987305e-19
603.0449867971382 4.796151115959266e-19
603.1295386575573 4.794621150058236e-19
603.2140911934787 4.792472755649709e-19
603.2986444049076 4.78967800300375e-19
603.3831982918495 4.789240201896044e-19
603.4677527546106 4.78809463796323e-19
603.5523076977478 4.7864971398203e-19
603.6368631212638 4.78450122082022e-19
603.7214190251615 4.783331214561301e-19
603.8059754094435 4.781652457096507e-19
603.8905322741124 4.779973363455697e-19
603.9750896191712 4.778406268219336e-19
604.0596474446224 4.776820206525201e-19
604.1442057504689 4.775038716438552e-19
604.2287645367135 4.77367948061125e-19
604.3133238033586 4.772102145995887e-19
604.3978835504071 4.770536364313599e-19
604.4824437778618 4.768847140992229e-19
604.5670044857254 4.767341638681192e-19
604.6515656740005 4.76537218779956e-19
604.7361273426901 4.764111295937531e-19
604.8206894917967 4.762419949858278e-19
604.905252121323 4.760816311028097e-19
604.9898152312719 4.759206639709214e-19
605.074378821646 4.75809770575774e-19
605.1589428924481 4.757086994528685e-19
605.2435074436809 4.75613512041559e-19
605.3280724753471 4.755175410438394e-19
605.4126379874496 4.754188018254546e-19
605.4972039799909 4.753198570525583e-19
605.5817704529738 4.752208279109441e-19
605.6663374064012 4.751203195564118e-19
605.7509048402756 4.750002469446938e-19
605.8354727545998 4.749067658658925e-19
605.9200411493765 4.7480077589913e-19
606.0046100246086 4.747060851106099e-19
606.0891793802987 4.746089550538789e-19
606.1737492164494 4.7451063020328625e-19
606.2583195330636 4.744152100217873e-19
606.342890330144 4.743242956779408e-19
606.4274616076934 4.742315952482187e-19
606.5120333657144 4.741325596986563e-19
606.5966056042097 4.740306043170952e-19
606.6811783231822 4.739290593126699e-19
606.7657515226346 4.738292907069933e-19
606.8503252025695 4.737332197632886e-19
606.9348993629897 4.736398556547342e-19
607.0194740038979 4.735486916488718e-19
607.1040491252969 4.734592947723391e-19
607.1886247271893 4.73368510414082e-19
607.273200809578 4.732754204363233e-19
607.3577773724658 4.731828093040067e-19
607.4423544158551 4.730923856325646e-19
607.5269319397488 4.730012232610529e-19
607.6115099441497 4.729058923760028e-19
607.6960884290605 4.728096973032136e-19
607.7806673944839 4.727172149905342e-19
607.8652468404225 4.726259383905076e-19
607.9498267668793 4.725322882311764e-19
608.0344071738567 4.72435807295271e-19
608.1189880613578 4.723379607532673e-19
608.2035694293851 4.722404585586744e-19
608.2881512779413 4.72147108423601e-19
608.3727336070293 4.720597982135493e-19
608.4573164166517 4.719741040094998e-19
608.5418997068113 4.718868991353391e-19
608.6264834775108 4.717970828515466e-19
608.7110677287529 4.717032968211133e-19
608.7956524605404 4.716061956832289e-19
608.8802376728761 4.715078203330554e-19
608.9648233657624 4.714102521640454e-19
609.0494095392024 4.713187288467941e-19
609.1339961931986 4.712333024543372e-19
609.2185833277538 4.711494646780079e-19
609.3031709428708 4.710662004160721e-19
609.3877590385523 4.70980742226296e-19
609.4723476148009 4.708909627957791e-19
609.5569366716195 4.708007054282829e-19
609.6415262090107 4.707133495557723e-19
609.7261162269774 4.706261576210717e-19
609.8107067255221 4.705349874449658e-19
609.8952977046478 4.704400544243563e-19
609.979889164357 4.703459987190983e-19
610.0644811046525 4.702706880021598e-19
610.149073525537 4.702016465771592e-19
610.2336664270133 4.701329340101008e-19
610.3182598090841 4.700668286325933e-19
610.4028536717522 4.700043820949693e-19
610.4874480150203 4.699400458074551e-19
610.572042838891 4.698678778674004e-19
610.6566381433671 4.697910781089286e-19
610.7412339284514 4.697151395740714e-19
610.8258301941466 4.696412430419996e-19
610.9104269404554 4.695722266357972e-19
610.9950241673805 4.695087463055354e-19
611.0796218749248 4.694443462471576e-19
611.1642200630907 4.693749186061042e-19
611.2488187318813 4.693040253702589e-19
611.3334178812992 4.69234455118556e-19
611.4180175113471 4.691640130539367e-19
611.5026176220276 4.690913418076634e-19
611.5872182133437 4.690180178314927e-19
611.6718192852979 4.6894236158194755e-19
611.7564208378931 4.688635749900841e-19
611.8410228711319 4.687884297879546e-19
611.925625385017 4.687187636207818e-19
612.0102283795513 4.686497993050087e-19
612.0948318547374 4.685796771750067e-19
612.1794358105782 4.685107959273211e-19
612.2640402470762 4.684436509845011e-19
612.3486451642342 4.683749692161036e-19
612.433250562055 4.683012721478061e-19
612.5178564405413 4.682243208583936e-19
612.6024627996959 4.681476737431871e-19
612.6870696395214 4.680722058000765e-19
612.7716769600206 4.67997626941397e-19
612.8562847611963 4.679228799758478e-19
612.9408930430511 4.678481096502315e-19
613.0255018055877 4.677729377492291e-19
613.110111048809 4.676973026477351e-19
613.1947207727177 4.676201794619091e-19
613.2793309773164 4.6754138845803555e-19
613.3639416626079 4.674629563342751e-19
613.448552828595 4.6738624020853e-19
613.5331644752803 4.673115087224622e-19
613.6177766026666 4.672387256222429e-19
613.7023892107567 4.671671769865477e-19
613.7870022995533 4.670959847457954e-19
613.8716158690589 4.670235686990885e-19
613.9562299192766 4.669498015294862e-19
614.0408444502089 4.668746165524843e-19
614.1254594618586 4.667978723467519e-19
614.2100749542284 4.667203224348716e-19
614.294690927321 4.666415148028398e-19
614.3793073811391 4.665613028518293e-19
614.4639243156857 4.664831290083723e-19
614.5485417309633 4.664087665561213e-19
614.6331596269746 4.663339883975644e-19
614.7177780037225 4.662572721931086e-19
614.8023968612096 4.661795640587418e-19
614.8870161994387 4.661003951931005e-19
614.9716360184124 4.660204995814307e-19
615.0562563181336 4.65938330221905e-19
615.1408770986048 4.658561972185141e-19
615.2254983598291 4.657709938076249e-19
615.3101201018089 4.656812979390451e-19
615.3947423245471 4.655926756611594e-19
615.4793650280465 4.655083070263419e-19
615.5639882123095 4.654251316660628e-19
615.6486118773391 4.653411881567251e-19
615.733236023138 4.652566425039875e-19
615.817860649709 4.651696020758517e-19
615.9024857570547 4.650810751694515e-19
615.9871113451779 4.649939749273629e-19
616.0717374140812 4.649084616602205e-19
616.1563639637676 4.648209004109665e-19
616.2409909942396 4.647283226003519e-19
616.3256185055 4.646348184005453e-19
616.4102464975515 4.645446212420194e-19
616.4948749703968 4.644567093365422e-19
616.5795039240388 4.643684877328596e-19
616.6641333584801 4.642805200977408e-19
616.7487632737235 4.641950480818391e-19
616.8333936697716 4.641115985505797e-19
616.9180245466273 4.64024297193935e-19
617.0026559042932 4.63930635878201e-19
617.0872877427721 4.638346928758137e-19
617.1719200620666 4.637395427047879e-19
617.2565528621797 4.636463755030372e-19
617.3411861431139 4.635573842177997e-19
617.425819904872 4.634717213432269e-19
617.5104541474568 4.633848649645383e-19
617.595088870871 4.632948200708851e-19
617.6797240751173 4.632036948248807e-19
617.7643597601984 4.631126235141885e-19
617.8489959261171 4.630205837631185e-19
617.9336325728761 4.629263217922181e-19
618.0182697004782 4.628314658223338e-19
618.102907308926 4.627368901510393e-19
618.1875453982223 4.626420953547368e-19
618.2721839683697 4.625472677081856e-19
618.3568230193712 4.624524273292797e-19
618.4414625512293 4.623575645524285e-19
618.5261025639469 4.62262299897833e-19
618.6107430575266 4.621669169450072e-19
618.6953840319712 4.620715087697747e-19
618.7800254872834 4.619763922550353e-19
618.864667423466 4.618818969443488e-19
618.9493098405217 4.617879976452908e-19
619.0339527384532 4.616951562402438e-19
619.1185963138385 4.616039088631478e-19
619.2032406572166 4.615096749607465e-19
619.2878857685944 4.61416077435457e-19
619.3725316479789 4.613209880910313e-19
619.4571782953772 4.612291028062533e-19
619.541825710796 4.611384388178868e-19
619.6264738942426 4.610467427218512e-19
619.7111228457237 4.609536013557276e-19
619.7957725652465 4.608585992114972e-19
619.8804230528177 4.607618039301342e-19
619.9650743084444 4.606680920302192e-19
620.0497263321336 4.605549745546954e-19
620.1343791238921 4.604256625041185e-19
620.2190326837273 4.602907587734607e-19
620.3036870116457 4.601508292921063e-19
620.3883421076545 4.600116103651658e-19
620.4729979717606 4.598734156156838e-19
620.557654603971 4.597296272055566e-19
620.6423120042925 4.595789724948303e-19
620.7269701727324 4.594307653482398e-19
620.8116291092974 4.592915106357503e-19
620.8962888139947 4.591562141200759e-19
620.980949286831 4.590189533631209e-19
621.0656105278134 4.588796846619738e-19
621.1502725369489 4.587412947740764e-19
621.2349353142446 4.586052892048513e-19
621.3195988597071 4.584688149778881e-19
621.4042631733437 4.583310755438192e-19
621.4889282551612 4.581910296746046e-19
621.5735941051666 4.580457969066194e-19
621.658260723367 4.578976057343925e-19
621.7429281097691 4.577535533916354e-19
621.8275962643801 4.576140286050779e-19
621.9122651872069 4.574717274073986e-19
621.9969348782564 4.573235787181626e-19
622.0816053375357 4.571754563943062e-19
622.1662765650517 4.570316219721216e-19
622.2509485608114 4.568891737617242e-19
622.3356213248218 4.5674432849630475e-19
622.4202948570897 4.565984629237473e-19
622.5049691576223 4.56453091218932e-19
622.5896442264265 4.562944536777793e-19
622.6743200635092 4.561630765166374e-19
622.7589966688773 4.560217418613527e-19
622.8436740425379 4.558798063254748e-19
622.9283521844981 4.557317885059094e-19
623.0130310947645 4.555821463098607e-19
623.0977107733445 4.554372060680962e-19
623.1823912202447 4.552967277234477e-19
623.2670724354723 4.551566027659509e-19
623.3517544190343 4.550156382374119e-19
623.4364371709374 4.54873044164111e-19
623.5211206911888 4.547272622557319e-19
623.6058049797955 4.545809175737839e-19
623.6904900367642 4.544388647017576e-19
623.7751758621023 4.543000137869026e-19
623.8598624558164 4.541577253382146e-19
623.9445498179136 4.540118819995528e-19
624.0292379484009 4.538632767786786e-19
624.1139268472853 4.53714512637497e-19
624.1986165145736 4.535597014331076e-19
624.283306950273 4.53419370978394e-19
624.3679981543903 4.532750315862173e-19
624.4526901269326 4.531269041282228e-19
624.5373828679067 4.5297605928614625e-19
624.6220763773197 4.528283733385663e-19
624.7067706551786 4.5268681888588025e-19
624.7914657014903 4.52527499739377e-19
624.8761615162618 4.523906415943954e-19
624.9608580995001 4.5222242923488745e-19
625.0455554512121 4.521300455231158e-19
625.1302535714049 4.520250999215923e-19
625.2149524600852 4.519089002505791e-19
625.2996521172603 4.518259023307852e-19
625.384352542937 4.517084650108425e-19
625.4690537371223 4.516161934966827e-19
625.5537556998232 4.515078460508407e-19
625.6384584310467 4.513973188532586e-19
625.7231619307997 4.512394890323719e-19
625.8078661990892 4.511735801352458e-19
625.8925712359221 4.510525239223388e-19
625.9772770413053 4.509622186634484e-19
626.0619836152462 4.508540743018998e-19
626.1466909577514 4.507443632966134e-19
626.2313990688278 4.506402578295059e-19
626.3161079484828 4.505191906321162e-19
626.400817596723 4.502735490499813e-19
626.4855280135554 4.503336571693498e-19
626.5702391989871 4.5022229609688385e-19
626.6549511530251 4.500110744454592e-19
626.7396638756762 4.499770158202289e-19
626.8243773669476 4.498883057274095e-19
626.909091626846 4.497415296118503e-19
626.9938066553786 4.496738910688453e-19
627.0785224525523 4.495441925965962e-19
627.1632390183742 4.49479819778069e-19
627.247956352851 4.493822468634324e-19
627.3326744559898 4.492758030792194e-19
627.4173933277978 4.481186191412093e-19
627.5021129682816 4.490588037543771e-19
627.5868333774483 4.489815927925158e-19
627.671554555305 4.487621915571461e-19
627.7562765018586 4.487785204673925e-19
627.8409992171161 4.397407884145526e-19
627.9257227010843 3.989474593670996e-19
628.0104469537704 4.358920371454257e-19
628.0951719751813 4.1031922250767994e-19
628.1798977653241 4.393540301068712e-19
628.2646243242054 4.462042128485158e-19
628.3493516518326 4.426887768267394e-19
628.4340797482124 4.321784484914136e-19
628.5188086133519 4.4751493135595535e-19
628.603538247258 4.475576704134855e-19
628.6882686499378 4.477128201604697e-19
628.772999821398 4.468435863521719e-19
628.8577317616459 4.475309383641565e-19
628.9424644706884 4.326363538597004e-19
629.0271979485323 4.473557934789415e-19
629.1119321951847 4.1461086774901626e-19
629.1966672106527 4.2061301197529094e-19
629.281402994943 4.469918272894998e-19
629.3661395480628 4.433543193697252e-19
629.4508768700191 4.399726304795933e-19
629.5356149608186 4.468248152855541e-19
629.6203538204686 4.462956056310457e-19
629.7050934489758 4.329506362248325e-19
629.7898338463474 4.452380271086775e-19
629.8745750125902 4.463628371668517e-19
629.9593169477114 4.463711746379624e-19
630.0440596517176 4.455904501518398e-19
630.1288031246161 4.45716903570641e-19
630.2135473664138 4.461062546083027e-19
630.2982923771176 4.460046285957495e-19
630.3830381567346 4.3341891841677205e-19
630.4677847052717 4.354252669435051e-19
630.5525320227359 4.45728543333876e-19
630.6372801091342 4.456243928060384e-19
630.7220289644736 4.453107777654183e-19
630.8067785887608 4.446460929175829e-19
630.8915289820031 4.452969502699203e-19
630.9762801442075 4.452223428662974e-19
631.0610320753808 4.450683598551846e-19
631.1457847755299 4.399064126206843e-19
631.2305382446621 4.2917692366698626e-19
631.315292482784 4.448670758060795e-19
631.4000474899028 4.447342600931613e-19
631.4848032660254 4.445943975039767e-19
631.569559811159 4.444450007458131e-19
631.6543171253103 4.423779260937674e-19
631.7390752084863 4.444029715166826e-19
631.823834060694 4.438414708426269e-19
631.9085936819405 4.428224490818418e-19
631.9933540722327 4.441383553291366e-19
632.0781152315776 4.421438631838742e-19
632.1628771599821 4.421051673640749e-19
632.2476398574534 4.4388252710016255e-19
632.332403323998 4.437692857622195e-19
632.4171675596234 4.434526955311856e-19
632.5019325643364 4.436356405773751e-19
632.5866983381438 4.43342479596996e-19
632.6714648810528 4.434000729094405e-19
632.7562321930703 4.433842680653196e-19
632.8410002742033 4.431066189593402e-19
632.9257691244588 4.432215349490049e-19
633.0105387438437 4.431290818504297e-19
633.0953091323651 4.429430299737045e-19
633.1800802900298 4.428069685778344e-19
633.2648522168448 4.4289264991493785e-19
633.3496249128173 4.428028072090707e-19
633.4343983779539 4.427503868594485e-19
633.519172612262 4.4262791986647335e-19
633.6039476157483 4.41596816344414e-19
633.6887233884199 4.416686945112858e-19
633.7734999302838 4.422506281076599e-19
633.8582772413469 4.423820958669186e-19
633.9430553216162 4.422114621376115e-19
634.0278341710987 4.421540818161801e-19
634.1126137898013 4.42166921749834e-19
634.1973941777312 4.418226702051774e-19
634.2821753348951 4.418525911458994e-19
634.3669572613001 4.419270432858882e-19
634.4517399569532 4.4184186930810905e-19
634.5365234218614 4.418030601174025e-19
634.6213076560315 4.417332785444049e-19
634.7060926594706 4.416020525775964e-19
634.7908784321859 4.414161677153544e-19
634.875664974184 4.400284205597096e-19
634.9604522854722 4.4142716146162825e-19
635.0452403660572 4.413405001496386e-19
635.1300292159463 4.412564692655678e-19
635.214817394303 4.41121332181344e-19
635.2996042367065 4.409967503540041e-19
635.384389743178 4.40907434435291e-19
635.4691739137384 4.408433785600959e-19
635.5539567484087 4.407834819907408e-19
635.6387382472101 4.406887681056662e-19
635.7235184101636 4.404278102704402e-19
635.8082972372902 4.40498733245768e-19
635.893074728611 4.403986255614487e-19
635.9778508841471 4.402133401754924e-19
636.0626257039193 4.399701011428337e-19
636.1473991879488 4.40083585654865e-19
636.2321713362569 4.400072930138853e-19
636.3169421488642 4.394998446180034e-19
636.4017116257921 4.39807547750506e-19
636.4864797670614 4.397311223287069e-19
636.5712465726933 4.396219710657742e-19
636.6560120427088 4.394910222793542e-19
636.740776177129 4.39449365873816e-19
636.8255389759747 4.393546504042577e-19
636.9103004392673 4.392519092317084e-19
636.9950605670276 4.390981120335501e-19
637.0798193592767 4.389824685396356e-19
637.1645768160357 4.389481647586263e-19
637.2493329373256 4.388512209003237e-19
637.3340877231674 4.381312732281399e-19
637.4188411735821 4.386281159833926e-19
637.503593288591 4.385008077529157e-19
637.5883440682148 4.384643283054242e-19
637.6730935124748 4.383721375155206e-19
637.7578416213919 4.38282577012976e-19
637.8425883949873 4.381890479807248e-19
637.9273338332818 4.380964570413239e-19
638.0120779362966 4.380010490186418e-19
638.0968207040527 4.377584608704116e-19
638.1815621365711 4.378078077129396e-19
638.2663022338729 4.376875501170584e-19
638.3510409959792 4.375923886309183e-19
638.4357784229109 4.371998141304177e-19
638.520514514689 4.372826379311011e-19
638.6052492713349 4.372721184422744e-19
638.6899826928691 4.3717852514374725e-19
638.7747147793131 4.370523653156068e-19
638.8594455306876 4.369861869337946e-19
638.9441749470138 4.368723994193653e-19
639.0289030283127 4.367874502196988e-19
639.1136297746054 4.366774465479516e-19
639.1983551859129 4.365390976644144e-19
639.2830792622561 4.364453988169609e-19
639.3678020036563 4.363952546830991e-19
639.4525234101343 4.362260777878059e-19
639.5372434817112 4.361949971328977e-19
639.6219622184082 4.359624850660399e-19
639.706679620246 4.359830920754999e-19
639.7913956872459 4.358921488427379e-19
639.8761104194289 4.357757941432893e-19
639.960823816816 4.356551764197867e-19
640.0455358794281 4.355878737408143e-19
640.1302466072864 4.355450316645515e-19
640.2149560004119 4.353506500948373e-19
640.2996640588256 4.354292588400263e-19
640.3843707825486 4.353721924700505e-19
640.4690761716017 4.353143635080342e-19
640.5537802260062 4.352853636205962e-19
640.638482945783 4.35146223871276e-19
640.7231843309531 4.351547814240699e-19
640.8078843815376 4.351118443477395e-19
640.8925830975576 4.350507001834674e-19
640.977280479034 4.34863380199808e-19
641.0619765259878 4.348411215836677e-19
641.1466712384401 4.34738620788614e-19
641.2313646164121 4.348168321733261e-19
641.3160566599245 4.347564865730334e-19
641.4007473689984 4.347041008202032e-19
641.485436743655 4.34623798841824e-19
641.5701247839153 4.345813167210334e-19
641.6548114898001 4.345206812808558e-19
641.7394968613305 4.344647298367491e-19
641.8241808985279 4.3435117939033745e-19
641.9088636014128 4.343390350961873e-19
641.9935449700065 4.342648121569024e-19
642.07822500433 4.3422130702952875e-19
642.1629037044042 4.34121293228296e-19
642.2475810702502 4.340750312078283e-19
642.3322571018891 4.340440535999369e-19
642.4169317993419 4.33917544038791e-19
642.5016051626296 4.338609277803843e-19
642.5862771917731 4.3385974930281785e-19
642.6709478867936 4.3304537251610116e-19
642.755617247712 4.335781748624756e-19
642.8402852745495 4.3367022904005124e-19
