wave skycount targetcount
7776.245485471223 6.466714266879846e-06 1.261223448349018e-07
7777.380263266549 4.428996774107949e-06 1.2613035490839494e-07
7778.515073324511 3.0484801716773103e-06 1.2613432428547704e-07
7779.649915646025 3.0497370398104847e-06 1.261389916279791e-07
7780.784790232008 3.0509766122128564e-06 1.261431267413892e-07
7781.919697083378 4.024827411774824e-06 1.2614730134366846e-07
7783.054636201053 3.0578873877273905e-06 1.2615128255718062e-07
7784.189607585949 3.054699483486113e-06 1.2615555623843828e-07
7785.324611238984 3.055954483766124e-06 1.2616008450037841e-07
7786.459647161076 3.0571964014908565e-06 1.2616420643779398e-07
7787.5947153531415 6.720271364513485e-06 1.2616830494081933e-07
7788.729815816098 4.512129040083671e-06 1.2617243580611203e-07
7789.864948550864 3.0606904431229743e-06 1.2616957547608987e-07
7791.000113558356 3.0621774975568527e-06 1.2618092795866475e-07
7792.135310839492 3.0634498905071615e-06 1.261852516013205e-07
7793.2705403951895 1.4478751654488972e-05 1.2618934062815644e-07
7794.405802226366 3.76531629115403e-06 1.2617650928059726e-07
7795.541096333939 4.825338260870363e-06 1.2619892550333448e-07
7796.676422718827 3.0712025134338067e-06 1.262040574292991e-07
7797.811781381946 3.0731793669864147e-06 1.2620912326252946e-07
7798.947172324215 3.0751418653605008e-06 1.2621259116442547e-07
7800.082595546552 4.558419285969933e-06 1.2621895815527168e-07
7801.218051049873 3.401492484407013e-06 1.262158286126949e-07
7802.353538835097 3.080715984516942e-06 1.26212718060074e-07
7803.489058903143 3.0824710623938584e-06 1.2620952300394932e-07
7804.624611254927 3.083879842367563e-06 1.261960677594356e-07
7805.760195891367 5.980192997217903e-06 1.2620300192019008e-07
7806.895812813382 3.0877500171894437e-06 1.2620026477862472e-07
7808.031462021889 3.089512920236182e-06 1.261972483659133e-07
7809.167143517805 3.09127629652036e-06 1.2619423263864322e-07
7810.302857302049 3.09303818777387e-06 1.261911596566922e-07
7811.43860337554 3.0947973142195787e-06 1.2618799166590897e-07
7812.574381739195 3.381920416060437e-06 1.2617913099718275e-07
7813.710192393932 5.643789878026535e-06 1.2618242803624454e-07
7814.846035340669 3.0981869000607053e-06 1.2617956051649086e-07
7815.981910580324 3.099149717024397e-06 1.2617659198440873e-07
7817.117818113816 3.3958460595023334e-06 1.2617364295965916e-07
7818.253757942061 3.101156301776165e-06 1.2617072139728446e-07
7819.38973006598 3.101644259733442e-06 1.261543608230511e-07
7820.5257344864895 3.1030431041091947e-06 1.2616487192761233e-07
7821.661771204508 3.1049776814795983e-06 1.2614673831868114e-07
7822.797840220954 3.1046987847069285e-06 1.2615216551598255e-07
7823.933941536745 3.1056557986526954e-06 1.2614960686947075e-07
7825.0700751528 3.1067506659919494e-06 1.2615110451239086e-07
7826.206241070037 3.107844112218557e-06 1.2615222906451724e-07
7827.342439289376 3.1086896743918523e-06 1.2614449771447028e-07
7828.478669811732 3.109368865325816e-06 1.2613186508327262e-07
7829.614932638026 3.1108016804185593e-06 1.2614304207928685e-07
7830.751227769177 3.6746410026146586e-06 1.261434557914898e-07
7831.887555206101 4.073304416131034e-06 1.2614164979994926e-07
7833.023914949717 3.1147380164758642e-06 1.2613954394749963e-07
7834.160307000945 3.1167749080784767e-06 1.2613551713061437e-07
7835.296731360703 3.118912799528479e-06 1.261344517059915e-07
7836.43318802991 4.642970401829012e-06 1.2612728543928024e-07
7837.569677009483 3.1231733605710183e-06 1.261300087319527e-07
7838.706198300341 3.124443651567375e-06 1.2610157785815454e-07
7839.842751903404 3.127143524270109e-06 1.2611637721670105e-07
7840.979337819589 3.1959742917763057e-06 1.2607745185716335e-07
7842.115956049815 3.1308605164605893e-06 1.2609772348355867e-07
7843.252606595002 3.6942803310357683e-06 1.2607639321513149e-07
7844.389289456068 3.135869938046173e-06 1.2611668680364172e-07
7845.526004633931 3.138036541053481e-06 1.261144844518449e-07
7846.66275212951 3.1776174012914765e-06 1.261083887447871e-07
7847.799531943725 3.142091994904854e-06 1.2610336251414716e-07
7848.936344077494 3.143117496360161e-06 1.2606965946877582e-07
7850.073188531736 3.1464555003328655e-06 1.261029615019043e-07
7851.21006530737 6.813731659780563e-06 1.2606189914796428e-07
7852.346974405315 3.1489715755923638e-06 1.2603703440835045e-07
7853.48391582649 3.150268480326431e-06 1.2601951254561454e-07
7854.620889571814 1.34159900679574e-05 1.2599131890564646e-07
7855.757895642205 0.00023008210863885027 1.2583181690831473e-07
7856.8949340385825 3.1426216074661607e-06 1.2563003024989428e-07
7858.032004761866 3.1838533502526705e-06 1.2586625402811842e-07
7859.169107812974 3.155008473670127e-06 1.258768824536048e-07
7860.3062431928265 3.3005458809549164e-05 1.2580401475286846e-07
7861.443410902342 3.1567146848196053e-06 1.25816034904331e-07
7862.58061094244 2.5526066598778117e-05 1.2577737543773385e-07
7863.71784331404 3.157007880168834e-06 1.2571422493672034e-07
7864.85510801806 3.1592991809548195e-06 1.257255631846581e-07
7865.99240505542 3.1598442102452574e-06 1.2568622551105434e-07
7867.129734427039 3.160884243333286e-06 1.2566128407289833e-07
7868.267096133836 3.106408066182848e-06 1.2408811605889827e-07
7869.404490176732 3.1625362589368682e-06 1.255989973630138e-07
7870.5419165566445 3.163915175979516e-06 1.255837716966752e-07
7871.679375274493 3.163917172370862e-06 1.2552699114552124e-07
7872.816866331198 4.03968527802269e-05 1.2526596998976814e-07
7873.954389727678 3.1669066850670013e-06 1.2550130965090595e-07
7875.091945464853 3.149304844268661e-06 1.2495183592299386e-07
7876.229533543642 3.1681237665426794e-06 1.2542652215087374e-07
7877.367153964965 3.154251367578002e-06 1.2497679184057178e-07
7878.504806729741 3.1560927144303632e-06 1.249745965593463e-07
7879.64249183889 3.1711887308765086e-06 1.2535029862417918e-07
7880.780209293332 4.4730112370167845e-05 1.253256759922197e-07
7881.917959093985 3.1586371356760825e-06 1.2488618686892797e-07
7883.055741241769 3.74831748872656e-06 1.247074528126956e-07
7884.1935557376055 3.160040477741413e-06 1.2481306744206263e-07
7885.331402582413 4.506301255282202e-06 1.2520944765716088e-07
7886.469281777111 4.129839618031476e-06 1.2517091060889678e-07
7887.607193322619 3.6537601192886827e-06 1.2512484040227186e-07
7888.7451372198575 9.119037498260853e-06 1.2500066754795443e-07
7889.883113469746 3.179197091497069e-06 1.2508363588679922e-07
7891.0211220732035 5.994157634656702e-06 1.2500361988068233e-07
7892.159163031151 3.1806203571106286e-06 1.2501582899767797e-07
7893.297236344509 3.5398340680698627e-06 1.240993407142981e-07
7894.435342014195 3.1760466830212154e-06 1.24830178939114e-07
7895.573480041131 5.8025496014717175e-06 1.2269316602856864e-07
7896.711650426236 3.178753845835474e-06 1.248531413715331e-07
7897.84985317043 3.1300261213312054e-06 1.2347539085896446e-07
7898.988088274633 3.1799839343871622e-06 1.248348090906084e-07
7900.126355739765 4.9542063613387145e-06 1.2484331787398714e-07
7901.264655566746 3.181622783740642e-06 1.2483589697190642e-07
7902.402987756497 3.181471400950416e-06 1.2481140912144279e-07
7903.541352309937 3.1771425057936385e-06 1.2466696842886695e-07
7904.679749227987 3.181229007287868e-06 1.2476410534481475e-07
7905.818178511566 3.1751823408241393e-06 1.2457015796514438e-07
7906.956640161595 3.184808733440769e-06 1.248235942602932e-07
7908.095134178994 3.205620136424832e-06 1.2481938028348015e-07
7909.233660564683 4.75123428285568e-06 1.247172786080032e-07
7910.372219319584 3.1837826222850988e-06 1.2473310077345112e-07
7911.510810444614 3.141528848668684e-06 1.235371145994242e-07
7912.649433940696 3.179039325656472e-06 1.245575507641416e-07
7913.78808980875 3.187537749003943e-06 1.2477769656748528e-07
7914.926778049695 3.188799569476308e-06 1.2479172977637062e-07
7916.065498664452 4.998635061973653e-05 1.2480006129104723e-07
7917.204251653942 3.5539787892669384e-06 1.2477221966724512e-07
7918.343037019085 3.1892608449925354e-06 1.247378702977448e-07
7919.481854760802 3.1768315503732553e-06 1.2436368719653702e-07
7920.620704880012 2.0338711717674485e-05 1.2477040351539472e-07
7921.759587377637 1.1227806240473402e-05 1.247679457390944e-07
7922.898502254598 3.0338411137236952e-06 1.2043238322935552e-07
7924.037449511813 3.1942936851349047e-06 1.2476668643472255e-07
7925.176429150205 4.704655829896074e-06 1.2476086643671942e-07
7926.315441170694 3.354886150242626e-06 1.240726742235341e-07
7927.454485574201 3.196172313368088e-06 1.2475328822951985e-07
7928.593562361645 3.1973108170058073e-06 1.2476359594306942e-07
7929.732671533949 3.197366931436682e-06 1.247426372017341e-07
7930.871810514969 3.01880604841832e-06 1.198786119525924e-07
7932.010977644485 3.188870049659417e-06 1.2445464374787177e-07
7933.150172923193 4.319609423888896e-05 1.2474225362639604e-07
7934.289396351788 2.9302807317342316e-05 1.24662339730902e-07
7935.428647930966 5.740912901775841e-06 1.2472744009007746e-07
7936.567927661422 3.2037612684077395e-06 1.247420168141846e-07
7937.707235543852 3.2048710730103647e-06 1.2473847981058134e-07
7938.846571578952 3.2050548713692305e-06 1.2470823847786086e-07
7939.985935767417 3.26037032831163e-06 1.2473037138010413e-07
7941.1253281099425 3.2060492451107213e-06 1.2453047905142277e-07
7942.264748607225 3.20927701904911e-06 1.2472229691791183e-07
7943.40419725996 3.210016314306764e-06 1.2470631888824133e-07
7944.543674068843 3.522421000504093e-06 1.2469545676860223e-07
7945.68317903457 3.6199254779923845e-06 1.247126849113991e-07
7946.822712157836 3.529348397131302e-06 1.24690858456782e-07
7947.962273439337 3.2141008674121765e-06 1.2468037569089027e-07
7949.10186287977 3.212478629515903e-06 1.2459853429865267e-07
7950.24148047983 3.210562671044945e-06 1.2450972521055566e-07
7951.381126240212 0.00011849625081844082 1.247086618877968e-07
7952.520800161614 3.217818972987769e-06 1.2463642780706826e-07
7953.660502244729 3.2187028691833593e-06 1.2457324067838293e-07
7954.800232490255 6.670045348609286e-06 1.2473812166815e-07
7955.939990898888 3.1996292202059247e-06 1.2386449000941152e-07
7957.079777471323 3.2345995954900744e-06 1.2475800684865687e-07
7958.219592208256 3.2216299067239765e-06 1.243036599981278e-07
7959.359435110383 3.2412410399091203e-06 1.247683575320134e-07
7960.499306178401 3.1870999188311107e-06 1.2320131026378219e-07
7961.639205413005 3.2471061127422647e-06 1.2475645086740787e-07
7962.7791328148905 3.175440344247527e-06 1.227272507120042e-07
7963.919088384754 3.205085421458198e-06 1.2343632707178595e-07
7965.059072123292 3.1696275449677695e-06 1.2240004931064497e-07
7966.1990840312 4.090647746312037e-06 1.2470827529790847e-07
7967.339124109175 3.25882702925812e-06 1.2464464130729726e-07
7968.479192357911 3.267340508530025e-06 1.2479560107595234e-07
7969.619288778107 3.2718471447037633e-06 1.248340935932094e-07
7970.759413370457 3.2578112352036934e-06 1.2435385394858182e-07
7971.899566135658 3.2797501087333787e-06 1.248795686483276e-07
7973.039747074406 4.267758329516969e-06 1.248640119389662e-07
7974.179956187397 3.2751180364652565e-06 1.246997796230797e-07
7975.320193475327 3.744793024708389e-06 1.2491147249144173e-07
7976.460458938893 3.2650515129293033e-06 1.2439273577719838e-07
7977.60075257879 3.3155871861215564e-06 1.2491960460376964e-07
7978.741074395715 3.2676955744839306e-06 1.2443522097285762e-07
7979.881424390365 2.480099740615153e-05 1.2491322111022674e-07
7981.021802563436 3.286209686881598e-06 1.2492272479261568e-07
7982.162208915623 2.8081408603474326e-05 1.2424702010900738e-07
7983.302643447622 3.2883335930609e-06 1.24952680266952e-07
7984.443106160132 3.288350137459987e-06 1.2493806396856398e-07
7985.583597053847 3.28928611065047e-06 1.249494252985935e-07
7986.724116129465 3.249590343057823e-06 1.238577926210256e-07
7987.8646633876815 3.2920333354832025e-06 1.2499691243220853e-07
7989.005238829192 3.640775927326323e-06 1.249247477075802e-07
7990.145842454695 3.2897444781580837e-06 1.2490095485019104e-07
7991.286474264886 3.2947783841669342e-06 1.2502637254935523e-07
7992.427134260461 3.296076370149269e-06 1.2503663543705247e-07
7993.567822442116 3.305097906217027e-06 1.250148656529278e-07
7994.708538810549 3.301655063021766e-06 1.2506201720566592e-07
7995.849283366455 3.2972688501446004e-06 1.2487302178043343e-07
7996.990056110531 3.7255520104726615e-06 1.250518644052179e-07
7998.130857043475 3.302850611975474e-06 1.2489823593290058e-07
7999.271686165982 3.3125802547890324e-06 1.2510585286416842e-07
8000.412543478749 8.880667315596627e-06 1.2349420815132513e-07
8001.553428982473 3.3118863584342834e-06 1.2493902801436846e-07
8002.694342677849 3.2417958034023586e-06 1.2299107399167676e-07
8003.835284565575 3.317619846535716e-06 1.2494495279434236e-07
8004.976254646348 3.3209242716675466e-06 1.2496117392508597e-07
8006.117252920864 3.3202712309619997e-06 1.2486560020496382e-07
8007.25827938982 3.925318332190872e-06 1.2443463944780083e-07
8008.399334053912 3.3249456920783716e-06 1.2484255713094646e-07
8009.540416913837 3.187896377046245e-06 1.2113543693377386e-07
8010.681527970292 3.3276088093929926e-06 1.2476312621010292e-07
8011.822667223974 3.330105742862058e-06 1.2475613505735178e-07
8012.963834675579 3.4549735374989354e-06 1.2413357913467612e-07
8014.105030325804 5.297187455748942e-06 1.246468677224912e-07
8015.246254175347 3.2251890477370413e-06 1.2185174384388526e-07
8016.387506224903 1.4059778789002407e-05 1.2405086281033295e-07
8017.528786475169 3.3298869765171215e-06 1.2456151987186097e-07
8018.670094926843 3.3218433158219297e-06 1.2430253361594227e-07
8019.8114315806215 3.3190218818161133e-06 1.2418962879913488e-07
8020.952796437201 3.32974880431948e-06 1.244529777008445e-07
8022.094189497278 9.702607368652383e-06 1.244158512781255e-07
8023.2356107615515 3.324642099729034e-06 1.2424068663080058e-07
8024.377060230716 3.306212234693647e-06 1.2370023065523747e-07
8025.518537905469 3.293283633889176e-06 1.233257390240896e-07
8026.660043786509 3.325453844436988e-06 1.2415866412218412e-07
8027.801577874531 0.0002347193147857967 1.2420377630230405e-07
8028.943140170233 3.319826829344535e-06 1.2393352949655032e-07
8030.084730674313 3.2876541910044595e-06 1.230362583611413e-07
8031.226349387465 2.5615985070557742e-05 1.2406492545725415e-07
8032.36799631039 4.277193479705996e-06 1.2410400245816355e-07
8033.509671443781 3.3088311095952038e-06 1.2349544799112407e-07
8034.651374788338 3.3297638840294303e-06 1.240396205559785e-07
8035.793106344758 3.2811217968164535e-06 1.2269106014448482e-07
8036.9348661137365 3.7008476702697907e-06 1.238308002172366e-07
8038.076654095972 3.4089216162631284e-06 1.2389173622980674e-07
8039.218470292161 3.327865340521108e-06 1.2385555937720705e-07
8040.360314703002 3.3265566513667954e-06 1.2378634010122532e-07
8041.50218732919 3.5929799427974845e-06 1.2364445184979453e-07
8042.644088171423 3.328937996639401e-06 1.2378744087818214e-07
8043.786017230399 3.87563458231806e-06 1.2372267100695576e-07
8044.927974506814 3.325096432177405e-06 1.2361463127982464e-07
8046.069960001367 3.2962507511962163e-06 1.2279355354259888e-07
8047.211973714753 3.326529106815018e-06 1.2358922315231386e-07
8048.354015647671 3.325378721250421e-06 1.2352440313653549e-07
8049.496085800818 3.3286513002621833e-06 1.2358325527260046e-07
8050.638184174892 3.3287941546866045e-06 1.2355921530175209e-07
8051.780310770589 3.329669625616463e-06 1.23559363621146e-07
8052.922465588606 3.3315164871856577e-06 1.235616213345245e-07
8054.064648629643 5.7443986304650215e-05 1.2355179016559547e-07
8055.206859894394 3.327388904881186e-06 1.2331954699947946e-07
8056.349099383559 3.335497355275444e-06 1.2348111971950764e-07
8057.491367097835 4.138606940180721e-06 1.235349054058202e-07
8058.633663037918 3.4078966612561407e-06 1.235096883601415e-07
8059.775987204507 3.3449338990960575e-06 1.2355399222662686e-07
8060.918339598299 3.3336361805127405e-06 1.2318115494555892e-07
8062.060720219992 3.3472408638452326e-06 1.234930975995643e-07
8063.203129070283 3.351404931137818e-06 1.2354530545836678e-07
8064.345566149868 4.6665710793686355e-05 1.2307664395004635e-07
8065.4880314594475 3.3201666927447265e-06 1.2257114867356259e-07
8066.630524999718 3.357436555590273e-06 1.2352173716826276e-07
8067.773046771375 3.3570086435563417e-06 1.2344618861887126e-07
8068.915596775119 3.3625237021981856e-06 1.235356386584132e-07
8070.058175011647 3.4834111931140816e-06 1.2341391002048453e-07
8071.200781481656 3.366213217776981e-06 1.2351061960949587e-07
8072.343416185843 3.316156927037914e-06 1.2211605972472577e-07
8073.486079124907 3.3631229297214646e-06 1.2336796638516868e-07
8074.628770299544 3.3669532164832613e-06 1.2347201033622432e-07
8075.771489710454 3.3688714614960926e-06 1.2352362382230255e-07
8076.914237358334 6.752387740609232e-06 1.2314922816235943e-07
8078.057013243881 3.3636626223082694e-06 1.2337632423680692e-07
8079.199817367792 4.910508207914686e-06 1.2344747327753066e-07
8080.342649730766 3.36722026710233e-06 1.2347112154703836e-07
8081.485510333502 3.3574785812177664e-06 1.2320070330851823e-07
8082.628399176696 3.356579344867786e-06 1.2317465368936896e-07
8083.771316261046 3.352432708382342e-06 1.230601270047582e-07
8084.914261587251 3.3658137755632457e-06 1.2342769282481165e-07
8086.057235156007 3.3681963510090927e-06 1.2349342562219018e-07
8087.200236968013 3.337005626060656e-06 1.2264007556892127e-07
8088.343267023967 3.3668296774535295e-06 1.2345189637101942e-07
8089.486325324567 3.365215183646647e-06 1.234052388799155e-07
8090.62941187051 3.365599035498251e-06 1.2341416296669478e-07
8091.772526662495 3.366838983323096e-06 1.2344689247496204e-07
8092.9156697012195 3.3510238606231536e-06 1.2295371764198002e-07
8094.058840987382 3.3651944579643573e-06 1.2325020341626335e-07
8095.20204052168 3.374182342193607e-06 1.2340605524233038e-07
8096.345268304812 3.3502642374653215e-06 1.2266422861607718e-07
8097.488524337475 3.369502408122628e-06 1.230942088810306e-07
8098.631808620367 3.3496119161222032e-06 1.2247989215353425e-07
8099.775121154188 3.371612053598929e-06 1.2296930551004112e-07
8100.918461939635 3.4786163693706286e-06 1.2261660700802677e-07
8102.0618309774045 3.875497690394054e-06 1.2337328358687048e-07
8103.205228268197 3.3902069430156414e-06 1.2319471499674312e-07
8104.34865381271 3.090912220653763e-05 1.2301454216553242e-07
8105.492107611641 3.369027849530677e-06 1.224447345284626e-07
8106.635589665688 3.6290192715294727e-06 1.2330715095958806e-07
8107.77909997555 3.408868021389672e-06 1.2332811370898507e-07
8108.922638541925 3.4103020432193156e-06 1.2327222463068783e-07
8110.066205365511 3.3018962881889156e-06 1.2035033361500204e-07
8111.209800447007 3.3842496993081727e-06 1.223886031536957e-07
8112.353423787111 4.885447572410842e-06 1.2288103440917988e-07
8113.49707538652 4.278139802053087e-06 1.2317008791276883e-07
8114.640755245934 3.3385935165969468e-06 1.2101263430020539e-07
8115.784463366051 3.3164109392944677e-06 1.2039019354083244e-07
8116.928199747568 3.40857214860987e-06 1.2271845621425125e-07
8118.071964391184 3.4255548431373706e-06 1.2311893622943548e-07
8119.215757297598 3.4289707033225796e-06 1.231540695706121e-07
8120.359578467509 3.396594469183949e-06 1.2223319601352572e-07
8121.503427901614 3.4289396854695635e-06 1.2303791236451157e-07
8122.647305600611 3.4228548094186483e-06 1.2281762635459944e-07
8123.7912115652 3.366794197227041e-06 1.2130916659131099e-07
8124.935145796078 3.342236696786401e-06 1.2061569786315861e-07
8126.079108293945 3.426315122449642e-06 1.2274295167837242e-07
8127.223099059498 3.3951782468881413e-06 1.218661944361994e-07
8128.367118093436 5.016075546802167e-06 1.230268287504323e-07
8129.511165396459 3.4269696489240795e-06 1.2258967017900216e-07
8130.655240969263 3.4452964106936956e-06 1.2302203822819494e-07
8131.799344812548 3.441942479979557e-06 1.2287327784655275e-07
8132.943476927013 4.378770590354865e-06 1.2131827970522206e-07
8134.087637313355 3.5498076439991823e-06 1.2273664929782236e-07
8135.231825972274 3.4154286727271564e-06 1.2205304353836433e-07
8136.376042904469 3.3867940942354212e-06 1.2127422145546689e-07
8137.520288110637 3.332865611125042e-06 1.198376603442748e-07
8138.664561591478 4.012107342793867e-06 1.1821785421846029e-07
8139.808863347689 3.4515784956103865e-06 1.228505718422549e-07
8140.953193379971 3.4011025088578654e-06 1.214904692045344e-07
8142.097551689021 3.3412885389242512e-06 1.1993939528980169e-07
8143.241938275539 3.3891929039241048e-06 1.2110530872610108e-07
8144.386353140222 3.6207586306762446e-06 1.1590096185499316e-07
8145.5307962837705 3.4463334049363136e-06 1.2251417648774202e-07
8146.675267706883 3.38180496197442e-06 1.2080330909900021e-07
8147.819767410257 3.455437453519771e-06 1.226809691383404e-07
8148.964295394592 3.4389152012231455e-06 1.2220340892412896e-07
8150.108851660588 4.9901035727012625e-06 1.2099653236673388e-07
8151.253436208942 3.4150291318176234e-06 1.2151824605338977e-07
8152.398049040354 3.4399562924244642e-06 1.221187420618841e-07
8153.542690155522 3.722435691877706e-06 1.2245362684718786e-07
8154.687359555146 2.9966508204164526e-06 1.1063243024048488e-07
8155.832057239924 3.1988642197054005e-06 1.1584003891032753e-07
8156.976783210556 2.638299786834661e-06 1.0031520192710757e-07
8158.12153746774 3.4589918153102503e-06 1.2239453352774746e-07
8159.266320012176 3.4546512928833923e-06 1.222375160056804e-07
8160.411130844562 2.895068943684639e-06 1.07499516757582e-07
8161.555969965597 3.4701915411381083e-06 1.2255597834915836e-07
8162.700837375981 3.473081069271133e-06 1.2258740025361475e-07
8163.845733076412 2.793674975842998e-06 1.0478555370358775e-07
8164.9906525530005 3.3582752954663297e-06 1.1955405196363827e-07
8166.135578394254 3.387617658357381e-06 1.2025371159476125e-07
8167.280510600207 3.412255423000879e-06 1.2083601553982658e-07
8168.425449170896 3.4801091673677455e-06 1.22545260055417e-07
8169.570394106357 3.477312155741281e-06 1.224250129173525e-07
8170.715345406623 3.4442407526460862e-06 1.215237355242648e-07
8171.860303071731 3.2273832876052637e-06 1.1598910669175727e-07
8173.0052671017165 3.47582843178709e-06 1.2230110069571498e-07
8174.150237496615 3.4816211566891633e-06 1.224842884138907e-07
8175.295214256461 3.435184485972556e-06 1.213071171097954e-07
8176.44019738129 3.4844241939628122e-06 1.2261517189234963e-07
8177.585186871139 3.4830646709552386e-06 1.2260652181549713e-07
8178.730182726042 3.4245739250315617e-06 1.2111153607096018e-07
8179.875184946033 3.330240313887315e-06 1.1874040720956774e-07
8181.02019353115 3.3040152296061073e-06 1.180658996958945e-07
8182.165208481427 3.429359902777687e-06 1.2131514175238978e-07
8183.3102297969 3.4706358038211864e-06 1.2241859905446015e-07
8184.4552574776035 3.381741361968983e-06 1.201455159669556e-07
8185.600291523574 3.4285198612103977e-06 1.2137686026682185e-07
8186.745331934846 3.474737492570645e-06 1.2261635341908252e-07
8187.890378711455 3.46438171308593e-06 1.2236718072059032e-07
8189.035431853437 3.433227923965166e-06 1.215805696671879e-07
8190.180491360828 3.437295970110128e-06 1.2170952322773607e-07
8191.325557233661 2.7012375852379743e-06 1.0142295579389729e-07
8192.470629471973 3.4608598867384215e-06 1.2237145846241087e-07
8193.615708075798 3.4705261478796066e-06 1.2254544567454826e-07
8194.760793045174 3.451472338346289e-06 1.2195388994274802e-07
8195.905884380134 3.432235658691005e-06 1.2137030933895113e-07
8197.050982080715 8.701394367730734e-06 1.2264798802190987e-07
8198.19608614695 3.4887528667076256e-06 1.226883270337949e-07
8199.341196578878 3.459977151775016e-06 1.2183940905070682e-07
8200.486313376532 3.44387322062495e-06 1.2133140475545685e-07
8201.631436539948 3.4702725777016804e-06 1.2190924022966973e-07
8202.776566069162 3.195826552136013e-06 1.1467629634344363e-07
8203.921701964207 3.4955390806500314e-06 1.2235777711879796e-07
8205.06684422512 3.5122962449018234e-06 1.2269725761369362e-07
8206.211992851939 3.5154555406751587e-06 1.2267234281349828e-07
8207.357147844694 3.504338560218776e-06 1.2227168406167595e-07
8208.502309203424 3.5239554297391464e-06 1.2268120929781356e-07
8209.647476928165 5.306462981374536e-06 1.2266810594373553e-07
8210.79265101895 4.533703165629651e-06 1.2261594969324283e-07
8211.937831475814 3.4353600479450565e-06 1.2009181091590095e-07
8213.083018298796 3.5260329710490043e-06 1.223310004571513e-07
8214.228211487927 3.3603304196145768e-06 1.1803265355819991e-07
8215.373411043245 3.539481690116846e-06 1.2256521957084934e-07
8216.518616964786 3.505489467188781e-06 1.216261907863985e-07
8217.663829252584 6.320471282456425e-06 1.2254698986036888e-07
8218.809047906674 3.5443720433543793e-06 1.225116449523977e-07
8219.954272927092 3.512565644052624e-06 1.2162843856285039e-07
8221.099504313874 3.5421493233404867e-06 1.2233076441984358e-07
8222.244742067054 3.5521027899801536e-06 1.225329848097909e-07
8223.389986186668 3.5381738887200686e-06 1.2210368145229932e-07
8224.535236672753 3.5520033539228575e-06 1.2240541593032867e-07
8225.680493525342 3.548390021343101e-06 1.2224931383932325e-07
8226.825756744473 3.487554660168358e-06 1.2064866571171436e-07
8227.971026330179 3.1074022725937602e-06 1.109265790378033e-07
8229.116302282495 2.259778229595957e-06 8.5571982198235e-08
8230.261584601458 2.400143106266396e-06 9.120158678663244e-08
8231.406873287104 3.4702174640218074e-06 1.1997520031773214e-07
8232.552168339467 3.4935446042673512e-06 1.204999548837392e-07
8233.697469758583 2.6238972027591497e-06 9.749040069937028e-08
8234.842777544487 3.5673024881968126e-06 1.222225455826512e-07
8235.988091697214 3.28315639783691e-06 1.1493983580060075e-07
8237.133412216801 3.543227066585024e-06 1.214574956038547e-07
8238.278739103282 3.5283840518877755e-06 1.2099789320518306e-07
8239.424072356693 3.439038403793355e-06 1.1870042111640151e-07
8240.569411977069 3.58402675273306e-06 1.2226818103805908e-07
8241.714757964444 3.585375015110678e-06 1.2222472717524118e-07
8242.860110318856 3.5888396237706646e-06 1.2223758014897433e-07
8244.00546904034 3.8222250131740615e-06 1.2236778071829283e-07
8245.15083412893 3.5335252475843595e-06 1.206877884174717e-07
8246.296205584662 3.5743384159862237e-06 1.2163181236235566e-07
8247.441583407572 3.6051122093682155e-06 1.2235016122352912e-07
8248.586967597694 3.6040556294154873e-06 1.222441043500409e-07
8249.732358155065 5.804635319580761e-06 1.2237919112917379e-07
8250.877755079719 3.6019853323949636e-06 1.2203326984575148e-07
8252.023158371692 3.614225848568522e-06 1.2227181183487877e-07
8253.16856803102 3.619802470843368e-06 1.2234006083345742e-07
8254.313984057739 3.6157686014144084e-06 1.221570468020229e-07
8255.459406451882 3.6101519563298846e-06 1.219350047041621e-07
8256.604835213486 3.62574254455106e-06 1.2226313441455439e-07
8257.750270342585 3.6221425143166047e-06 1.2209196332831942e-07
8258.895711839217 2.5839556030986723e-06 9.468477424385265e-08
8260.041159703416 3.5696801652150035e-06 1.206228489473214e-07
8261.186613935217 3.631393622699589e-06 1.2210048388353043e-07
8262.332074534655 3.578835688426523e-06 1.2070685618575473e-07
8263.477541501767 3.63801817175528e-06 1.2211679165612376e-07
8264.623014836587 3.6407778504960825e-06 1.2211151455311263e-07
8265.76849453915 3.2504337515455417e-06 1.1230366017968248e-07
8266.913980609494 3.629264182672469e-06 1.2166265649872156e-07
8268.059473047651 3.6496701804171017e-06 1.221117587553226e-07
8269.204971853658 3.6495453711904375e-06 1.2203151859232221e-07
8270.35047702755 3.657149821824864e-06 1.221521790455782e-07
8271.495988569364 3.5918158428913948e-06 1.204345060025564e-07
8272.641506479134 3.6592329060299043e-06 1.2205514541869306e-07
8273.787030756896 3.6487750316865726e-06 1.217199036321397e-07
8274.932561402684 3.651880185117729e-06 1.2173219104784312e-07
8276.078098416536 3.628299741022782e-06 1.210750530181536e-07
8277.223641798484 3.6387175912531442e-06 1.2126907571510532e-07
8278.369191548567 3.6442981247518205e-06 1.2134421326649685e-07
8279.514747666817 3.660706138272023e-06 1.2168998544962478e-07
8280.660310153273 8.773722509344569e-05 1.2174016361220642e-07
8281.805879007967 2.8465000848013203e-06 1.0091798845757931e-07
8282.951454230935 3.6732440851854197e-06 1.2181130935464866e-07
8284.097035822215 5.641063125245856e-06 1.1059678193348368e-07
