lamA thr_arm1 thr_arm2 thr_arm3 thr_arm4 thr_arm5
8290.0 0.0 0.0 0.583647202368 0.0 0.0
8300.0 0.0 0.0 0.58402946736 0.0 0.0
8310.0 0.0 0.0 0.5844117323520001 0.0 0.0
8320.0 0.0 0.0 0.5847939973440001 0.0 0.0
8330.0 0.0 0.0 0.5851762623360001 0.0 0.0
8340.0 0.0 0.0 0.5855585273280001 0.0 0.0
8350.0 0.0 0.0 0.5859407923200001 0.0 0.0
8360.0 0.0 0.0 0.5863230573120001 0.0 0.0
8370.0 0.0 0.0 0.586705322304 0.0 0.0
8380.0 0.0 0.0 0.587087587296 0.0 0.0
8390.0 0.0 0.0 0.587469852288 0.0 0.0
8400.0 0.0 0.0 0.58785211728 0.0 0.0
8410.0 0.0 0.0 0.588234382272 0.0 0.0
8420.0 0.0 0.0 0.588616647264 0.0 0.0
8430.0 0.0 0.0 0.588998912256 0.0 0.0
8440.0 0.0 0.0 0.589381177248 0.0 0.0
8450.0 0.0 0.0 0.58976344224 0.0 0.0
8460.0 0.0 0.0 0.590145707232 0.0 0.0
8470.0 0.0 0.0 0.590527972224 0.0 0.0
8480.0 0.0 0.0 0.590910237216 0.0 0.0
8490.0 0.0 0.0 0.591292502208 0.0 0.0
8500.0 0.0 0.0 0.5916747672 0.0 0.0
8510.0 0.0 0.0 0.590696764352 0.0 0.0
8520.0 0.0 0.0 0.589718761504 0.0 0.0
8530.0 0.0 0.0 0.588740758656 0.0 0.0
8540.0 0.0 0.0 0.587762755808 0.0 0.0
8550.0 0.0 0.0 0.58678475296 0.0 0.0
8560.0 0.0 0.0 0.585806750112 0.0 0.0
8570.0 0.0 0.0 0.584828747264 0.0 0.0
8580.0 0.0 0.0 0.5838507444159999 0.0 0.0
8590.0 0.0 0.0 0.582872741568 0.0 0.0
8600.0 0.0 0.0 0.58189473872 0.0 0.0
8610.0 0.0 0.0 0.580916735872 0.0 0.0
8620.0 0.0 0.0 0.579938733024 0.0 0.0
8630.0 0.0 0.0 0.5789607301759999 0.0 0.0
8640.0 0.0 0.0 0.5779827273279999 0.0 0.0
8650.0 0.0 0.0 0.57700472448 0.0 0.0
8660.0 0.0 0.0 0.576026721632 0.0 0.0
8670.0 0.0 0.0 0.575048718784 0.0 0.0
8680.0 0.0 0.0 0.574070715936 0.0 0.0
8690.0 0.0 0.0 0.573092713088 0.0 0.0
8700.0 0.0 0.0 0.57211471024 0.0 0.0
8710.0 0.0 0.0 0.5711367073920001 0.0 0.0
8720.0 0.0 0.0 0.5701587045440001 0.0 0.0
8730.0 0.0 0.0 0.569180701696 0.0 0.0
8740.0 0.0 0.0 0.568202698848 0.0 0.0
8750.0 0.0 0.0 0.567224696 0.0 0.0
8760.0 0.0 0.0 0.566246693152 0.0 0.0
8770.0 0.0 0.0 0.5652686903040001 0.0 0.0
8780.0 0.0 0.0 0.564290687456 0.0 0.0
8790.0 0.0 0.0 0.563312684608 0.0 0.0
8800.0 0.0 0.0 0.56233468176 0.0 0.0
8810.0 0.0 0.0 0.561356678912 0.0 0.0
8820.0 0.0 0.0 0.560378676064 0.0 0.0
8830.0 0.0 0.0 0.559400673216 0.0 0.0
8840.0 0.0 0.0 0.558422670368 0.0 0.0
8850.0 0.0 0.0 0.55744466752 0.0 0.0
8860.0 0.0 0.0 0.556466664672 0.0 0.0
8870.0 0.0 0.0 0.555488661824 0.0 0.0
8880.0 0.0 0.0 0.5545106589759999 0.0 0.0
8890.0 0.0 0.0 0.553532656128 0.0 0.0
8900.0 0.0 0.0 0.55255465328 0.0 0.0
8910.0 0.0 0.0 0.551576650432 0.0 0.0
8920.0 0.0 0.0 0.550598647584 0.0 0.0
8930.0 0.0 0.0 0.549620644736 0.0 0.0
8940.0 0.0 0.0 0.548642641888 0.0 0.0
8950.0 0.0 0.0 0.5476646390400001 0.0 0.0
8960.0 0.0 0.0 0.5466866361920001 0.0 0.0
8970.0 0.0 0.0 0.5457086333440001 0.0 0.0
8980.0 0.0 0.0 0.544730630496 0.0 0.0
8990.0 0.0 0.0 0.543752627648 0.0 0.0
9000.0 0.0 0.0 0.5427746248 0.0 0.0
9010.0 0.0 0.0 0.539586417856 0.0 0.0
9020.0 0.0 0.0 0.536398210912 0.0 0.0
9030.0 0.0 0.0 0.533210003968 0.0 0.0
9040.0 0.0 0.0 0.5300217970240001 0.0 0.0
9050.0 0.0 0.0 0.5268335900800001 0.0 0.0
9060.0 0.0 0.0 0.5236453831360001 0.0 0.0
9070.0 0.0 0.0 0.520457176192 0.0 0.0
9080.0 0.0 0.0 0.517268969248 0.0 0.0
9090.0 0.0 0.0 0.514080762304 0.0 0.0
9100.0 0.0 0.0 0.51089255536 0.0 0.0
9110.0 0.0 0.0 0.507704348416 0.0 0.0
9120.0 0.0 0.0 0.504516141472 0.0 0.0
9130.0 0.0 0.0 0.5013279345280001 0.0 0.0
9140.0 0.0 0.0 0.49813972758400005 0.0 0.0
9150.0 0.0 0.0 0.49495152064000003 0.0 0.0
9160.0 0.0 0.0 0.491763313696 0.0 0.0
9170.0 0.0 0.0 0.48857510675200005 0.0 0.0
9180.0 0.0 0.0 0.48538689980800004 0.0 0.0
9190.0 0.0 0.0 0.4821986928640001 0.0 0.0
9200.0 0.0 0.0 0.47901048592000006 0.0 0.0
9210.0 0.0 0.0 0.475822278976 0.0 0.0
9220.0 0.0 0.0 0.472634072032 0.0 0.0
9230.0 0.0 0.0 0.469445865088 0.0 0.0
9240.0 0.0 0.0 0.466257658144 0.0 0.0
9250.0 0.0 0.0 0.4630694512 0.0 0.0
9260.0 0.0 0.0 0.459881244256 0.0 0.0
9270.0 0.0 0.0 0.456693037312 0.0 0.0
9280.0 0.0 0.0 0.45350483036800004 0.0 0.0
9290.0 0.0 0.0 0.45031662342400003 0.0 0.0
9300.0 0.0 0.0 0.44712841648 0.0 0.0
9310.0 0.0 0.0 0.44394020953600005 0.0 0.0
9320.0 0.0 0.0 0.44075200259200004 0.0 0.0
9330.0 0.0 0.0 0.4375637956480001 0.0 0.0
9340.0 0.0 0.0 0.43437558870400006 0.0 0.0
9350.0 0.0 0.0 0.43118738176000004 0.0 0.0
9360.0 0.0 0.0 0.4279991748160001 0.0 0.0
9370.0 0.0 0.0 0.42481096787200007 0.0 0.0
9380.0 0.0 0.0 0.421622760928 0.0 0.0
9390.0 0.0 0.0 0.418434553984 0.0 0.0
9400.0 0.0 0.0 0.41524634704 0.0 0.0
9410.0 0.0 0.0 0.412058140096 0.0 0.0
9420.0 0.0 0.0 0.40886993315200004 0.0 0.0
9430.0 0.0 0.0 0.405681726208 0.0 0.0
9440.0 0.0 0.0 0.402493519264 0.0 0.0
9450.0 0.0 0.0 0.39930531232000005 0.0 0.0
9460.0 0.0 0.0 0.39611710537600003 0.0 0.0
9470.0 0.0 0.0 0.3929288984320001 0.0 0.0
9480.0 0.0 0.0 0.38974069148800006 0.0 0.0
9490.0 0.0 0.0 0.38655248454400004 0.0 0.0
9500.0 0.0 0.0 0.3833642776 0.0 0.0
9510.0 0.0 0.0 0.379272761344 0.0 0.0
9520.0 0.0 0.0 0.37518124508800005 0.0 0.0
9530.0 0.0 0.0 0.37108972883200003 0.0 0.0
9540.0 0.0 0.0 0.366998212576 0.0 0.0
9550.0 0.0 0.0 0.36290669632000006 0.0 0.0
9560.0 0.0 0.0 0.35881518006400004 0.0 0.0
9570.0 0.0 0.0 0.354723663808 0.0 0.0
9580.0 0.0 0.0 0.350632147552 0.0 0.0
9590.0 0.0 0.0 0.346540631296 0.0 0.0
9600.0 0.0 0.0 0.34244911504 0.4544583648 0.0
9610.0 0.0 0.0 0.338357598784 0.4559750677600001 0.0
9620.0 0.0 0.0 0.334266082528 0.45749177072 0.0
9630.0 0.0 0.0 0.33017456627200004 0.45900847368 0.0
9640.0 0.0 0.0 0.326083050016 0.46052517664 0.0
9650.0 0.0 0.0 0.32199153376 0.46204187960000004 0.0
9660.0 0.0 0.0 0.317900017504 0.46355858256 0.0
9670.0 0.0 0.0 0.313808501248 0.46507528552 0.0
9680.0 0.0 0.0 0.309716984992 0.46659198848000005 0.0
9690.0 0.0 0.0 0.30562546873600005 0.46810869144 0.0
9700.0 0.0 0.0 0.30153395248000003 0.46962539439999995 0.0
9710.0 0.0 0.0 0.29744243622399996 0.47114209736 0.0
9720.0 0.0 0.0 0.293350919968 0.47265880032 0.0
9730.0 0.0 0.0 0.289259403712 0.47417550327999997 0.0
9740.0 0.0 0.0 0.285167887456 0.47569220624 0.0
9750.0 0.0 0.0 0.2810763712 0.47720890920000003 0.0
9760.0 0.0 0.0 0.276984854944 0.47872561216 0.0
9770.0 0.0 0.0 0.272893338688 0.48024231512000004 0.0
9780.0 0.0 0.0 0.268801822432 0.48175901808 0.0
9790.0 0.0 0.0 0.264710306176 0.48327572104 0.0
9800.0 0.0 0.0 0.26061878992000004 0.48479242400000006 0.0
9810.0 0.0 0.0 0.256527273664 0.48630912696 0.0
9820.0 0.0 0.0 0.252435757408 0.48782582992 0.0
9830.0 0.0 0.0 0.24834424115199996 0.48934253287999996 0.0
9840.0 0.0 0.0 0.244252724896 0.49085923584 0.0
9850.0 0.0 0.0 0.24016120864 0.49237593879999997 0.0
9860.0 0.0 0.0 0.0 0.49389264176 0.0
9870.0 0.0 0.0 0.0 0.49540934472000003 0.0
9880.0 0.0 0.0 0.0 0.49692604768 0.0
9890.0 0.0 0.0 0.0 0.49844275064 0.0
9900.0 0.0 0.0 0.0 0.49995945360000005 0.0
9910.0 0.0 0.0 0.0 0.50147615656 0.0
9920.0 0.0 0.0 0.0 0.50299285952 0.0
9930.0 0.0 0.0 0.0 0.50450956248 0.0
9940.0 0.0 0.0 0.0 0.50602626544 0.0
9950.0 0.0 0.0 0.0 0.5075429684 0.0
9960.0 0.0 0.0 0.0 0.5090596713600001 0.0
9970.0 0.0 0.0 0.0 0.51057637432 0.0
9980.0 0.0 0.0 0.0 0.51209307728 0.0
9990.0 0.0 0.0 0.0 0.51360978024 0.0
10000.0 0.0 0.0 0.0 0.5151264832 0.0
10010.0 0.0 0.0 0.0 0.516025704176 0.0
10020.0 0.0 0.0 0.0 0.5169249251520001 0.0
10030.0 0.0 0.0 0.0 0.517824146128 0.0
10040.0 0.0 0.0 0.0 0.518723367104 0.0
10050.0 0.0 0.0 0.0 0.5196225880800001 0.0
10060.0 0.0 0.0 0.0 0.520521809056 0.0
10070.0 0.0 0.0 0.0 0.521421030032 0.0
10080.0 0.0 0.0 0.0 0.5223202510080001 0.0
10090.0 0.0 0.0 0.0 0.523219471984 0.0
10100.0 0.0 0.0 0.0 0.52411869296 0.0
10110.0 0.0 0.0 0.0 0.5250179139360001 0.0
10120.0 0.0 0.0 0.0 0.525917134912 0.0
10130.0 0.0 0.0 0.0 0.526816355888 0.0
10140.0 0.0 0.0 0.0 0.5277155768640001 0.0
10150.0 0.0 0.0 0.0 0.52861479784 0.0
10160.0 0.0 0.0 0.0 0.529514018816 0.0
10170.0 0.0 0.0 0.0 0.5304132397920001 0.0
10180.0 0.0 0.0 0.0 0.531312460768 0.0
10190.0 0.0 0.0 0.0 0.532211681744 0.0
10200.0 0.0 0.0 0.0 0.5331109027200001 0.0
10210.0 0.0 0.0 0.0 0.534010123696 0.0
10220.0 0.0 0.0 0.0 0.534909344672 0.0
10230.0 0.0 0.0 0.0 0.5358085656480001 0.0
10240.0 0.0 0.0 0.0 0.536707786624 0.0
10250.0 0.0 0.0 0.0 0.5376070076 0.0
10260.0 0.0 0.0 0.0 0.5385062285760001 0.0
10270.0 0.0 0.0 0.0 0.539405449552 0.0
10280.0 0.0 0.0 0.0 0.540304670528 0.0
10290.0 0.0 0.0 0.0 0.5412038915040001 0.0
10300.0 0.0 0.0 0.0 0.54210311248 0.0
10310.0 0.0 0.0 0.0 0.543002333456 0.0
10320.0 0.0 0.0 0.0 0.5439015544320001 0.0
10330.0 0.0 0.0 0.0 0.544800775408 0.0
10340.0 0.0 0.0 0.0 0.545699996384 0.0
10350.0 0.0 0.0 0.0 0.5465992173600001 0.0
10360.0 0.0 0.0 0.0 0.547498438336 0.0
10370.0 0.0 0.0 0.0 0.548397659312 0.0
10380.0 0.0 0.0 0.0 0.5492968802880001 0.0
10390.0 0.0 0.0 0.0 0.550196101264 0.0
10400.0 0.0 0.0 0.0 0.55109532224 0.0
10410.0 0.0 0.0 0.0 0.551994543216 0.0
10420.0 0.0 0.0 0.0 0.552893764192 0.0
10430.0 0.0 0.0 0.0 0.553792985168 0.0
10440.0 0.0 0.0 0.0 0.554692206144 0.0
10450.0 0.0 0.0 0.0 0.55559142712 0.0
10460.0 0.0 0.0 0.0 0.556490648096 0.0
10470.0 0.0 0.0 0.0 0.557389869072 0.0
10480.0 0.0 0.0 0.0 0.558289090048 0.0
10490.0 0.0 0.0 0.0 0.559188311024 0.0
10500.0 0.0 0.0 0.0 0.560087532 0.0
10510.0 0.0 0.0 0.0 0.560353531264 0.0
10520.0 0.0 0.0 0.0 0.5606195305280001 0.0
10530.0 0.0 0.0 0.0 0.560885529792 0.0
10540.0 0.0 0.0 0.0 0.561151529056 0.0
10550.0 0.0 0.0 0.0 0.56141752832 0.0
10560.0 0.0 0.0 0.0 0.561683527584 0.0
10570.0 0.0 0.0 0.0 0.561949526848 0.0
10580.0 0.0 0.0 0.0 0.562215526112 0.0
10590.0 0.0 0.0 0.0 0.562481525376 0.0
10600.0 0.0 0.0 0.0 0.5627475246400001 0.0
10610.0 0.0 0.0 0.0 0.5630135239040001 0.0
10620.0 0.0 0.0 0.0 0.563279523168 0.0
10630.0 0.0 0.0 0.0 0.5635455224320001 0.0
10640.0 0.0 0.0 0.0 0.563811521696 0.0
10650.0 0.0 0.0 0.0 0.5640775209600001 0.0
10660.0 0.0 0.0 0.0 0.564343520224 0.0
10670.0 0.0 0.0 0.0 0.564609519488 0.0
10680.0 0.0 0.0 0.0 0.564875518752 0.0
10690.0 0.0 0.0 0.0 0.565141518016 0.0
10700.0 0.0 0.0 0.0 0.56540751728 0.0
10710.0 0.0 0.0 0.0 0.565673516544 0.0
10720.0 0.0 0.0 0.0 0.565939515808 0.0
10730.0 0.0 0.0 0.0 0.566205515072 0.0
10740.0 0.0 0.0 0.0 0.566471514336 0.0
10750.0 0.0 0.0 0.0 0.5667375136 0.0
10760.0 0.0 0.0 0.0 0.5670035128640001 0.0
10770.0 0.0 0.0 0.0 0.567269512128 0.0
10780.0 0.0 0.0 0.0 0.5675355113920001 0.0
10790.0 0.0 0.0 0.0 0.567801510656 0.0
10800.0 0.0 0.0 0.0 0.56806750992 0.0
10810.0 0.0 0.0 0.0 0.568333509184 0.0
10820.0 0.0 0.0 0.0 0.568599508448 0.0
10830.0 0.0 0.0 0.0 0.5688655077120001 0.0
10840.0 0.0 0.0 0.0 0.569131506976 0.0
10850.0 0.0 0.0 0.0 0.56939750624 0.0
10860.0 0.0 0.0 0.0 0.569663505504 0.0
10870.0 0.0 0.0 0.0 0.569929504768 0.0
10880.0 0.0 0.0 0.0 0.570195504032 0.0
10890.0 0.0 0.0 0.0 0.570461503296 0.0
10900.0 0.0 0.0 0.0 0.5707275025599999 0.0
10910.0 0.0 0.0 0.0 0.570993501824 0.0
10920.0 0.0 0.0 0.0 0.571259501088 0.0
10930.0 0.0 0.0 0.0 0.571525500352 0.0
10940.0 0.0 0.0 0.0 0.5717914996160001 0.0
10950.0 0.0 0.0 0.0 0.57205749888 0.0
10960.0 0.0 0.0 0.0 0.5723234981440001 0.0
10970.0 0.0 0.0 0.0 0.572589497408 0.0
10980.0 0.0 0.0 0.0 0.572855496672 0.0
10990.0 0.0 0.0 0.0 0.573121495936 0.0
11000.0 0.0 0.0 0.0 0.5733874952 0.0
11010.0 0.0 0.0 0.0 0.573117585216 0.0
11020.0 0.0 0.0 0.0 0.572847675232 0.0
11030.0 0.0 0.0 0.0 0.572577765248 0.0
11040.0 0.0 0.0 0.0 0.572307855264 0.0
11050.0 0.0 0.0 0.0 0.57203794528 0.0
11060.0 0.0 0.0 0.0 0.571768035296 0.0
11070.0 0.0 0.0 0.0 0.571498125312 0.0
11080.0 0.0 0.0 0.0 0.5712282153279999 0.0
11090.0 0.0 0.0 0.0 0.570958305344 0.0
11100.0 0.0 0.0 0.0 0.57068839536 0.0
11110.0 0.0 0.0 0.0 0.570418485376 0.0
11120.0 0.0 0.0 0.0 0.570148575392 0.0
11130.0 0.0 0.0 0.0 0.569878665408 0.0
11140.0 0.0 0.0 0.0 0.569608755424 0.0
11150.0 0.0 0.0 0.0 0.56933884544 0.0
11160.0 0.0 0.0 0.0 0.569068935456 0.0
11170.0 0.0 0.0 0.0 0.568799025472 0.0
11180.0 0.0 0.0 0.0 0.568529115488 0.0
11190.0 0.0 0.0 0.0 0.568259205504 0.0
11200.0 0.0 0.0 0.0 0.56798929552 0.0
11210.0 0.0 0.0 0.0 0.567719385536 0.0
11220.0 0.0 0.0 0.0 0.567449475552 0.0
11230.0 0.0 0.0 0.0 0.567179565568 0.0
11240.0 0.0 0.0 0.0 0.566909655584 0.0
11250.0 0.0 0.0 0.0 0.5666397456000001 0.0
11260.0 0.0 0.0 0.0 0.5663698356160001 0.0
11270.0 0.0 0.0 0.0 0.5660999256320001 0.0
11280.0 0.0 0.0 0.0 0.5658300156480001 0.0
11290.0 0.0 0.0 0.0 0.5655601056640001 0.0
11300.0 0.0 0.0 0.0 0.56529019568 0.0
11310.0 0.0 0.0 0.0 0.565020285696 0.0
11320.0 0.0 0.0 0.0 0.564750375712 0.0
11330.0 0.0 0.0 0.0 0.564480465728 0.0
11340.0 0.0 0.0 0.0 0.564210555744 0.0
11350.0 0.0 0.0 0.0 0.56394064576 0.0
11360.0 0.0 0.0 0.0 0.563670735776 0.0
11370.0 0.0 0.0 0.0 0.563400825792 0.0
11380.0 0.0 0.0 0.0 0.563130915808 0.0
11390.0 0.0 0.0 0.0 0.562861005824 0.0
11400.0 0.0 0.0 0.0 0.56259109584 0.0
11410.0 0.0 0.0 0.0 0.562321185856 0.0
11420.0 0.0 0.0 0.0 0.5620512758720001 0.0
11430.0 0.0 0.0 0.0 0.5617813658880001 0.0
11440.0 0.0 0.0 0.0 0.5615114559040001 0.0
11450.0 0.0 0.0 0.0 0.5612415459200001 0.0
11460.0 0.0 0.0 0.0 0.5609716359360001 0.0
11470.0 0.0 0.0 0.0 0.5607017259520001 0.0
11480.0 0.0 0.0 0.0 0.5604318159680001 0.0
11490.0 0.0 0.0 0.0 0.5601619059840001 0.0
11500.0 0.0 0.0 0.0 0.5598919960000001 0.0
11510.0 0.0 0.0 0.0 0.5591686152959999 0.0
11520.0 0.0 0.0 0.0 0.558445234592 0.0
11530.0 0.0 0.0 0.0 0.557721853888 0.0
11540.0 0.0 0.0 0.0 0.556998473184 0.0
11550.0 0.0 0.0 0.0 0.55627509248 0.0
11560.0 0.0 0.0 0.0 0.555551711776 0.0
11570.0 0.0 0.0 0.0 0.554828331072 0.0
11580.0 0.0 0.0 0.0 0.554104950368 0.0
11590.0 0.0 0.0 0.0 0.553381569664 0.0
11600.0 0.0 0.0 0.0 0.5526581889600001 0.0
11610.0 0.0 0.0 0.0 0.5519348082559999 0.0
11620.0 0.0 0.0 0.0 0.551211427552 0.0
11630.0 0.0 0.0 0.0 0.550488046848 0.0
11640.0 0.0 0.0 0.0 0.549764666144 0.0
11650.0 0.0 0.0 0.0 0.54904128544 0.0
11660.0 0.0 0.0 0.0 0.5483179047360001 0.0
11670.0 0.0 0.0 0.0 0.547594524032 0.0
11680.0 0.0 0.0 0.0 0.546871143328 0.0
11690.0 0.0 0.0 0.0 0.546147762624 0.0
11700.0 0.0 0.0 0.0 0.5454243819200001 0.0
11710.0 0.0 0.0 0.0 0.544701001216 0.0
11720.0 0.0 0.0 0.0 0.543977620512 0.0
11730.0 0.0 0.0 0.0 0.543254239808 0.0
11740.0 0.0 0.0 0.0 0.542530859104 0.0
11750.0 0.0 0.0 0.0 0.5418074784 0.0
11760.0 0.0 0.0 0.0 0.541084097696 0.0
11770.0 0.0 0.0 0.0 0.5403607169920001 0.0
11780.0 0.0 0.0 0.0 0.5396373362879999 0.0
11790.0 0.0 0.0 0.0 0.538913955584 0.0
11800.0 0.0 0.0 0.0 0.53819057488 0.0
11810.0 0.0 0.0 0.0 0.537467194176 0.0
11820.0 0.0 0.0 0.0 0.536743813472 0.0
11830.0 0.0 0.0 0.0 0.536020432768 0.0
11840.0 0.0 0.0 0.0 0.535297052064 0.0
11850.0 0.0 0.0 0.0 0.53457367136 0.0
11860.0 0.0 0.0 0.0 0.533850290656 0.0
11870.0 0.0 0.0 0.0 0.5331269099520001 0.0
11880.0 0.0 0.0 0.0 0.5324035292479999 0.0
11890.0 0.0 0.0 0.0 0.531680148544 0.0
11900.0 0.0 0.0 0.0 0.53095676784 0.0
11910.0 0.0 0.0 0.0 0.530233387136 0.0
11920.0 0.0 0.0 0.0 0.529510006432 0.0
11930.0 0.0 0.0 0.0 0.5287866257280001 0.0
11940.0 0.0 0.0 0.0 0.528063245024 0.0
11950.0 0.0 0.0 0.0 0.52733986432 0.0
11960.0 0.0 0.0 0.0 0.526616483616 0.0
11970.0 0.0 0.0 0.0 0.5258931029120001 0.0
11980.0 0.0 0.0 0.0 0.525169722208 0.0
11990.0 0.0 0.0 0.0 0.524446341504 0.0
12000.0 0.0 0.0 0.0 0.5237229608 0.0
12010.0 0.0 0.0 0.0 0.5224073800000001 0.0
12020.0 0.0 0.0 0.0 0.5210917992 0.0
12030.0 0.0 0.0 0.0 0.5197762184 0.0
12040.0 0.0 0.0 0.0 0.5184606375999999 0.0
12050.0 0.0 0.0 0.0 0.5171450568 0.0
12060.0 0.0 0.0 0.0 0.515829476 0.0
12070.0 0.0 0.0 0.0 0.5145138952 0.0
12080.0 0.0 0.0 0.0 0.5131983144 0.0
12090.0 0.0 0.0 0.0 0.5118827336 0.0
12100.0 0.0 0.0 0.0 0.5105671528000001 0.0
12110.0 0.0 0.0 0.0 0.509251572 0.0
12120.0 0.0 0.0 0.0 0.5079359912 0.0
12130.0 0.0 0.0 0.0 0.5066204103999999 0.0
12140.0 0.0 0.0 0.0 0.5053048296 0.0
12150.0 0.0 0.0 0.0 0.5039892488 0.0
12160.0 0.0 0.0 0.0 0.502673668 0.0
12170.0 0.0 0.0 0.0 0.5013580872 0.0
12180.0 0.0 0.0 0.0 0.5000425064 0.0
12190.0 0.0 0.0 0.0 0.49872692560000004 0.0
12200.0 0.0 0.0 0.0 0.4974113448 0.0
12210.0 0.0 0.0 0.0 0.49609576400000005 0.0
12220.0 0.0 0.0 0.0 0.4947801832 0.0
12230.0 0.0 0.0 0.0 0.4934646024 0.0
12240.0 0.0 0.0 0.0 0.49214902159999996 0.0
12250.0 0.0 0.0 0.0 0.4908334408 0.0
12260.0 0.0 0.0 0.0 0.48951785999999997 0.0
12270.0 0.0 0.0 0.0 0.48820227920000003 0.0
12280.0 0.0 0.0 0.0 0.48688669840000004 0.0
12290.0 0.0 0.0 0.0 0.4855711176 0.0
12300.0 0.0 0.0 0.0 0.48425553680000005 0.0
12310.0 0.0 0.0 0.0 0.482939956 0.0
12320.0 0.0 0.0 0.0 0.4816243752 0.0
12330.0 0.0 0.0 0.0 0.48030879439999996 0.0
12340.0 0.0 0.0 0.0 0.4789932136 0.0
12350.0 0.0 0.0 0.0 0.4776776328 0.0
12360.0 0.0 0.0 0.0 0.47636205200000004 0.0
12370.0 0.0 0.0 0.0 0.4750464712 0.0
12380.0 0.0 0.0 0.0 0.4737308904 0.0
12390.0 0.0 0.0 0.0 0.47241530960000006 0.0
12400.0 0.0 0.0 0.0 0.4710997288 0.0
12410.0 0.0 0.0 0.0 0.469784148 0.0
12420.0 0.0 0.0 0.0 0.46846856719999996 0.0
12430.0 0.0 0.0 0.0 0.4671529864 0.0
12440.0 0.0 0.0 0.0 0.4658374056 0.0
12450.0 0.0 0.0 0.0 0.46452182480000004 0.0
12460.0 0.0 0.0 0.0 0.46320624400000004 0.0
12470.0 0.0 0.0 0.0 0.4618906632 0.0
12480.0 0.0 0.0 0.0 0.46057508240000006 0.0
12490.0 0.0 0.0 0.0 0.4592595016 0.0
12500.0 0.0 0.0 0.0 0.4579439208 0.0
12510.0 0.0 0.0 0.0 0.45662833999999997 0.0
12520.0 0.0 0.0 0.0 0.45531275920000003 0.0
12530.0 0.0 0.0 0.0 0.4539971784 0.0
12540.0 0.0 0.0 0.0 0.45268159760000004 0.0
12550.0 0.0 0.0 0.0 0.4513660168 0.0
12560.0 0.0 0.0 0.0 0.450050436 0.0
12570.0 0.0 0.0 0.0 0.44873485520000006 0.0
12580.0 0.0 0.0 0.0 0.4474192744 0.0
12590.0 0.0 0.0 0.0 0.4461036936 0.0
12600.0 0.0 0.0 0.0 0.44478811279999997 0.0
12610.0 0.0 0.0 0.0 0.44347253200000003 0.0
12620.0 0.0 0.0 0.0 0.4421569512 0.0
12630.0 0.0 0.0 0.0 0.44084137040000004 0.0
12640.0 0.0 0.0 0.0 0.43952578960000005 0.0
12650.0 0.0 0.0 0.0 0.4382102088 0.0
12660.0 0.0 0.0 0.0 0.43689462800000006 0.0
12670.0 0.0 0.0 0.0 0.4355790472 0.0
12680.0 0.0 0.0 0.0 0.4342634664 0.0
12690.0 0.0 0.0 0.0 0.43294788559999997 0.0
12700.0 0.0 0.0 0.0 0.43163230480000003 0.0
12710.0 0.0 0.0 0.0 0.430316724 0.0
12720.0 0.0 0.0 0.0 0.42900114320000005 0.0
12730.0 0.0 0.0 0.0 0.4276855624 0.0
12740.0 0.0 0.0 0.0 0.4263699816 0.0
12750.0 0.0 0.0 0.0 0.42505440080000007 0.0
12760.0 0.0 0.0 0.0 0.42373882 0.0
12770.0 0.0 0.0 0.0 0.4224232392 0.0
12780.0 0.0 0.0 0.0 0.4211076584 0.0
12790.0 0.0 0.0 0.0 0.41979207760000004 0.0
12800.0 0.0 0.0 0.0 0.4184764968 0.0
12810.0 0.0 0.0 0.0 0.41716091600000005 0.0
12820.0 0.0 0.0 0.0 0.41584533520000005 0.0
12830.0 0.0 0.0 0.0 0.4145297544 0.0
12840.0 0.0 0.0 0.0 0.41321417359999996 0.0
12850.0 0.0 0.0 0.0 0.4118985928 0.0
12860.0 0.0 0.0 0.0 0.410583012 0.0
12870.0 0.0 0.0 0.0 0.4092674312 0.0
12880.0 0.0 0.0 0.0 0.40795185040000004 0.0
12890.0 0.0 0.0 0.0 0.4066362696 0.0
12900.0 0.0 0.0 0.0 0.40532068880000005 0.0
12910.0 0.0 0.0 0.0 0.404005108 0.0
12920.0 0.0 0.0 0.0 0.4026895272 0.0
12930.0 0.0 0.0 0.0 0.40137394640000007 0.0
12940.0 0.0 0.0 0.0 0.4000583656 0.0
12950.0 0.0 0.0 0.0 0.3987427848 0.0
12960.0 0.0 0.0 0.0 0.397427204 0.0
12970.0 0.0 0.0 0.0 0.39611162320000004 0.0
12980.0 0.0 0.0 0.0 0.3947960424 0.0
12990.0 0.0 0.0 0.0 0.39348046160000005 0.0
13000.0 0.0 0.0 0.0 0.3921648808 0.0
13010.0 0.0 0.0 0.0 0.3921648808 0.0
13020.0 0.0 0.0 0.0 0.3921648808 0.0
13030.0 0.0 0.0 0.0 0.3921648808 0.0
13040.0 0.0 0.0 0.0 0.3921648808 0.0
13050.0 0.0 0.0 0.0 0.3921648808 0.0
13060.0 0.0 0.0 0.0 0.3921648808 0.0
13070.0 0.0 0.0 0.0 0.3921648808 0.0
13080.0 0.0 0.0 0.0 0.3921648808 0.0
13090.0 0.0 0.0 0.0 0.3921648808 0.0
13100.0 0.0 0.0 0.0 0.3921648808 0.0
13110.0 0.0 0.0 0.0 0.3921648808 0.0
13120.0 0.0 0.0 0.0 0.3921648808 0.0
13130.0 0.0 0.0 0.0 0.3921648808 0.0
