
|   double|   double|  double|double|
|      deg|      deg|        |      |
|     null|     null|    null|  null|
 27.659737 62.863801      1.0    1.0 
 27.156199 62.287066      1.0    1.0 
 27.325008 62.571129      1.0    1.0 
 29.229538  63.41444      1.0    1.0 
 27.553484 62.789469      1.0    1.0 
 27.108808 62.059154      1.0    1.0 
 27.903506 63.009992      1.0    1.0 
 29.309321 63.427582      1.0    1.0 
  28.56447 63.268274      1.0    1.0 
 29.661622 63.469492      1.0    1.0 
 28.651651 63.293147      1.0    1.0 
 27.383163 62.640465      1.0    1.0 
 28.005842 63.061304      1.0    1.0 
 29.072117 63.388883      1.0    1.0 
 28.258689 63.168152      1.0    1.0 
 29.405394  63.44225      1.0    1.0 
 29.246049 63.419686      1.0    1.0 
 27.665889 62.873966      1.0    1.0 
 27.183053 62.367124     11.0    1.0 
  28.24717 63.165761      1.0    1.0 
 28.004126 63.063886      1.0    1.0 
 27.148732 62.294416      1.0    1.0 
 27.724584 62.914462      1.0    1.0 
 27.406587 62.670797      4.0    1.0 
 27.134375 62.254599      1.0    1.0 
 27.691651 62.896938      1.0    1.0 
 28.594847 63.283775      1.0    1.0 
  27.25535 62.503889      1.0    1.0 
 28.245632 63.170028      1.0    1.0 
 28.254561 63.173714      1.0    1.0 
 28.157162 63.136161      2.0    1.0 
 29.301389 63.433832      1.0    1.0 
 27.403762 62.676929      1.0    1.0 
 28.751959 63.327048      1.0    1.0 
 27.385315 62.659561      1.0    1.0 
 27.619131 62.852798      1.0    1.0 
 27.575781 62.822269      1.0    1.0 
 27.870953 63.005847      1.0    1.0 
 27.175714 62.381037      1.0    1.0 
 28.015021 63.077875      1.0    1.0 
 27.256464 62.515238      1.0    1.0 
 27.972234 63.058236      1.0    1.0 
 28.473058 63.252869      1.0    1.0 
 28.591166 63.287936      8.0    1.0 
 28.160692 63.142617      1.0    1.0 
 27.395384 62.679512      1.0    1.0 
 27.303619  62.58256      1.0    1.0 
 28.529211 63.272285      1.0    1.0 
 28.513605 63.267879      1.0    1.0 
  27.82156 62.986059      1.0    1.0 
 28.357878 63.219226      1.0    1.0 
 28.778612 63.340491      1.0    1.0 
 27.405046 62.692895      1.0    1.0 
 29.338738 63.446057      1.0    1.0 
  27.32087 62.607695      1.0    1.0 
 29.317152 63.443366      1.0    1.0 
 27.505629 62.783162      1.0    1.0 
 27.283349 62.567724      1.0    1.0 
 29.635882 63.482706      1.0    1.0 
 28.028979 63.093426      1.0    1.0 
 28.008065 63.084204      1.0    1.0 
 27.218272 62.482395      1.0    1.0 
 28.352403 63.220915      1.0    1.0 
 28.608777 63.299967      1.0    1.0 
 27.838901 63.001572      1.0    1.0 
 28.291291 63.200366      1.0    1.0 
 28.223424 63.175607      1.0    1.0 
 27.444039 62.736019      1.0    1.0 
 27.525001 62.802846      1.0    1.0 
 29.061028 63.405195      1.0    1.0 
  27.28022 62.570708      1.0    1.0 
 28.107896 63.130561      1.0    1.0 
 28.700404 63.326085      1.0    1.0 
 28.737029 63.335512      1.0    1.0 
 29.251166 63.437911      1.0    1.0 
 27.198204 62.459983      1.0    1.0 
 28.050762 63.107334      1.0    1.0 
 28.741363 63.337987      1.0    1.0 
 27.673036 62.909739      1.0    1.0 
 27.333738 62.636047      1.0    1.0 
 27.340928 62.643679      1.0    1.0 
 28.001494 63.087114      1.0    1.0 
 28.484567 63.268475      1.0    1.0 
 27.372582 62.677301      8.0    1.0 
 28.440847 63.255785      1.0    1.0 
 28.454297 63.260345      1.0    1.0 
 29.567821 63.481897      1.0    1.0 
 29.644048 63.489371      1.0    1.0 
 28.882717 63.373305      1.0    1.0 
 28.050994 63.112112      1.0    1.0 
 27.197181 62.471271      1.0    1.0 
   28.7231 63.336847      1.0    1.0 
 28.523754 63.282768      1.0    1.0 
 28.154218 63.155928      1.0    1.0 
 28.241395 63.189506      1.0    1.0 
 28.146646  63.15357      1.0    1.0 
 27.272238 62.576269      1.0    1.0 
 28.701209 63.332433      8.0    1.0 
 27.540008 62.825366      1.0    1.0 
 29.226547 63.439722      1.0    1.0 
 28.417298 63.252566      1.0    1.0 
 28.248513 63.194857      1.0    1.0 
 28.104591 63.139266      1.0    1.0 
 28.387885 63.243996      1.0    1.0 
 27.151395 62.406301      1.0    1.0 
 28.218872 63.185181      1.0    1.0 
 27.843291 63.018382      1.0    1.0 
 28.854474 63.372244      1.0    1.0 
 28.819398 63.365272      1.0    1.0 
 28.030727 63.109999      1.0    1.0 
 27.184625 62.469272      1.0    1.0 
 28.716921 63.340994      1.0    1.0 
 29.525565 63.483529      1.0    1.0 
 28.539915 63.293858      1.0    1.0 
 28.820379 63.366456      1.0    1.0 
 28.591154 63.308629      1.0    1.0 
 28.691476 63.335804      1.0    1.0 
 27.913024 63.057159      1.0    1.0 
 27.391195 62.713336      1.0    1.0 
  28.40863 63.254587      1.0    1.0 
 28.434299 63.262988      1.0    1.0 
 27.655723 62.914278      1.0    1.0 
 28.849465 63.374292      1.0    1.0 
 28.805222 63.364258      1.0    1.0 
 27.455479 62.770586      1.0    1.0 
 29.149431 63.433574      1.0    1.0 
 28.350671 63.237048      1.0    1.0 
 28.434352  63.26445      1.0    1.0 
 28.335071 63.231934      1.0    1.0 
 27.873231 63.039843      1.0    1.0 
 27.130587 62.386878      1.0    1.0 
 27.475534 62.790368      1.0    1.0 
 27.071858 62.243516      1.0    1.0 
 28.479011 63.279651      1.0    1.0 
 28.234031 63.197669      1.0    1.0 
 27.464185 62.782547      1.0    1.0 
 27.181343 62.479085      1.0    1.0 
 28.692024 63.339753      1.0    1.0 
 27.089257 62.302246      1.0    1.0 
 29.062129 63.420948      1.0    1.0 
 29.031073 63.415298      1.0    1.0 
 28.831124  63.37392      1.0    1.0 
 28.443965 63.270711      1.0    1.0 
 28.269006 63.212542      1.0    1.0 
 27.146194 62.429847      1.0    1.0 
 29.279239 63.458675      1.0    1.0 
 27.860649 63.039926      1.0    1.0 
 29.349427 63.469604      1.0    1.0 
 27.087797 62.316362      1.0    1.0 
 29.260377 63.457259      1.0    1.0 
 27.130631 62.409111      1.0    1.0 
 27.239656 62.572966      1.0    1.0 
 27.855232 63.040107      1.0    1.0 
 27.278148 62.622609      1.0    1.0 
 28.272097 63.220195      1.0    1.0 
 28.395096 63.262292      1.0    1.0 
 27.352666 62.699954      1.0    1.0 
 27.442323 62.779215      1.0    1.0 
 28.091039 63.151701      1.0    1.0 
 27.384248 62.730254      1.0    1.0 
 27.168414 62.485205      1.0    1.0 
 28.460267 63.284384      1.0    1.0 
 27.791984 63.011959      1.0    1.0 
 29.530458  63.49678      1.0    1.0 
 29.571386  63.50183      1.0    1.0 
 27.045931 62.225159      1.0    1.0 
 27.707581 62.966918      1.0    1.0 
 29.245824 63.461674      1.0    1.0 
 27.336493 62.692159      1.0    1.0 
 28.557226 63.315331      1.0    1.0 
 28.651521 63.341856      1.0    1.0 
 27.959009 63.099703      1.0    1.0 
 28.128823 63.172454      1.0    1.0 
 29.002792 63.421252      1.0    1.0 
 27.389417 62.744069      2.0    1.0 
 27.226515    62.577      1.0    1.0 
 28.413088 63.274235      1.0    1.0 
 27.374134 62.732561      1.0    1.0 
 29.247766 63.464744      1.0    1.0 
 28.142782 63.180495      1.0    1.0 
 27.599203 62.905692      1.0    1.0 
 27.408403 62.764578      1.0    1.0 
 27.999004 63.121388      1.0    1.0 
 28.624921 63.338607      1.0    1.0 
 28.978906 63.420006      1.0    1.0 
 28.429366 63.282559      1.0    1.0 
 28.129748 63.177394      1.0    1.0 
 29.383031 63.485858      1.0    1.0 
 27.516303 62.851441      1.0    1.0 
 29.269084 63.470402      1.0    1.0 
 27.308585 62.677118      1.0    1.0 
 27.733257 62.991976      1.0    1.0 
 27.354549 62.722706      1.0    1.0 
 29.279887 63.473267      1.0    1.0 
 28.696426 63.359404      1.0    1.0 
 27.131513 62.459502      1.0    1.0 
 27.353362 62.722859      7.0    1.0 
  27.21687 62.579583      1.0    1.0 
 28.799972 63.384761      1.0    1.0 
 27.179917 62.533037      1.0    1.0 
 28.415125 63.281453      1.0    1.0 
 27.586133 62.904067      1.0    1.0 
 28.128114 63.180566      1.0    1.0 
 28.339883 63.257526      1.0    1.0 
 28.638677 63.346199      1.0    1.0 
 27.092746 62.396667      1.0    1.0 
  28.53469 63.318227      1.0    1.0 
 28.216167 63.215116      1.0    1.0 
 27.573993 62.898531      1.0    1.0 
 27.058692 62.330879      1.0    1.0 
 27.367297 62.742545      1.0    1.0 
 29.488591 63.504217      1.0    1.0 
 27.999535 63.130557      1.0    1.0 
 29.491987 63.504808      1.0    1.0 
 29.497217 63.505422      1.0    1.0 
 29.065798 63.443272      1.0    1.0 
 28.703258 63.366123      1.0    1.0 
 27.017168 62.212655      1.0    1.0 
 27.494945 62.847314      1.0    1.0 
 27.533551 62.875018      1.0    1.0 
 27.150622 62.504514      1.0    1.0 
 28.315472 63.253733      1.0    1.0 
 27.714982 62.989637      1.0    1.0 
 28.854593 63.401884      1.0    1.0 
 29.400084 63.495279      1.0    1.0 
 27.181032 62.548491      1.0    1.0 
 27.987262 63.127374      1.0    1.0 
 27.035074 62.282538      1.0    1.0 
 28.127775 63.187294      1.0    1.0 
 27.237316 62.620189      1.0    1.0 
 27.550713 62.891114      1.0    1.0 
 28.409005 63.287036      1.0    1.0 
 27.334605 62.721029      1.0    1.0 
 27.345207 62.731889      1.0    1.0 
 28.168111 63.204782      1.0    1.0 
 27.238642 62.625483      1.0    1.0 
 27.605811 62.929197      4.0    1.0 
 27.338257 62.726164      1.0    1.0 
 27.308094 62.697946      1.0    1.0 
 29.339877 63.490692      1.0    1.0 
 28.000489 63.138278      1.0    1.0 
 27.929746 63.106807      1.0    1.0 
 28.181093 63.211956      1.0    1.0 
 29.492389 63.510883      1.0    1.0 
 27.205947 62.592965      1.0    1.0 
 27.438979 62.815899      1.0    1.0 
 28.780368 63.391248      1.0    1.0 
 27.325263 62.719659      1.0    1.0 
 27.981429 63.131921      1.0    1.0 
 29.155113 63.466343      1.0    1.0 
 27.499338 62.863786      1.0    1.0 
 28.728817 63.381013      1.0    1.0 
 29.100124 63.459138      1.0    1.0 
 27.483762 62.855931      1.0    1.0 
 28.095149 63.184328      1.0    1.0 
 29.087738 63.457828      1.0    1.0 
 28.226354 63.234943      1.0    1.0 
  27.74901 63.024109      1.0    1.0 
 27.084801 62.435209      1.0    1.0 
 27.122539 62.496356      1.0    1.0 
 27.900656 63.101362      1.0    1.0 
 27.684165 62.988343      1.0    1.0 
 27.462664 62.843266      1.0    1.0 
 28.699651 63.377575      1.0    1.0 
 28.541836 63.336785      1.0    1.0 
 29.422089  63.50908      1.0    1.0 
 29.316112 63.495343      1.0    1.0 
 27.137566 62.522654      1.0    1.0 
 28.382137 63.289857      1.0    1.0 
 27.151478 62.543164      1.0    1.0 
 27.997131 63.148413      1.0    1.0 
 27.760665 63.034808      1.0    1.0 
  27.83521 63.073695      1.0    1.0 
 28.337857 63.277534      1.0    1.0 
 29.266806 63.490398      1.0    1.0 
 27.854056 63.084058      1.0    1.0 
 27.032627 62.347995      1.0    1.0 
 27.868493 63.092199      1.0    1.0 
 28.857558 63.418701      1.0    1.0 
 27.966413 63.139016      1.0    1.0 
 28.032195 63.167329      1.0    1.0 
 26.983746 62.217246      1.0    1.0 
 27.008651 62.299655      1.0    1.0 
 27.815768 63.068419      1.0    1.0 
 28.403089 63.302062      1.0    1.0 
 28.589316 63.355948      1.0    1.0 
 27.952832 63.134334      1.0    1.0 
 27.459747 62.854438      1.0    1.0 
 27.098647 62.485824      1.0    1.0 
 28.301834 63.271222      1.0    1.0 
 27.137272 62.542506      1.0    1.0 
 27.826334 63.076669      1.0    1.0 
 28.691387 63.384171      1.0    1.0 
 27.083587 62.464861      1.0    1.0 
 27.499254 62.884927      1.0    1.0 
   28.0529 63.179757      1.0    1.0 
 27.441067 62.842781      1.0    1.0 
  26.97429 62.205611      1.0    1.0 
 27.193974 62.616926      1.0    1.0 
 27.052482 62.416837      1.0    1.0 
 28.124266 63.210383      1.0    1.0 
 27.089646 62.482952      1.0    1.0 
 27.494077 62.885748      2.0    1.0 
 27.550231 62.925202      1.0    1.0 
 28.324871 63.284049      1.0    1.0 
 27.657025 62.992143      1.0    1.0 
 27.972633 63.151278      1.0    1.0 
 27.064179 62.448961      1.0    1.0 
 27.095402 62.499812      1.0    1.0 
  27.41323 62.830742      1.0    1.0 
  26.98557  62.27928      1.0    1.0 
 28.965664 63.450636      1.0    1.0 
 27.421518 62.838516      1.0    1.0 
 26.999022 62.321084      3.0    1.0 
 27.468164 62.873372      1.0    1.0 
 27.062492 62.451434      1.0    1.0 
 27.917123 63.129161      1.0    1.0 
 28.260033  63.26538      1.0    1.0 
 28.243184 63.259817      1.0    1.0 
 27.858939 63.102592      1.0    1.0 
 28.227252 63.254634      1.0    1.0 
 27.703706 63.023153      1.0    1.0 
 27.399409  62.82428      1.0    1.0 
 28.795766 63.416978      1.0    1.0 
 28.170576 63.235422      1.0    1.0 
 28.410209 63.316336      2.0    1.0 
 27.324597 62.764954      1.0    1.0 
  29.17794 63.491132      1.0    1.0 
 27.153923 62.591616      1.0    1.0 
 28.444267 63.328162      1.0    1.0 
 28.021143 63.178868      1.0    1.0 
 27.140684 62.577667      1.0    1.0 
 27.308259 62.753728      1.0    1.0 
  27.36102 62.798926      2.0    1.0 
 27.342547 62.783957      1.0    1.0 
 27.160637 62.604088      1.0    1.0 
 27.407631 62.837498      1.0    1.0 
 28.353547 63.302487      1.0    1.0 
 27.381305 62.818634      1.0    1.0 
 27.905717 63.131664      1.0    1.0 
 26.974122 62.289997      1.0    1.0 
 26.985485 62.322256      1.0    1.0 
 28.015461 63.180964      1.0    1.0 
 27.160841 62.610517      1.0    1.0 
 27.196003 62.650658      1.0    1.0 
 27.500757 62.908887      1.0    1.0 
 27.110828  62.54804      1.0    1.0 
 27.145166 62.592881      1.0    1.0 
 29.089269  63.48152      1.0    1.0 
 28.244492 63.268974      1.0    1.0 
 28.387288 63.316136      1.0    1.0 
 27.429791 62.860193      1.0    1.0 
 27.516641 62.921563      1.0    1.0 
  27.38419 62.826068      1.0    1.0 
 27.436031 62.866393      1.0    1.0 
 27.605983 62.979729      1.0    1.0 
 28.088486 63.215087      1.0    1.0 
 27.401646 62.843442      1.0    1.0 
 28.540354 63.363946      1.0    1.0 
 28.495478 63.352441      8.0    1.0 
 28.842004 63.438489      1.0    1.0 
 27.274976 62.740742      1.0    1.0 
 28.661183 63.396972      1.0    1.0 
 28.115493 63.228305      1.0    1.0 
 28.847214 63.440532      1.0    1.0 
 28.620874 63.387561      1.0    1.0 
 27.023296 62.431523      1.0    1.0 
 27.047359 62.473557      1.0    1.0 
 28.421937 63.332819      1.0    1.0 
 27.958765 63.165595      1.0    1.0 
  27.10204 62.554876      1.0    1.0 
 27.440362 62.879539      1.0    1.0 
 28.913335 63.456416      1.0    1.0 
 29.092692 63.491422      1.0    1.0 
 28.121109 63.237054      1.0    1.0 
 28.343586 63.314516      1.0    1.0 
 28.742677 63.423831      1.0    1.0 
 27.671526 63.033305      1.0    1.0 
 29.063626 63.490208      1.0    1.0 
 27.344922 62.818317      1.0    1.0 
 27.096074 62.567912      1.0    1.0 
 27.959735 63.175742      1.0    1.0 
 28.546704 63.376952      1.0    1.0 
 29.142016 63.504169      1.0    1.0 
 27.844831 63.124522      1.0    1.0 
 28.318727 63.310189      1.0    1.0 
 29.062084 63.491142      1.0    1.0 
 28.713019 63.420003      1.0    1.0 
 29.023717 63.484684      1.0    1.0 
 27.144551 62.630188      1.0    1.0 
 27.758019 63.082902      1.0    1.0 
 28.451394 63.351571      1.0    1.0 
 28.161052 63.257074      1.0    1.0 
 27.315837  62.79749      1.0    1.0 
 28.409153 63.341518      1.0    1.0 
 27.921926 63.164048      1.0    1.0 
 27.784381 63.100147      1.0    1.0 
 28.007753 63.201619      1.0    1.0 
 27.237259 62.734441      1.0    1.0 
 28.890633 63.462992      1.0    1.0 
  27.34459 62.828331      1.0    1.0 
 28.276159  63.30183      1.0    1.0 
 27.243583 62.742472      1.0    1.0 
 27.777911 63.099327      1.0    1.0 
 27.547831 62.974063      1.0    1.0 
 27.947343  63.18113      1.0    1.0 
 27.404829 62.879874      1.0    1.0 
 28.957816 63.480081      1.0    1.0 
 28.370174 63.335795      1.0    1.0 
 29.031219 63.494164      1.0    1.0 
 28.777294 63.443556      1.0    1.0 
 28.621132 63.406631      1.0    1.0 
 27.074259 62.566747      1.0    1.0 
 27.076817 62.570343      1.0    1.0 
 27.155666 62.665651      1.0    1.0 
 28.459124 63.364184      1.0    1.0 
 28.757232 63.440525      1.0    1.0 
 28.402177 63.347849      1.0    1.0 
 27.695883   63.0647      1.0    1.0 
 28.145733 63.264146      1.0    1.0 
 28.265425 63.306332      1.0    1.0 
 27.606889 63.017608      6.0    1.0 
 28.659985 63.419637      1.0    1.0 
 28.365354 63.338842      1.0    1.0 
 28.071215 63.237308      1.0    1.0 
 27.583385 63.004264      1.0    1.0 
 27.458145 62.926183      1.0    1.0 
 28.556037 63.394533      1.0    1.0 
 28.224208 63.295227      1.0    1.0 
 28.673968 63.425397      1.0    1.0 
 28.037205 63.226787      1.0    1.0 
 28.292361 63.318924      1.0    1.0 
 27.495719 62.955305      1.0    1.0 
  27.22321 62.746004      1.0    1.0 
 27.575108 63.005231      1.0    1.0 
 28.845807 63.466519      1.0    1.0 
 28.680281 63.430217      1.0    1.0 
 27.198309 62.727018      1.0    1.0 
 27.954788 63.197799      1.0    1.0 
 27.033198 62.539193      1.0    1.0 
 28.238057 63.305558      1.0    1.0 
 27.132177 62.661884      1.0    1.0 
 27.528126 62.982015      1.0    1.0 
 27.206879  62.73923      1.0    1.0 
  26.91267 62.320728      1.0    1.0 
 27.260868 62.788778      1.0    1.0 
 27.281721   62.8068      1.0    1.0 
 26.955812 62.421397      1.0    1.0 
 27.565767 63.007586      1.0    1.0 
 28.043427 63.238316      1.0    1.0 
 27.565463 63.008581      2.0    1.0 
 27.114743 62.650265      1.0    1.0 
 28.373076 63.352577      1.0    1.0 
   28.1548 63.281301      1.0    1.0 
 27.488336 62.963627      1.0    1.0 
 27.581277 63.021006      1.0    1.0 
 27.651827 63.061354      1.0    1.0 
 27.034112 62.558312      1.0    1.0 
 27.288001 62.821031      1.0    1.0 
 27.779545 63.127927      1.0    1.0 
 27.210824 62.755563      1.0    1.0 
 26.977229 62.477822      1.0    1.0 
 27.907532 63.187903      1.0    1.0 
 28.342331 63.347858      1.0    1.0 
 27.091123 62.635816      1.0    1.0 
 27.476364 62.961531      1.0    1.0 
 26.947294 62.429917      1.0    1.0 
 27.532543 62.998835      1.0    1.0 
 28.191336 63.300852      1.0    1.0 
  26.97069 62.475787      1.0    1.0 
 27.940239 63.205139      1.0    1.0 
 28.679952 63.443076      1.0    1.0 
  27.30612 62.848859      1.0    1.0 
 27.209929 62.768549      1.0    1.0 
 27.448891 62.952287      1.0    1.0 
 28.480247 63.395153      1.0    1.0 
 28.882916 63.491411      1.0    1.0 
 27.276896 62.828466      1.0    1.0 
 27.777991 63.138812      1.0    1.0 
 28.595411 63.427164      1.0    1.0 
 27.201564 62.765077      1.0    1.0 
 28.080043 63.267831      1.0    1.0 
 27.455506 62.960141      1.0    1.0 
 28.093231 63.273219      1.0    1.0 
 26.980282 62.511745      1.0    1.0 
 28.073173 63.266631      1.0    1.0 
 26.942521 62.452826      1.0    1.0 
 27.257921 62.818032      1.0    1.0 
 28.398671 63.376151      1.0    1.0 
 28.032213  63.25219      1.0    1.0 
 27.163739 62.736461      1.0    1.0 
 27.345196 62.888912      1.0    1.0 
 27.109404 62.682027      1.0    1.0 
 27.483181 62.983554      1.0    1.0 
 27.180069  62.75393      1.0    1.0 
 28.575842 63.427132      1.0    1.0 
   28.9107 63.502252      1.0    1.0 
 28.353964  63.36566      1.0    1.0 
 27.877981 63.191796      1.0    1.0 
 27.552652 63.027486      1.0    1.0 
 28.599193 63.433893      1.0    1.0 
 27.029617 62.593986      1.0    1.0 
 27.083605 62.660033      1.0    1.0 
 27.231817 62.804501      1.0    1.0 
 27.463703 62.978767      8.0    1.0 
 27.805801 63.164154      1.0    1.0 
 28.152404 63.304557      1.0    1.0 
 28.039663 63.263993      1.0    1.0 
 27.885565 63.201358      1.0    1.0 
 27.239171 62.817558      1.0    1.0 
 28.785444 63.482069      1.0    1.0 
 27.356925 62.908781      1.0    1.0 
 27.403179 62.941579      1.0    1.0 
 27.583194 63.052954      1.0    1.0 
 27.922062 63.217927      1.0    1.0 
 27.390067 62.933505      1.0    1.0 
 26.937948 62.480861      1.0    1.0 
 28.033407 63.264184      1.0    1.0 
 28.349937 63.372617      1.0    1.0 
 27.334336 62.896403      1.0    1.0 
 26.945538 62.496577      1.0    1.0 
 28.284396 63.352956      1.0    1.0 
 27.465061 62.986165      1.0    1.0 
 27.264082 62.844562      1.0    1.0 
 28.579757 63.437622      1.0    1.0 
 27.783561 63.161057      1.0    1.0 
 26.954508 62.516261      1.0    1.0 
 26.996242 62.576364      1.0    1.0 
  26.89026 62.405468      1.0    1.0 
 28.870884 63.504938      1.0    1.0 
 27.481354 62.999764      1.0    1.0 
 28.516497 63.423581      1.0    1.0 
 28.518825 63.424799      1.0    1.0 
 27.330705 62.901067      1.0    1.0 
 28.057646 63.279139      1.0    1.0 
 26.988608 62.571769      1.0    1.0 
 27.148071 62.750572      1.0    1.0 
 27.213723 62.809614      1.0    1.0 
 28.255412  63.34917      1.0    1.0 
 27.835069 63.189586      1.0    1.0 
 28.096096 63.294954      1.0    1.0 
 27.225018 62.821982      1.0    1.0 
 27.672778 63.114454      1.0    1.0 
 27.202662 62.806168      1.0    1.0 
 27.498006 63.017936      1.0    1.0 
 27.483594 63.009363      1.0    1.0 
 27.848028 63.198796      1.0    1.0 
 27.765119 63.161002      1.0    1.0 
 27.159022 62.768854      1.0    1.0 
 27.327677 62.906597      1.0    1.0 
 27.886111 63.215975      1.0    1.0 
 27.974619 63.252519      1.0    1.0 
 26.876826 62.405462      1.0    1.0 
 27.324535 62.906814      1.0    1.0 
 28.122776 63.309894      1.0    1.0 
 27.689615 63.126952      1.0    1.0 
 28.185578 63.332045      1.0    1.0 
 28.050049 63.283944      1.0    1.0 
 26.963897 62.556177      1.0    1.0 
 27.948213 63.244259      1.0    1.0 
 28.039838 63.280197      1.0    1.0 
 27.924571 63.234976      1.0    1.0 
 27.234974 62.839893      1.0    1.0 
 26.957495 62.549342      1.0    1.0 
 27.312204 62.900887      1.0    1.0 
 27.540836 63.049173      1.0    1.0 
 27.133023 62.751789      1.0    1.0 
 27.952549 63.247552      1.0    1.0 
 27.156239 62.774245      1.0    1.0 
 27.155989 62.775152      1.0    1.0 
 28.834146 63.509018      1.0    1.0 
 27.870971 63.216157      1.0    1.0 
 28.840682 63.511467      1.0    1.0 
 26.874354 62.425512      1.0    1.0 
 28.638048 63.466845      1.0    1.0 
 28.255651 63.360812      1.0    1.0 
 26.821319  62.30356      1.0    1.0 
 27.179308 62.801811      1.0    1.0 
 27.072528  62.70253      1.0    1.0 
 27.977383 63.263558      1.0    1.0 
 28.178632 63.337398      1.0    1.0 
 27.787129 63.184032      1.0    1.0 
  27.16162 62.791034      2.0    1.0 
  27.13312 62.766619      1.0    1.0 
 27.994802 63.276981      1.0    1.0 
 27.580597 63.087343      1.0    1.0 
 27.462405 63.019741      1.0    1.0 
  28.57315 63.459697      1.0    1.0 
 27.764076 63.181419      1.0    1.0 
  28.16654 63.341594      1.0    1.0 
 28.427342 63.421976      1.0    1.0 
 27.490034 63.038689      1.0    1.0 
 26.805022 62.309538      1.0    1.0 
 28.094103 63.317001      1.0    1.0 
 28.516345 63.446726      1.0    1.0 
 27.824725 63.210673      1.0    1.0 
 28.777796 63.509185      1.0    1.0 
 27.917227 63.250291      1.0    1.0 
 28.344942 63.399799      1.0    1.0 
 27.045667 62.694985      1.0    1.0 
 26.989577 62.631973      1.0    1.0 
 28.105144 63.323295      1.0    1.0 
 27.186541 62.830048      1.0    1.0 
 28.019229 63.292061      1.0    1.0 
 27.831302 63.215855      1.0    1.0 
 27.423131 63.002737      1.0    1.0 
 27.920495 63.254814      1.0    1.0 
 26.954284 62.595139      1.0    1.0 
 27.441811 63.016846      1.0    1.0 
 26.991961 62.644009      1.0    1.0 
 28.025827 63.297804      1.0    1.0 
 26.890688 62.508086      1.0    1.0 
 28.287522 63.387503      1.0    1.0 
 27.096062 62.756298      1.0    1.0 
 28.216144 63.365446      1.0    1.0 
 28.356209 63.409028      1.0    1.0 
 27.474879 63.040456      1.0    1.0 
 26.857766 62.458841      1.0    1.0 
 27.701787 63.162605      1.0    1.0 
 27.970046 63.279567      1.0    1.0 
 27.975823 63.282548      1.0    1.0 
 26.813557 62.375255      1.0    1.0 
 26.792912 62.323752      1.0    1.0 
 27.974764 63.282639      1.0    1.0 
  28.12593 63.338468      3.0    1.0 
 27.783462 63.202906      1.0    1.0 
 26.974503 62.633849      1.0    1.0 
 28.131478 63.341081      1.0    1.0 
 27.491593 63.054667      1.0    1.0 
 28.203987 63.367296      1.0    1.0 
 27.536742 63.083369      1.0    1.0 
 27.530093 63.080424      1.0    1.0 
 27.103445 62.777863      1.0    1.0 
 27.153274 62.822722      1.0    1.0 
 28.044162 63.314672      1.0    1.0 
 26.836184 62.443723      1.0    1.0 
 28.290422 63.397753      1.0    1.0 
 27.245644 62.900834      1.0    1.0 
 27.149435 62.824772      1.0    1.0 
 27.947272 63.280569      1.0    1.0 
 27.239841 62.901605      1.0    1.0 
 26.853449  62.49168      1.0    1.0 
 27.189509 62.863702      1.0    1.0 
 27.459344 63.049307      1.0    1.0 
 27.041358 62.732069      1.0    1.0 
 26.818598 62.432985      1.0    1.0 
 27.175796 62.855236      1.0    1.0 
  27.41677 63.026279      1.0    1.0 
 27.095042 62.786929      6.0    1.0 
 26.867467 62.522177      1.0    1.0 
 28.517286 63.469253      1.0    1.0 
 28.275722 63.401539      1.0    1.0 
 28.083284 63.338198      1.0    1.0 
 26.850863 62.498255      1.0    1.0 
 26.894592 62.566045      1.0    1.0 
 27.136677 62.826712      1.0    1.0 
 26.998049 62.693874      1.0    1.0 
 26.907532 62.587282      1.0    1.0 
 28.081745 63.340069      1.0    1.0 
 27.891758 63.268049      1.0    1.0 
 27.494494 63.077058      1.0    1.0 
 28.546892 63.479881      1.0    1.0 
 26.831707 62.474596      1.0    1.0 
 27.997455 63.310503      1.0    1.0 
 28.221556 63.388216      1.0    1.0 
 26.894769 62.575608      1.0    1.0 
 27.108872 62.808802      1.0    1.0 
  27.39622 63.021261      1.0    1.0 
 27.424382 63.039533      1.0    1.0 
 28.148888 63.366849      1.0    1.0 
 27.165515 62.859896      1.0    1.0 
 27.639557 63.159999      3.0    1.0 
 27.976761 63.307334      1.0    1.0 
 27.944907 63.295311      1.0    1.0 
 27.972663 63.306202      1.0    1.0 
 27.886633 63.273727      1.0    1.0 
 27.482088   63.0791      1.0    1.0 
 27.100257 62.810851      1.0    1.0 
 26.878089 62.568287      1.0    1.0 
 27.388245 63.024522      1.0    1.0 
 26.972079 62.692467      1.0    1.0 
 26.819153 62.487275      1.0    1.0 
 27.865902 63.270736      1.0    1.0 
 27.434343 63.059681      1.0    1.0 
  28.37955 63.447896      1.0    1.0 
 26.830562 62.514208      1.0    1.0 
 26.930665  62.65308      1.0    1.0 
 28.519934 63.487962      1.0    1.0 
 26.875553 62.587833      1.0    1.0 
 27.106579 62.833232      1.0    1.0 
 27.189299 62.901312      1.0    1.0 
 28.475656 63.477804      1.0    1.0 
 26.890994 62.610868      1.0    1.0 
  27.99496 63.327807      1.0    1.0 
  26.88361 62.601585      1.0    1.0 
 27.726224 63.217682      8.0    1.0 
 28.310118 63.432886      1.0    1.0 
