-99.649	67.290	LR
-103.534	74.019	LR
-107.419	80.748	LR
-111.304	87.477	LR
-115.189	94.206	LR
-119.074	100.935	LR
-122.959	107.664	LR
-126.844	114.393	LR
-130.729	121.122	LR
-134.614	127.851	LR
-138.499	134.580	LR
-142.384	141.309	LR
-146.269	148.038	LR
-150.154	154.767	LR
-154.039	161.496	LR
-157.924	168.225	LR
-161.809	174.954	LR
-165.694	181.683	LR
-169.579	188.412	LR
-173.464	195.142	LR
-177.349	201.871	LR
-29.719	-40.374	HR
-33.604	-33.645	LR
-37.489	-26.916	HR
-41.374	-20.187	LR
-45.259	-13.458	HR
-49.144	-6.729	LR
-53.029	0.000	HR
-56.914	6.729	LR
-60.799	13.458	HR
-64.684	20.187	LR
-68.569	26.916	HR
-72.454	33.645	LR
-76.339	40.374	HR
-80.224	47.103	LR
-84.109	53.832	HR
-87.994	60.561	LR
-91.879	67.290	HR
-95.764	74.019	LR
-99.649	80.748	HR
-103.534	87.477	LR
-107.419	94.206	HR
-111.304	100.935	LR
-115.189	107.664	HR
-119.074	114.393	LR
-122.959	121.122	HR
-126.844	127.851	LR
-130.729	134.580	HR
-134.614	141.309	LR
-138.499	148.038	HR
-142.384	154.767	LR
-146.269	161.496	HR
-150.154	168.225	LR
-154.039	174.954	HR
-157.924	181.683	LR
-161.809	188.412	HR
-165.694	195.142	LR
-169.579	201.871	HR
-173.464	208.600	LR
57.594	-5.550	LR
53.709	-12.279	LR
49.824	-19.008	LR
45.939	-25.737	LR
42.054	-32.466	LR
38.169	-39.195	LR
34.284	-45.924	LR
30.399	-52.653	LR
26.514	-59.382	LR
22.629	-66.111	LR
18.744	-72.840	LR
14.859	-79.569	LR
10.974	-86.298	LR
7.089	-93.027	LR
3.204	-99.756	LR
-0.681	-106.485	LR
-4.566	-113.214	LR
-8.451	-119.943	LR
-12.336	-126.672	LR
-16.221	-133.401	LR
-20.106	-140.130	LR
-23.991	-146.859	LR
-27.876	-153.588	LR
-31.761	-160.317	LR
-35.646	-167.046	LR
-39.531	-173.775	LR
-43.416	-180.504	LR
-47.301	-187.233	LR
-51.186	-193.962	LR
-55.071	-200.692	LR
-58.956	-207.421	LR
-62.841	-214.150	LR
-66.726	-220.879	LR
-70.611	-227.608	LR
-74.496	-234.337	LR
-78.381	-241.066	LR
-82.266	-247.795	LR
-86.151	-254.524	LR
49.824	-5.550	HR
45.939	-12.279	LR
42.054	-19.008	HR
38.169	-25.737	LR
34.284	-32.466	HR
30.399	-39.195	LR
26.514	-45.924	HR
22.629	-52.653	LR
18.744	-59.382	HR
14.859	-66.111	LR
10.974	-72.840	HR
7.089	-79.569	LR
3.204	-86.298	HR
-0.681	-93.027	LR
-4.566	-99.756	HR
-8.451	-106.485	LR
-12.336	-113.214	HR
-16.221	-119.943	LR
-20.106	-126.672	HR
-23.991	-133.401	LR
-27.876	-140.130	HR
-31.761	-146.859	LR
-35.646	-153.588	HR
-39.531	-160.317	LR
-43.416	-167.046	HR
-47.301	-173.775	LR
-51.186	-180.504	HR
-55.071	-187.233	LR
-58.956	-193.962	HR
-62.841	-200.691	LR
-66.726	-207.421	HR
-70.611	-214.150	LR
-74.496	-220.879	HR
-78.381	-227.608	LR
-82.266	-234.337	HR
-86.151	-241.066	LR
-90.036	-247.795	HR
-93.921	-254.524	LR
-31.761	66.111	LR
-23.991	66.111	LR
-16.221	66.111	LR
-8.451	66.111	LR
-0.681	66.111	LR
7.089	66.111	LR
14.859	66.111	LR
22.629	66.111	LR
30.399	66.111	LR
38.169	66.111	LR
45.939	66.111	LR
53.709	66.111	LR
61.479	66.111	LR
69.249	66.111	LR
77.019	66.111	LR
84.789	66.111	LR
92.559	66.111	LR
100.329	66.111	LR
108.099	66.111	LR
115.869	66.111	LR
123.639	66.111	LR
131.409	66.111	LR
139.179	66.111	LR
146.949	66.111	LR
154.719	66.111	LR
162.489	66.111	LR
170.259	66.111	LR
178.029	66.111	LR
185.799	66.111	LR
193.569	66.111	LR
201.339	66.111	LR
209.109	66.111	LR
216.879	66.111	LR
224.649	66.111	LR
232.419	66.111	LR
240.189	66.111	LR
247.959	66.111	LR
255.729	66.111	LR
-27.876	59.382	HR
-20.106	59.382	LR
-12.336	59.382	HR
-4.566	59.382	LR
3.204	59.382	HR
10.974	59.382	LR
18.744	59.382	HR
26.514	59.382	LR
34.284	59.382	HR
42.054	59.382	LR
49.824	59.382	HR
57.594	59.382	LR
65.364	59.382	HR
73.134	59.382	LR
80.904	59.382	HR
88.674	59.382	LR
96.444	59.382	HR
104.214	59.382	LR
111.984	59.382	HR
119.754	59.382	LR
127.524	59.382	HR
135.294	59.382	LR
143.064	59.382	HR
150.834	59.382	LR
158.604	59.382	HR
166.374	59.382	LR
174.144	59.382	HR
181.914	59.382	LR
189.684	59.382	HR
197.454	59.382	LR
205.224	59.382	HR
212.994	59.382	LR
220.764	59.382	HR
228.534	59.382	LR
236.304	59.382	HR
244.074	59.382	LR
251.844	59.382	HR
259.614	59.382	LR
-41.374	-60.561	LR
-45.259	-53.832	LR
-49.144	-47.103	LR
-53.029	-40.374	LR
-56.914	-33.645	LR
-60.799	-26.916	LR
-64.684	-20.187	LR
-68.569	-13.458	LR
-72.454	-6.729	LR
-76.339	0.000	LR
-80.224	6.729	LR
-84.109	13.458	LR
-87.994	20.187	LR
-91.879	26.916	LR
-95.764	33.645	LR
-99.649	40.374	LR
-103.534	47.103	LR
-107.419	53.832	LR
-111.304	60.561	LR
-115.189	67.290	LR
-119.074	74.019	LR
-122.959	80.748	LR
-126.844	87.477	LR
-130.729	94.206	LR
-134.614	100.935	LR
-138.499	107.664	LR
-142.384	114.393	LR
-146.269	121.122	LR
-150.154	127.851	LR
-154.039	134.580	LR
-157.924	141.309	LR
-161.809	148.038	LR
-165.694	154.767	LR
-169.579	161.496	LR
-173.464	168.225	LR
-177.349	174.954	LR
-181.234	181.683	LR
-185.119	188.412	LR
-37.489	-53.832	HR
-41.374	-47.103	LR
-45.259	-40.374	HR
-49.144	-33.645	LR
-53.029	-26.916	HR
-56.914	-20.187	LR
-60.799	-13.458	HR
-64.684	-6.729	LR
-68.569	0.000	HR
-72.454	6.729	LR
-76.339	13.458	HR
-80.224	20.187	LR
-84.109	26.916	HR
-87.994	33.645	LR
-91.879	40.374	HR
-95.764	47.103	LR
-99.649	53.832	HR
-103.534	60.561	LR
-107.419	67.290	HR
-111.304	74.019	LR
-115.189	80.748	HR
-119.074	87.477	LR
-122.959	94.206	HR
-126.844	100.935	LR
-130.729	107.664	HR
-134.614	114.393	LR
-138.499	121.122	HR
-142.384	127.851	LR
-146.269	134.580	HR
-150.154	141.309	LR
-154.039	148.038	HR
-157.924	154.767	LR
-161.809	161.496	HR
-165.694	168.225	LR
-169.579	174.954	HR
-173.464	181.683	LR
-177.349	188.412	HR
-181.234	195.142	LR
73.134	-5.550	LR
69.249	-12.279	LR
65.364	-19.008	LR
61.479	-25.737	LR
57.594	-32.466	LR
53.709	-39.195	LR
49.824	-45.924	LR
45.939	-52.653	LR
42.054	-59.382	LR
38.169	-66.111	LR
34.284	-72.840	LR
30.399	-79.569	LR
26.514	-86.298	LR
22.629	-93.027	LR
18.744	-99.756	LR
14.859	-106.485	LR
10.974	-113.214	LR
7.089	-119.943	LR
3.204	-126.672	LR
-0.681	-133.401	LR
-4.566	-140.130	LR
-8.451	-146.859	LR
-12.336	-153.588	LR
-16.221	-160.317	LR
-20.106	-167.046	LR
-23.991	-173.775	LR
-27.876	-180.504	LR
-31.761	-187.233	LR
-35.646	-193.962	LR
-39.531	-200.692	LR
-43.416	-207.421	LR
-47.301	-214.150	LR
-51.186	-220.879	LR
-55.071	-227.608	LR
-58.956	-234.337	LR
-62.841	-241.066	LR
-66.726	-247.795	LR
-70.611	-254.524	LR
65.364	-5.550	HR
61.479	-12.279	LR
57.594	-19.008	HR
53.709	-25.737	LR
49.824	-32.466	HR
45.939	-39.195	LR
42.054	-45.924	HR
38.169	-52.653	LR
34.284	-59.382	HR
30.399	-66.111	LR
26.514	-72.840	HR
22.629	-79.569	LR
18.744	-86.298	HR
14.859	-93.027	LR
10.974	-99.756	HR
7.089	-106.485	LR
3.204	-113.214	HR
-0.681	-119.943	LR
-4.566	-126.672	HR
-8.451	-133.401	LR
-12.336	-140.130	HR
-16.221	-146.859	LR
-20.106	-153.588	HR
-23.991	-160.317	LR
-27.876	-167.046	HR
-31.761	-173.775	LR
-35.646	-180.504	HR
-39.531	-187.233	LR
-43.416	-193.962	HR
-47.301	-200.692	LR
-51.186	-207.421	HR
-55.071	-214.150	LR
-58.956	-220.879	HR
-62.841	-227.608	LR
-66.726	-234.337	HR
-70.611	-241.066	LR
-74.496	-247.795	HR
-78.381	-254.524	LR
-39.531	79.569	LR
-31.761	79.569	LR
-23.991	79.569	LR
-16.221	79.569	LR
-8.451	79.569	LR
-0.681	79.569	LR
7.089	79.569	LR
14.859	79.569	LR
22.629	79.569	LR
30.399	79.569	LR
38.169	79.569	LR
45.939	79.569	LR
53.709	79.569	LR
61.479	79.569	LR
69.249	79.569	LR
77.019	79.569	LR
84.789	79.569	LR
92.559	79.569	LR
100.329	79.569	LR
108.099	79.569	LR
115.869	79.569	LR
123.639	79.569	LR
131.409	79.569	LR
139.179	79.569	LR
146.949	79.569	LR
154.719	79.569	LR
162.489	79.569	LR
170.259	79.569	LR
178.029	79.569	LR
185.799	79.569	LR
193.569	79.569	LR
